type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2024-01-01T18:07,2024-01-02T01:04:30,417,31.683213429256593,-147.53349904802235,517.439456454129,0.711329472836055,1.2180955029254965
IDT,2024-01-03T05:07,2024-01-03T13:19:30,492,32.292073170731705,88.56628924343931,280.94214957393706,0.6821512568638307,1.19709414019926
IDT,2024-01-04T20:59:30,2024-01-05T07:52:30,651,32.06328725038403,-33.61641791044531,287.5884539987892,0.6603292291744136,1.1822564193912997
IDT,2024-01-06T02:30:30,2024-01-06T08:51:30,371,32.044474393531,-26.13731343283507,313.95757184224203,0.6372450832199489,1.189623278670742
IDT,2024-01-07T01:01,2024-01-07T07:53,412,32.18373786407767,28.35074626865753,317.0719291602727,0.6316542031620586,1.1801330446145324
IDT,2024-01-07T23:25:30,2024-01-08T07:57:30,511,31.748336594911937,-184.39885057471292,276.83803540759254,0.6160539164744588,1.1699764942001374
IDT,2024-01-08T22:15,2024-01-09T07:37:30,555,32.12036036036036,6.1965517241369525,678.3291121681686,0.5762124696003552,1.1587950524429333
IDT,2024-01-09T22:59:30,2024-01-10T06:58,476,32.28403361344538,80.49552238806064,141.15111160627566,0.5656624888577994,1.1104027470407918
IDT,2024-01-11T00:04:30,2024-01-11T05:38:30,332,32.362048192771084,80.24036036036159,261.6949259963585,0.5424258994282222,1.1043269042418908
IDT,2024-01-12T00:10:30,2024-01-12T08:09:30,478,31.81694560669456,-145.03225225225106,275.81766567658633,0.49843761163160716,1.0799185704067622
IDT,2024-01-12T22:43,2024-01-13T08:19:30,577,31.7107452339688,-233.21194029850813,631.5930140344426,0.5023314897835631,1.0981608810454468
IDT,2024-01-14T02:31,2024-01-14T08:56:30,386,32.056994818652846,-22.361194029850594,477.2615103586577,0.46385610246349,1.0949650848904067
IDT,2024-01-15T00:55,2024-01-15T08:44:30,470,31.153191489361703,-452.01492537313425,690.9082824682118,0.4931215974000845,1.1122634324353837
IDT,2024-01-16T00:15,2024-01-16T09:50:30,576,31.492881944444445,-358.2970149253706,792.2171196255367,0.4704178384249906,1.109588311647478
IDT,2024-01-17T01:50,2024-01-17T08:20,390,31.696923076923078,-163.02089552238795,568.7594163510948,0.43807555084284555,1.1208109205769103
IDT,2024-01-18T00:41:30,2024-01-18T08:57:30,496,31.938306451612902,-84.76091954023104,601.4568820187123,0.43905089650638013,1.1243520571390067
IDT,2024-01-19T00:21,2024-01-19T09:01:30,521,32.37581573896353,137.4165379996557,591.8996255579405,0.4341961896120413,1.1210976703534605
IDT,2024-01-20T00:52,2024-01-20T07:41:30,408,31.477696078431375,-258.8206381883683,460.3336096869316,0.4441558026336774,1.1333227384871551
IDT,2024-01-21T01:22:30,2024-01-21T09:56:30,514,31.71692607003891,-189.8280417394999,422.309135079151,0.44360364210669034,1.1188415556180473
IDT,2024-01-21T23:32,2024-01-22T09:24:30,593,31.41281618887015,-383.8636334694347,519.327064250363,0.46030456924915664,1.1119219313072175
IDT,2024-01-23T00:31,2024-01-23T09:09,518,31.598069498069496,-234.48052595561603,442.0592221086845,0.466010804535784,1.1085730247755807
IDT,2024-01-24T02:40:30,2024-01-24T10:03:30,443,32.16568848758465,50.9245695012778,349.23244193871506,0.4646838316896454,1.1090868885806462
IDT,2024-01-25T00:09,2024-01-25T09:38,569,32.30632688927944,145.43200913369583,724.1485224615317,0.4668469358498512,1.110117845508422
IDT,2024-01-25T22:31:30,2024-01-26T08:29,596,32.0758389261745,14.96217476921447,433.46769576123916,0.36597706694529203,1.047554059064742
IDT,2024-01-27T01:08:30,2024-01-27T10:11,542,32.14630996309963,51.80184349817864,555.0785996124614,0.34400249341535116,1.0412159258588134
IDT,2024-01-28T01:45,2024-01-28T09:20,455,32.065494505494506,6.715754228174774,277.02738759305794,0.31854617652294764,1.024656855915748
