type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2023-05-31T22:35,2023-06-01T06:57:30,501,30.604191616766467,-17.11643835616269,368.4259729780024,0.5603899385780238,1.1596087031038418
IDT,2023-06-04T01:41:30,2023-06-04T10:37,535,31.687850467289717,NaN,NaN,NaN,NaN
IDT,2023-06-04T23:25:30,2023-06-05T09:18:30,591,31.884263959390864,NaN,NaN,NaN,NaN
IDT,2023-06-05T23:15,2023-06-06T07:25:30,491,32.124439918533604,117.92639593908643,402.86980623053387,0.21865997201398493,0.8742888900241307
IDT,2023-06-07T00:39:30,2023-06-07T06:21:30,337,32.1540059347181,50.43339656972785,215.72465130419005,0.21943277302831934,0.8405972871542023
IDT,2023-06-07T22:14,2023-06-08T07:11:30,538,31.834014869888478,-27.03401015228519,372.90596227673814,0.19854960294356744,0.845968207532069
IDT,2023-06-09T02:48:30,2023-06-09T10:18:30,450,31.40533333333333,-204.2127365878514,735.6401817437727,0.2804176751955121,0.9748808969606926
IDT,2023-06-10T00:23,2023-06-10T09:22:30,535,32.75196261682243,464.2187817258855,567.1374529104214,0.42682753368661003,0.9732087656115416
IDT,2023-06-10T23:34:30,2023-06-11T09:15:30,581,32.563511187607574,324.87152346294533,612.8013541430701,0.44620071984865933,0.9646095084941699
IDT,2023-06-11T22:30:30,2023-06-12T08:43:30,612,32.212745098039214,54.042769857434905,251.91284472844563,0.4208643497738512,0.918221702556343
IDT,2023-06-12T23:49,2023-06-13T06:16,387,32.510852713178295,143.8207273957978,268.32248482853174,0.4207108787638724,0.9037795637330439
IDT,2023-06-13T23:34:30,2023-06-14T08:33:30,537,31.474301675977653,-349.1242362525445,384.1843805194367,0.443137773407425,0.9147102008977022
IDT,2023-06-14T23:32:30,2023-06-15T07:02:30,449,32.38596881959911,110.78890594499353,324.4383110924391,0.43319297197468964,0.9065695022708067
IDT,2023-06-16T00:08:30,2023-06-16T06:52,403,32.34516129032258,77.03560830860624,112.50383361650165,0.4211029074862383,0.8821385451668006
IDT,2023-06-16T23:19:30,2023-06-17T09:49,629,32.63418124006359,283.5568001978245,552.9641318577342,0.42879795024642287,0.8810734567802453
IDT,2023-06-17T23:58:30,2023-06-18T08:48,529,32.22192816635161,4.857843137258897,348.0102431757841,0.4137331000439593,0.8767528292746462
IDT,2023-06-18T23:40,2023-06-19T07:53,493,32.515415821501016,146.95304032766217,485.36648288334254,0.4102329272168543,0.8825466688603163
IDT,2023-06-19T23:49,2023-06-20T07:32:30,436,32.48440366972477,114.43931947069905,119.41146293783095,0.40449982187416306,0.8634564876330026
IDT,2023-06-20T23:43:30,2023-06-21T07:10,446,32.832959641255606,245.03905116165697,353.17360222910065,0.42086680036386714,0.8593393632876656
IDT,2023-06-21T22:48,2023-06-22T07:11:30,495,32.763030303030305,206.84516129032454,181.38763787713833,0.4273266956616993,0.8418641859273672
IDT,2023-06-22T23:00,2023-06-23T07:02:30,483,33.150310559006215,379.03207845391444,568.1511728718178,0.4619016535889559,0.8471276293622958
IDT,2023-06-23T22:58,2023-06-24T07:12,494,32.12591093117409,-108.30967741935274,689.1352757543791,0.4517484091535284,0.8727402754730753
IDT,2023-06-25T00:46:30,2023-06-25T08:16:30,450,32.275777777777776,-15.611290322580317,319.02756085665897,0.4408699043367293,0.8729276687280296
IDT,2023-06-25T23:46:30,2023-06-26T07:03:30,437,32.13455377574371,-61.71488888888962,93.00386158016045,0.43192196472665817,0.8617436889689868
IDT,2023-06-26T23:21,2023-06-27T06:28:30,427,32.33302107728337,12.221444444447116,122.09420071274508,0.4225592628308791,0.8516243187680229
IDT,2023-06-27T23:01:30,2023-06-28T07:49,525,32.06704761904762,-109.58333333333212,162.1932703703642,0.41592297777246295,0.8429645206142611
IDT,2023-06-28T22:26,2023-06-29T07:39:30,552,32.43478260869565,71.97151600312645,283.0160491229035,0.40872386157814594,0.8369727320144043
IDT,2023-06-30T00:25:30,2023-06-30T07:39:30,434,32.92350230414746,256.2688524590176,253.48222290468402,0.4194234726037369,0.8307497947527908
IDT,2023-06-30T22:40:30,2023-07-01T09:37:30,657,31.664535768645358,-420.3904238875839,727.1762381985318,0.4290035743014346,0.8504378045568161
