type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2024-02-01T23:52:30,2024-02-02T08:30,517,31.621856866537716,-218.4932614555255,274.22209922911134,0.3286450172833894,0.9393693420388164
IDT,2024-02-03T23:38,2024-02-04T07:55:30,498,31.38694779116466,-274.5766129032254,422.41535412333906,0.3426461844151314,0.9465429365556617
IDT,2024-02-04T23:58,2024-02-05T09:16:30,557,31.545960502692996,-150.93870292887004,208.58555124211125,0.34705302598458176,0.9328984129759055
IDT,2024-02-07T00:45:30,2024-02-07T08:31:30,466,30.961373390557938,-375.3921006788987,741.4865005409811,0.3915337836501202,0.9514323902942479
IDT,2024-02-07T23:29:30,2024-02-08T08:51:30,552,32.170108695652175,222.5514172215626,1115.8034842524212,0.39336432711928765,0.9750964612228361
IDT,2024-02-08T23:24,2024-02-09T08:40,556,32.03453237410072,148.78367386809623,409.37097411835566,0.38358118668390795,0.9847552330157533
IDT,2024-02-09T23:58:30,2024-02-10T07:48:30,470,32.08,147.14015596763602,450.1963095704559,0.3698055860713712,0.9885400538093094
IDT,2024-02-10T23:31,2024-02-11T08:49:30,547,32.67349177330896,462.69390532822945,1050.6870750053786,0.41132054416034136,1.0267625692612268
IDT,2024-02-12T00:55,2024-02-12T08:11,436,32.70733944954128,314.3211359944289,590.7569186533801,0.44769900479904884,1.037256347372229
IDT,2024-02-12T23:24,2024-02-13T07:27,482,32.30892116182572,155.44584300301722,254.28319524251856,0.4551842731315025,1.0259191540917532
IDT,2024-02-13T22:18:30,2024-02-14T06:36:30,498,32.22208835341365,85.69330698079102,216.68269650870934,0.43274856589496524,1.0092560202630836
IDT,2024-02-15T00:50,2024-02-15T08:26,441,31.583219954648523,-205.85592695074592,508.86803324427456,0.4292118962802197,1.0039296637152242
IDT,2024-02-16T00:15:30,2024-02-16T07:08,412,31.86626213592233,-75.7055371966162,454.8920348598622,0.42663216288506867,0.9986408828444994
IDT,2024-02-17T00:28:30,2024-02-17T09:18:30,530,31.87452830188679,-93.00712309273149,216.027499898104,0.4268096438430804,0.9811382263222392
IDT,2024-02-18T00:09,2024-02-18T09:51:30,571,32.60087565674255,314.5423258755618,410.73904512636364,0.4392662013359852,0.97202044714938
IDT,2024-02-18T23:54,2024-02-19T07:58,480,32.5125,212.07997639943642,454.24899247824214,0.44250739707012116,0.9692425287605884
IDT,2024-02-23T00:35,2024-02-23T08:00:30,446,32.68385650224215,269.3200000000015,502.8943999999901,0.46183504601212727,0.977415996439014
IDT,2024-02-24T00:15,2024-02-24T11:08,650,32.42646153846154,225.20000000000073,427.8880000000354,0.465663065821002,0.9585648356286617
IDT,2024-02-25T04:47,2024-02-25T08:39:30,233,32.05364806866953,-6.139999999999418,85.6011999999755,0.4656831776626701,0.9578410299698636
IDT,2024-02-25T22:37:30,2024-02-26T08:49:30,612,32.03888888888889,-16.282637362637615,362.9876540515106,0.46542358507565934,0.9457331333813197
IDT,2024-02-27T02:43,2024-02-27T09:01:30,379,31.629023746701847,-160.93261802575216,337.05664259789046,0.4751633142381036,0.9539667919214834
IDT,2024-02-28T00:42,2024-02-28T08:59:30,498,31.962851405622487,-41.541702432046804,234.24803823477123,0.4640568292166133,0.9438800745823955
IDT,2024-02-29T02:29,2024-02-29T08:58:30,382,31.889267015706807,-57.15555555555511,234.0977160494076,0.4545183735444805,0.9394200173125158
IDT,2024-03-01T00:23:30,2024-03-01T07:02,390,32.48230769230769,170.05529327610748,504.4586994134588,0.45375633519527503,0.9455596959872221
