type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2021-12-01T04:41,2021-12-01T11:48,426,31.041549295774647,-241.62317073170743,772.0409545410657,0.6064378823050988,1.2782531674988544
IDT,2021-12-02T00:05:30,2021-12-02T06:54:30,396,31.21111111111111,-157.46097560975613,810.3421182828024,0.5967878618242883,1.2976868844311238
IDT,2021-12-03T04:38,2021-12-03T10:17:30,339,30.83008849557522,-263.9628048780487,638.7880895548733,0.5844032412663286,1.3223371751862891
IDT,2021-12-04T04:14,2021-12-04T10:43:30,384,31.27578125,-127.8560975609762,376.55555125919636,0.5710412988555554,1.3271302955224795
IDT,2021-12-05T06:49,2021-12-05T13:39,368,30.792934782608697,-300.21626016260234,706.1795730054146,0.5868915827208536,1.3455124123619968
IDT,2021-12-06T04:55:30,2021-12-06T08:14:30,198,32.374242424242425,151.56951219512212,480.82549003564054,0.5938209215944343,1.317941027636416
IDT,2021-12-06T22:38,2021-12-07T07:48:30,536,31.028917910447763,-237.48439716311987,634.6634867461398,0.5895805940017835,1.288672813924236
IDT,2021-12-08T06:09,2021-12-08T13:15:30,422,31.433412322274883,-16.27801418439776,450.34678612742573,0.5739835317127626,1.289929197527576
IDT,2021-12-09T02:14:30,2021-12-09T08:49:30,394,32.15558375634518,269.3375886524809,745.8513367034029,0.5832987968322989,1.2907309826912652
IDT,2021-12-10T03:13:30,2021-12-10T11:40:30,504,31.743055555555554,136.61914893616995,700.4890116190072,0.5657940949867961,1.2636672920350678
IDT,2021-12-11T04:13:30,2021-12-11T11:53:30,460,32.15086956521739,249.37967479674808,822.2057873951271,0.5792643500413266,1.2760374030466866
IDT,2021-12-12T02:13,2021-12-12T09:55:30,463,32.39827213822894,365.5534552845529,892.9548783379141,0.60196537872184,1.285174452871331
IDT,2021-12-13T02:20,2021-12-13T08:50,390,31.83923076923077,89.89146341463311,269.5889363969909,0.5991205994881752,1.26863111310902
IDT,2021-12-14T02:26,2021-12-14T09:18:30,413,31.445278450363194,0.0,435.10329297813587,0.5988429143489284,1.2643473208243912
IDT,2021-12-15T01:36,2021-12-15T11:59:30,622,31.75032154340836,138.90031250615357,774.9330977720674,0.5899452984911343,1.2569977434404809
IDT,2021-12-16T02:03:30,2021-12-16T07:09,303,31.270627062706268,-52.819844592573645,308.1362903721165,0.5779133544405963,1.2375743587115597
IDT,2021-12-17T20:15:30,2021-12-18T07:19:30,664,31.303463855421686,-93.7286852589641,822.7725548800081,0.5370360962206853,1.2181499006261651
IDT,2021-12-18T23:35,2021-12-19T07:15,456,31.09671052631579,-153.53601895734573,939.8009191168239,0.5382389659540312,1.22979023094061
IDT,2021-12-20T01:12:30,2021-12-20T10:02:30,530,30.48075471698113,-470.5604651162794,1295.470776095055,0.5657237182175241,1.2312090357600534
IDT,2021-12-20T22:45:30,2021-12-21T07:01:30,496,31.28165322580645,-10.81807228915568,523.7389933227096,0.552858003406146,1.2334145145019437
IDT,2021-12-22T00:02:30,2021-12-22T07:47:30,465,31.22236559139785,-27.568750000000364,1213.1418838205282,0.5385533063105474,1.2543316922963386
IDT,2021-12-23T00:14:30,2021-12-23T08:26,491,31.063747454175154,-104.10859375000109,871.7292449951638,0.5407494447644885,1.2660941766289457
IDT,2021-12-24T00:58:30,2021-12-24T06:59:30,355,30.770140845070422,-179.50234375000036,725.4271307373419,0.520544208481295,1.2668909069580894
IDT,2021-12-24T22:09:30,2021-12-25T08:01,591,31.401015228426395,74.01328124999782,661.828368530143,0.5206242789552086,1.2713466203332202
IDT,2021-12-26T01:02:30,2021-12-26T08:37,454,32.07092511013216,360.9953124999993,957.9394177247304,0.5356339513889027,1.2815031293532801
IDT,2021-12-26T23:14,2021-12-27T07:33:30,500,30.7008,-287.49062500000036,463.36139892577194,0.5242988082896026,1.264455515134616
IDT,2021-12-28T00:35:30,2021-12-28T06:14,333,30.58978978978979,-228.43515625000146,507.46985168464016,0.5338228297593413,1.2516470712947119
IDT,2021-12-29T02:57,2021-12-29T09:36:30,400,30.43925,-332.550825082506,2044.2489031575387,0.5514581770540831,1.2961608821674158
IDT,2021-12-30T00:41,2021-12-30T10:06:30,566,31.38127208480565,59.70781249999709,1268.2401110839564,0.5483386909431606,1.3039595783826918
IDT,2021-12-31T06:03:30,2021-12-31T11:04:30,301,30.85282392026578,-127.31015624999964,720.5568634034134,0.5529732848866279,1.3094454788114005
IDT,2022-01-01T03:08:30,2022-01-01T10:08:30,418,30.310765550239232,-403.37656250000146,1564.926270751981,0.5838661710503615,1.3290655525817305
