type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2024-04-06T22:37,2024-04-07T06:50,491,32.306109979633405,-50.69848942598401,329.33657195523847,0.5248729113363486,0.9632389722472892
IDT,2024-04-08T00:17,2024-04-08T08:13,475,32.10652631578947,-140.15248925577725,712.5828636726364,0.5160951373592043,0.9870745871213049
IDT,2024-04-08T23:24:30,2024-04-09T07:08:30,464,31.466379310344827,-419.939176598049,709.0178276762599,0.5564665041190154,0.9977350750353424
IDT,2024-04-09T23:53,2024-04-10T08:28:30,516,31.41550387596899,-493.2530498374854,738.104827856645,0.5949278839769991,1.0310978778383322
IDT,2024-04-11T00:17:30,2024-04-11T08:03,464,31.606465517241382,-344.5538461538472,671.916967455647,0.6005843514679623,1.0448945690745313
IDT,2024-04-12T00:19,2024-04-12T07:43,444,32.70608108108108,158.52692307692269,514.3944489643909,0.6006035117771242,1.0455596162894336
IDT,2024-04-12T23:28,2024-04-13T07:38,490,30.599591836734692,-857.2288461538483,2650.0960299555445,0.6878971502673822,1.1606056302580725
IDT,2024-04-14T00:04,2024-04-14T07:41,457,30.91159737417943,-656.9105769230773,1820.4587879067985,0.741599027216129,1.2361487443136363
IDT,2024-04-14T23:15,2024-04-15T08:15:30,541,31.730314232902035,-334.7298076923107,1281.3082886463962,0.7486060371798678,1.2651278282682368
IDT,2024-04-15T23:28,2024-04-16T07:07:30,460,30.926521739130436,-654.3576923076926,1912.351194526651,0.796934407861604,1.3246645975911346
IDT,2024-04-17T00:46:30,2024-04-17T06:59,372,32.174731182795696,-48.872912423626985,612.1833375504939,0.7905838262757884,1.333821231122053
IDT,2024-04-17T23:06:30,2024-04-18T07:02:30,476,32.06029411764706,-54.472043010749985,566.773179558455,0.7801041110356646,1.3200655706330493
IDT,2024-04-19T11:45,2024-04-19T16:18,273,28.51794871794872,-979.6816842105272,4392.905796254869,1.0972078777680174,1.4654968756890978
IDT,2024-04-19T23:06:30,2024-04-20T04:10:30,304,33.439473684210526,384.4817204301089,699.3566886344925,1.1474909726369877,1.502897069257
IDT,2024-04-20T22:28,2024-04-21T06:29:30,481,32.24594594594595,34.25430107526881,595.6940065326635,1.1432771163116688,1.505425498987054
IDT,2024-04-22T09:46,2024-04-22T15:03,317,31.59589905362776,-161.86884210526296,221.25931244320236,1.1254084363712884,1.4889576081528821
