type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2025-09-01T00:07,2025-09-01T08:06,477,30.443815513626838,-432.20983063931453,765.839701679768,1.0550129419067176,1.4690711882276295
IDT,2025-09-01T23:33:30,2025-09-02T06:59:30,443,30.694808126410837,-264.8308043426259,1488.7371443087468,1.0567960776549523,1.492176134601323
IDT,2025-09-02T21:36:30,2025-09-03T08:07:30,631,30.912044374009508,-233.62775813502958,969.7491432190873,1.0588640395485633,1.4992269639238531
IDT,2025-09-03T23:48,2025-09-04T07:21,452,31.043141592920353,-108.09706287960944,332.22045354684815,1.0583901873602737,1.4958023438012178
IDT,2025-09-05T00:14,2025-09-05T07:02,408,31.979901960784314,257.03435869844725,745.9032881165622,1.0601589753006162,1.5065439043606783
IDT,2025-09-07T02:46,2025-09-07T11:38,531,31.62843691148776,126.08378378378256,501.0786827367265,1.0770495705549408,1.5157315323322669
IDT,2025-09-07T23:26,2025-09-08T06:55,448,30.296875,-490.1639639639652,693.611856180476,1.0940768384041133,1.5101693129695652
IDT,2025-09-09T03:04:30,2025-09-09T09:15:30,371,31.47601078167116,31.542342342341726,191.11821930040605,1.073614399902803,1.491474682634025
IDT,2025-09-10T00:58,2025-09-10T05:38:30,279,31.67885304659498,80.31351351351259,105.28444606764242,1.0297698361815346,1.4504174347177325
IDT,2025-09-10T21:45:30,2025-09-11T09:03:30,670,32.634776119402986,833.3360360360348,1761.1306850092951,1.0382903731253017,1.4723942670801173
IDT,2025-09-11T23:38:30,2025-09-12T08:01:30,503,32.19781312127237,405.83153153153035,861.1814552389551,1.0329904315070138,1.4788553787680112
IDT,2025-09-12T23:42:30,2025-09-13T09:01,558,31.70035842293907,172.62702702702518,590.1051083516795,0.9980297512090304,1.4608400188431985
IDT,2025-09-13T23:27,2025-09-14T07:02:30,455,32.12571428571429,334.2990990990984,407.52647837030236,1.0017331002795018,1.4612234546508807
IDT,2025-09-14T22:33,2025-09-15T07:06:30,510,31.716274509803924,165.8945945945925,704.6576990504982,0.9995323354009775,1.4672600020336164
IDT,2025-09-15T22:26,2025-09-16T07:37:30,552,31.803623188405798,227.772972972969,390.8592159729451,0.9927986360041593,1.4652113687888502
IDT,2025-09-16T23:19:30,2025-09-17T08:45:30,566,31.740989399293284,198.0990990991013,495.24341530702077,0.9742901555711552,1.452462734738039
IDT,2025-09-18T00:39,2025-09-18T07:07:30,380,31.550263157894737,60.52342342342308,662.2296704812907,0.9471305039084844,1.450401592790155
IDT,2025-09-18T20:59:30,2025-09-19T06:55:30,594,32.16885521885522,411.549595687331,1376.7536695459858,0.9456512478751008,1.439884682373173
IDT,2025-09-19T22:37:30,2025-09-20T06:35,477,31.354926624737946,-57.75714285714457,719.8543973816559,0.7620748856131853,1.3556380913339003
IDT,2025-09-20T22:19,2025-09-21T07:12:30,534,32.077715355805246,281.65947368420893,551.7867211911362,0.7725016120563057,1.3441108792777083
IDT,2025-09-22T01:43,2025-09-22T07:26:30,339,31.529793510324485,-6.9392105263159465,719.271128739696,0.7732310514471404,1.3596743405479728
IDT,2025-09-23T02:03,2025-09-23T08:09,353,31.76487252124646,48.16177024482022,374.5553997538518,0.7767008048670572,1.3246483515126604
IDT,2025-09-24T00:55,2025-09-24T08:13,437,30.923112128146453,-274.0650000000005,727.2567144735949,0.764819640327526,1.3289114164031435
IDT,2025-09-24T22:59:30,2025-09-25T09:33,631,31.238193343898573,-183.99970501475036,413.8638850164134,0.7577739339127115,1.3142581415180974
IDT,2025-09-25T23:03,2025-09-26T08:33,569,31.163093145869947,-208.6525073746343,713.0779065620154,0.7215156891629898,1.2809205546047955
IDT,2025-09-27T23:45,2025-09-28T09:23:30,566,31.208127208480565,-187.85603710604119,644.3522450125311,0.6101565985188934,1.2131184778051873
IDT,2025-09-28T22:56:30,2025-09-29T06:51,473,31.41416490486258,-59.53340203384687,470.788173272158,0.5579725680952017,1.1896608125261705
IDT,2025-09-29T23:23,2025-09-30T06:49:30,446,31.567713004484304,3.891315789474902,257.94901869632304,0.5421560277501613,1.165423638066163
IDT,2025-09-30T22:56:30,2025-10-01T07:16:30,491,31.311812627291243,-121.36314786405273,490.1694779214449,0.50284567103826,1.154285181353877
