type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2022-02-28T23:53,2022-03-01T05:39:30,347,30.848703170028816,-179.32000016694656,427.73453158466145,0.5098883271031731,1.2999834245146518
IDT,2022-03-02T00:41:30,2022-03-02T08:38:30,477,32.31488469601677,442.8754269239307,929.6964439685689,0.5306830601641567,1.2996414147652398
IDT,2022-03-02T23:49,2022-03-03T07:18,449,31.279732739420936,-47.904681994035855,726.1366114853881,0.5232284497876883,1.309428473606777
IDT,2022-03-04T00:05,2022-03-04T09:03,537,30.909869646182496,-244.66034607968322,837.5663779213792,0.4911490597182093,1.2947004868180465
IDT,2022-03-05T00:22:30,2022-03-05T09:58:30,576,31.50208333333333,78.68610923296728,846.9466385177802,0.4742777876780361,1.2801292855393815
IDT,2022-03-05T23:44,2022-03-06T09:11:30,568,30.305281690140845,-584.141470355331,1175.1258052622434,0.513650179027922,1.300165249274388
IDT,2022-03-07T00:42,2022-03-07T08:49,487,32.11745379876797,366.21342916051253,1392.7661923973355,0.5304920675999535,1.2935247740832796
IDT,2022-03-08T00:42:30,2022-03-08T07:44:30,422,31.712322274881515,137.52878440649692,431.3962240292458,0.5270899330858612,1.2810808779098541
IDT,2022-03-08T23:43:30,2022-03-09T08:21,517,31.181431334622822,-95.15083598360616,576.2336974631762,0.5284231377401435,1.2801928219421548
IDT,2022-03-10T21:47:30,2022-03-11T07:31,583,31.184734133790737,-113.74403292180796,364.06573760765605,0.5364225439356319,1.2775971704665816
IDT,2022-03-11T22:51,2022-03-12T07:09:30,499,30.565931863727457,-406.13786008230454,924.3378785414388,0.5559686958067083,1.28242962742123
IDT,2022-03-12T23:52,2022-03-13T08:03:30,492,31.219308943089434,-64.8488843813393,567.2540809054626,0.5480059278245922,1.271150323168618
IDT,2022-03-13T23:15,2022-03-14T08:04,529,30.81323251417769,-284.54016227180546,462.81671823374927,0.5324738896659413,1.2256265113060876
IDT,2022-03-15T00:04,2022-03-15T08:29,505,31.37762376237624,0.0,359.4371485149022,0.5225743960940797,1.2192112235624881
IDT,2022-03-16T00:10,2022-03-16T06:42,392,32.18010204081633,313.70452674897206,529.3920665887417,0.5178974915119975,1.2209764738940792
IDT,2022-03-16T23:52:30,2022-03-17T06:24:30,391,32.00358056265984,243.88436213991736,851.3366805535043,0.5277367500989145,1.2258596795736898
IDT,2022-03-18T00:14:30,2022-03-18T08:51:30,516,31.32674418604651,-26.25386138613794,356.78671557689086,0.520035528092228,1.216822804100935
IDT,2022-03-19T00:20:30,2022-03-19T09:46,565,31.37504424778761,-1.4574257425738324,896.8418833448086,0.5143214233281763,1.2257351983631553
IDT,2022-03-20T00:26:30,2022-03-20T11:16,649,31.080123266563945,-191.40371681415854,1431.5625621112995,0.5134076864013368,1.236798673043702
IDT,2022-03-21T00:32:30,2022-03-21T07:02,387,32.082687338501295,272.85960396039627,850.5173733163392,0.5214995113367933,1.2508305794712462
IDT,2022-03-22T00:57,2022-03-22T08:40:30,464,31.870258620689654,228.58257425742522,897.7573130475357,0.5261797074854767,1.2568672297217967
IDT,2022-03-23T01:19:30,2022-03-23T07:41,381,31.688188976377955,118.32534653465336,310.04458696208894,0.5122329452759545,1.2473012502068048
IDT,2022-03-26T00:09,2022-03-26T08:41:30,513,30.714619883040935,-326.52231237322485,898.6504102876643,0.5125847453032073,1.228656369267673
IDT,2022-03-27T00:13,2022-03-27T04:36,203,31.534975369458127,37.323529411764866,392.62396969337715,0.5133946015361054,1.2395170903507726
IDT,2022-03-27T22:35,2022-03-28T06:49:30,495,30.923434343434344,-199.63837209302255,491.2242820444517,0.5161764270927339,1.2263298134389367
IDT,2022-03-28T23:39,2022-03-29T08:03,504,31.465476190476192,69.92093023255802,1192.9995565169957,0.5165650667732183,1.2450372357182788
IDT,2022-03-30T03:11:30,2022-03-30T09:24:30,373,30.858176943699732,-174.77558139534813,816.6216725256527,0.5254831006092764,1.2461127588985415
IDT,2022-03-31T00:57,2022-03-31T08:05,428,31.9803738317757,259.081061946903,921.2845716344891,0.5291232925427585,1.258366626440193
