type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2024-07-31T23:34,2024-08-01T04:34,300,33.022666666666666,165.4707284333599,215.79440656094812,0.6665850062393581,1.1687118487241877
IDT,2024-08-02T02:02,2024-08-02T08:29,386,31.057512953367876,-545.6436627490748,977.4567012906773,0.7088340803828824,1.1866412669764361
IDT,2024-08-03T02:14:30,2024-08-03T08:29,374,32.74010695187166,80.71729890957977,273.7989367466653,0.7088410731787045,1.179419924256833
IDT,2024-08-04T01:53,2024-08-04T07:21:30,329,31.183890577507597,-440.9898627239254,1350.7051034204196,0.7412537418532334,1.209176217405572
IDT,2024-08-04T23:41,2024-08-05T09:36:30,596,32.62080536912752,26.76519756250127,322.38398624258116,0.7434929946379287,1.197559759405477
IDT,2024-08-06T01:12,2024-08-06T09:20:30,488,33.04672131147541,216.8695815770916,379.3326545357704,0.7573033905872288,1.1935227707090332
IDT,2024-08-07T01:35:30,2024-08-07T08:45:30,430,31.97813953488372,-268.3960654136263,376.0411347198533,0.7496353910228575,1.1908760932441231
IDT,2024-08-08T02:26,2024-08-08T09:27:30,422,32.83530805687204,98.3224660359283,184.39222115487792,0.7462933366358271,1.1780139445517257
IDT,2024-08-09T01:15,2024-08-09T09:44,508,31.659251968503938,-438.6364739458495,595.810524164699,0.7394990334719255,1.164845240466175
IDT,2024-08-13T00:40,2024-08-13T08:40:30,481,32.61663201663202,15.778975741241084,129.08456564531662,0.7247501739863373,1.1623809512929137
IDT,2024-08-15T04:12,2024-08-15T11:44,452,30.946017699115043,-712.6647366604811,2063.9955461933278,0.7709127532574376,1.2217923447861199
IDT,2024-08-15T23:14,2024-08-16T05:01,347,31.487319884726226,-359.28022925041296,461.65925974131096,0.7784399831368556,1.2223039614962738
