recorded_time,temperature,sensor_type
2023-06-18T00:00,0.6872549019607845,UNKNOWN
2023-06-18T00:01,0.4872549019607888,UNKNOWN
2023-06-18T00:02,0.18725490196078454,UNKNOWN
2023-06-18T00:03,-0.0127450980392112,UNKNOWN
2023-06-18T00:04,-0.21274509803921404,UNKNOWN
2023-06-18T00:05,-0.21274509803921404,UNKNOWN
2023-06-18T00:06,-0.21274509803921404,UNKNOWN
2023-06-18T00:07,-0.11274509803921262,UNKNOWN
2023-06-18T00:08,-0.11274509803921262,UNKNOWN
2023-06-18T00:09,-0.0127450980392112,UNKNOWN
2023-06-18T00:10,-0.0127450980392112,UNKNOWN
2023-06-18T00:11,0.08725490196078312,UNKNOWN
2023-06-18T00:12,0.08725490196078312,UNKNOWN
2023-06-18T00:13,0.18725490196078454,UNKNOWN
2023-06-18T00:14,0.18725490196078454,UNKNOWN
2023-06-18T00:15,0.18725490196078454,UNKNOWN
2023-06-18T00:16,0.3872549019607874,UNKNOWN
2023-06-18T00:17,0.3872549019607874,UNKNOWN
2023-06-18T00:18,0.3872549019607874,UNKNOWN
2023-06-18T00:19,0.3872549019607874,UNKNOWN
2023-06-18T00:20,0.4872549019607888,UNKNOWN
2023-06-18T00:21,0.4872549019607888,UNKNOWN
2023-06-18T00:22,0.4872549019607888,UNKNOWN
2023-06-18T00:23,0.4872549019607888,UNKNOWN
2023-06-18T00:24,0.4872549019607888,UNKNOWN
2023-06-18T00:25,0.5872549019607831,UNKNOWN
2023-06-18T00:26,0.4872549019607888,UNKNOWN
2023-06-18T00:27,0.4872549019607888,UNKNOWN
2023-06-18T00:28,0.3872549019607874,UNKNOWN
2023-06-18T00:29,0.3872549019607874,UNKNOWN
2023-06-18T00:30,0.3872549019607874,UNKNOWN
2023-06-18T00:31,0.4872549019607888,UNKNOWN
2023-06-18T00:32,0.3872549019607874,UNKNOWN
2023-06-18T00:33,0.4872549019607888,UNKNOWN
2023-06-18T00:34,0.4872549019607888,UNKNOWN
2023-06-18T00:35,0.4872549019607888,UNKNOWN
2023-06-18T00:36,0.4872549019607888,UNKNOWN
2023-06-18T00:37,0.4872549019607888,UNKNOWN
2023-06-18T00:38,0.4872549019607888,UNKNOWN
2023-06-18T00:39,0.4872549019607888,UNKNOWN
2023-06-18T00:40,0.4872549019607888,UNKNOWN
2023-06-18T00:41,0.4872549019607888,UNKNOWN
2023-06-18T00:42,0.4872549019607888,UNKNOWN
2023-06-18T00:43,0.4872549019607888,UNKNOWN
2023-06-18T00:44,0.4872549019607888,UNKNOWN
2023-06-18T00:45,0.4872549019607888,UNKNOWN
2023-06-18T00:46,0.4872549019607888,UNKNOWN
2023-06-18T00:47,0.4872549019607888,UNKNOWN
2023-06-18T00:48,0.5872549019607831,UNKNOWN
2023-06-18T00:49,0.4872549019607888,UNKNOWN
2023-06-18T00:50,0.4872549019607888,UNKNOWN
2023-06-18T00:51,0.4872549019607888,UNKNOWN
2023-06-18T00:52,0.4872549019607888,UNKNOWN
2023-06-18T00:53,0.4872549019607888,UNKNOWN
2023-06-18T00:54,0.5872549019607831,UNKNOWN
2023-06-18T00:55,0.6872549019607845,UNKNOWN
2023-06-18T00:56,0.6872549019607845,UNKNOWN
2023-06-18T00:57,0.5872549019607831,UNKNOWN
2023-06-18T00:58,0.5872549019607831,UNKNOWN
2023-06-18T00:59,0.5872549019607831,UNKNOWN
2023-06-18T01:00,0.5872549019607831,UNKNOWN
2023-06-18T01:01,0.5872549019607831,UNKNOWN
2023-06-18T01:02,0.5872549019607831,UNKNOWN
2023-06-18T01:03,0.4872549019607888,UNKNOWN
2023-06-18T01:04,0.4872549019607888,UNKNOWN
2023-06-18T01:05,0.4872549019607888,UNKNOWN
2023-06-18T01:06,0.4872549019607888,UNKNOWN
2023-06-18T01:07,0.4872549019607888,UNKNOWN
2023-06-18T01:08,0.4872549019607888,UNKNOWN
2023-06-18T01:09,0.3872549019607874,UNKNOWN
2023-06-18T01:10,0.4872549019607888,UNKNOWN
2023-06-18T01:11,0.4872549019607888,UNKNOWN
2023-06-18T01:12,0.4872549019607888,UNKNOWN
2023-06-18T01:13,0.4872549019607888,UNKNOWN
2023-06-18T01:14,0.3872549019607874,UNKNOWN
2023-06-18T01:15,0.3872549019607874,UNKNOWN
2023-06-18T01:16,0.3872549019607874,UNKNOWN
2023-06-18T01:17,0.3872549019607874,UNKNOWN
2023-06-18T01:18,0.3872549019607874,UNKNOWN
2023-06-18T01:19,0.3872549019607874,UNKNOWN
2023-06-18T01:20,0.3872549019607874,UNKNOWN
2023-06-18T01:21,0.3872549019607874,UNKNOWN
2023-06-18T01:22,0.3872549019607874,UNKNOWN
2023-06-18T01:23,0.28725490196078596,UNKNOWN
2023-06-18T01:24,0.18725490196078454,UNKNOWN
2023-06-18T01:25,0.08725490196078312,UNKNOWN
2023-06-18T01:26,0.08725490196078312,UNKNOWN
2023-06-18T01:27,0.08725490196078312,UNKNOWN
2023-06-18T01:28,-0.0127450980392112,UNKNOWN
2023-06-18T01:29,0.18725490196078454,UNKNOWN
2023-06-18T01:30,0.18725490196078454,UNKNOWN
2023-06-18T01:31,0.18725490196078454,UNKNOWN
2023-06-18T01:32,0.18725490196078454,UNKNOWN
2023-06-18T01:33,0.3872549019607874,UNKNOWN
2023-06-18T01:34,0.3872549019607874,UNKNOWN
2023-06-18T01:35,0.3872549019607874,UNKNOWN
2023-06-18T01:36,0.4872549019607888,UNKNOWN
2023-06-18T01:37,0.4872549019607888,UNKNOWN
2023-06-18T01:38,0.4872549019607888,UNKNOWN
2023-06-18T01:39,0.5872549019607831,UNKNOWN
2023-06-18T01:40,0.5872549019607831,UNKNOWN
2023-06-18T01:41,0.4872549019607888,UNKNOWN
2023-06-18T01:42,0.5872549019607831,UNKNOWN
2023-06-18T01:43,0.4872549019607888,UNKNOWN
2023-06-18T01:44,0.4872549019607888,UNKNOWN
2023-06-18T01:45,0.4872549019607888,UNKNOWN
2023-06-18T01:46,0.4872549019607888,UNKNOWN
2023-06-18T01:47,0.4872549019607888,UNKNOWN
2023-06-18T01:48,0.4872549019607888,UNKNOWN
2023-06-18T01:49,0.3872549019607874,UNKNOWN
2023-06-18T01:50,0.3872549019607874,UNKNOWN
2023-06-18T01:51,0.18725490196078454,UNKNOWN
2023-06-18T01:52,0.18725490196078454,UNKNOWN
2023-06-18T01:53,0.18725490196078454,UNKNOWN
2023-06-18T01:54,0.28725490196078596,UNKNOWN
2023-06-18T01:55,0.3872549019607874,UNKNOWN
2023-06-18T01:56,0.4872549019607888,UNKNOWN
2023-06-18T01:57,0.5872549019607831,UNKNOWN
2023-06-18T01:58,0.6872549019607845,UNKNOWN
2023-06-18T01:59,0.4872549019607888,UNKNOWN
2023-06-18T02:00,0.5872549019607831,UNKNOWN
2023-06-18T02:01,0.5872549019607831,UNKNOWN
2023-06-18T02:02,0.5872549019607831,UNKNOWN
2023-06-18T02:03,0.5872549019607831,UNKNOWN
2023-06-18T02:04,0.5872549019607831,UNKNOWN
2023-06-18T02:05,0.5872549019607831,UNKNOWN
2023-06-18T02:06,0.6872549019607845,UNKNOWN
2023-06-18T02:07,0.5872549019607831,UNKNOWN
2023-06-18T02:08,0.5872549019607831,UNKNOWN
2023-06-18T02:09,0.5872549019607831,UNKNOWN
2023-06-18T02:10,0.5872549019607831,UNKNOWN
2023-06-18T02:11,0.3872549019607874,UNKNOWN
2023-06-18T02:12,0.3872549019607874,UNKNOWN
2023-06-18T02:13,0.3872549019607874,UNKNOWN
2023-06-18T02:14,0.3872549019607874,UNKNOWN
2023-06-18T02:15,0.28725490196078596,UNKNOWN
2023-06-18T02:16,0.28725490196078596,UNKNOWN
2023-06-18T02:17,0.28725490196078596,UNKNOWN
2023-06-18T02:18,0.28725490196078596,UNKNOWN
2023-06-18T02:19,0.28725490196078596,UNKNOWN
2023-06-18T02:20,0.18725490196078454,UNKNOWN
2023-06-18T02:21,0.28725490196078596,UNKNOWN
2023-06-18T02:22,0.18725490196078454,UNKNOWN
2023-06-18T02:23,0.18725490196078454,UNKNOWN
2023-06-18T02:24,0.18725490196078454,UNKNOWN
2023-06-18T02:25,0.18725490196078454,UNKNOWN
2023-06-18T02:26,0.18725490196078454,UNKNOWN
2023-06-18T02:27,0.18725490196078454,UNKNOWN
2023-06-18T02:28,0.18725490196078454,UNKNOWN
2023-06-18T02:29,0.18725490196078454,UNKNOWN
2023-06-18T02:30,0.18725490196078454,UNKNOWN
2023-06-18T02:31,0.18725490196078454,UNKNOWN
2023-06-18T02:32,0.18725490196078454,UNKNOWN
2023-06-18T02:33,0.18725490196078454,UNKNOWN
2023-06-18T02:34,0.18725490196078454,UNKNOWN
2023-06-18T02:35,0.08725490196078312,UNKNOWN
2023-06-18T02:36,0.08725490196078312,UNKNOWN
2023-06-18T02:37,0.08725490196078312,UNKNOWN
2023-06-18T02:38,0.18725490196078454,UNKNOWN
2023-06-18T02:39,0.08725490196078312,UNKNOWN
2023-06-18T02:40,0.08725490196078312,UNKNOWN
2023-06-18T02:41,0.08725490196078312,UNKNOWN
2023-06-18T02:42,0.08725490196078312,UNKNOWN
2023-06-18T02:43,0.08725490196078312,UNKNOWN
2023-06-18T02:44,0.08725490196078312,UNKNOWN
2023-06-18T02:45,0.08725490196078312,UNKNOWN
2023-06-18T02:46,0.08725490196078312,UNKNOWN
2023-06-18T02:47,-0.0127450980392112,UNKNOWN
2023-06-18T02:48,-0.0127450980392112,UNKNOWN
2023-06-18T02:49,-0.0127450980392112,UNKNOWN
2023-06-18T02:50,0.08725490196078312,UNKNOWN
2023-06-18T02:51,0.08725490196078312,UNKNOWN
2023-06-18T02:52,0.18725490196078454,UNKNOWN
2023-06-18T02:53,0.28725490196078596,UNKNOWN
2023-06-18T02:54,0.28725490196078596,UNKNOWN
2023-06-18T02:55,0.28725490196078596,UNKNOWN
2023-06-18T02:56,0.28725490196078596,UNKNOWN
2023-06-18T02:57,0.28725490196078596,UNKNOWN
2023-06-18T02:58,0.3872549019607874,UNKNOWN
2023-06-18T02:59,0.28725490196078596,UNKNOWN
2023-06-18T03:00,0.28725490196078596,UNKNOWN
2023-06-18T03:01,0.28725490196078596,UNKNOWN
2023-06-18T03:02,0.28725490196078596,UNKNOWN
2023-06-18T03:03,0.3872549019607874,UNKNOWN
2023-06-18T03:04,0.28725490196078596,UNKNOWN
2023-06-18T03:05,0.18725490196078454,UNKNOWN
