type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2022-11-10T01:42,2022-11-10T09:24:30,463,30.8585313174946,-80.73474264706056,621.8217681864044,0.28022365961013485,1.036618247483118
IDT,2022-11-11T01:12:30,2022-11-11T08:59,466,30.54914163090129,-221.72674650698718,958.1041204218054,0.302837860815035,1.0690802549981513
IDT,2022-11-12T01:36,2022-11-12T12:03:30,628,29.8343949044586,-718.989641434262,2016.7596568306908,0.41350039745097467,1.1666275362059495
IDT,2022-11-13T01:37:30,2022-11-13T10:49:30,552,31.2875,140.53676470588107,2004.003790278919,0.41654438336432037,1.2314488759403077
IDT,2022-11-14T00:53,2022-11-14T08:44,471,30.415286624203823,-278.2701045084377,1062.8738663761178,0.42427880726979983,1.2516904132929447
IDT,2022-11-14T23:50,2022-11-15T07:24,454,30.29140969162996,-284.88382022665246,962.7003546848428,0.4492930318140146,1.268579604503159
IDT,2022-11-16T00:04:30,2022-11-16T08:29:30,502,29.981274900398407,-429.8551457378726,900.2225623851409,0.49694751607798726,1.2785521208097963
IDT,2022-11-17T21:51:30,2022-11-18T07:56:30,605,31.86330578512397,485.4225596529286,790.8448287933134,0.5688707419431464,1.3002916426323625
IDT,2022-11-19T02:23,2022-11-19T06:22,239,31.689958158995815,131.40748299319785,161.98663843766553,0.5921214005815041,1.3094451167260361
IDT,2022-11-20T01:54:30,2022-11-20T06:50,295,31.023728813559323,-10.981561822125514,431.5826938985847,0.5905465115347417,1.3100161571597158
IDT,2022-11-21T01:34:30,2022-11-21T07:47:30,373,31.75603217158177,259.2639913232106,699.4675528066,0.6195663398443467,1.3241541186351233
IDT,2022-11-22T00:39,2022-11-22T07:09,390,31.6125641025641,199.68735225109594,737.8121247411473,0.6185067516936019,1.325684654518055
IDT,2022-11-23T00:13:30,2022-11-23T04:03:30,230,31.959565217391305,180.62773861171354,264.5877824173658,0.6562351719975623,1.3310065922429364
IDT,2022-11-24T00:57:30,2022-11-24T08:20:30,443,30.79841986455982,-108.0573421816971,666.1264316012384,0.6501331621228561,1.3321296591071385
IDT,2022-11-25T00:06,2022-11-25T07:52:30,467,31.2254817987152,38.41713665943644,203.34710147569422,0.6464318609829582,1.3260237007186508
IDT,2022-11-26T03:40:30,2022-11-26T12:09:30,509,31.45500982318271,158.7019755024703,362.94168374931905,0.6427270928053923,1.3062097060372986
IDT,2022-11-27T00:58,2022-11-27T06:16:30,318,31.77735849056604,165.63589400428282,336.71135025972035,0.6647275890234657,1.3118189701035141
IDT,2022-11-27T23:09:30,2022-11-28T03:21,251,32.058964143426294,201.42078426124226,298.54212084627943,0.699994280239728,1.3268347927473798
IDT,2022-11-29T01:37,2022-11-29T07:55:30,379,31.822691292875987,202.83749999999964,941.6017187499674,0.698304256444575,1.3398175667463184
IDT,2022-11-29T23:11:30,2022-11-30T07:59,527,32.23074003795067,452.948661591352,699.9646490274463,0.719758168254374,1.3278534098770092
