type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2026-01-01T00:35,2026-01-01T09:03:30,506,32.15790513833992,173.6082524271842,553.6382516024169,0.5059549227044097,0.9842939408346847
IDT,2026-01-01T23:44,2026-01-02T07:08,442,30.828054298642535,-436.1441747572808,659.4580569562968,0.5180905412699371,0.9897788193351049
IDT,2026-01-02T21:43:30,2026-01-03T07:47,602,31.58737541528239,-136.91310679611706,801.5022571638692,0.5148702880339479,1.0186978899847763
IDT,2026-01-03T23:38,2026-01-04T07:02:30,432,31.85162037037037,13.803105590061023,507.27989750914276,0.5137317785628871,1.0161326735363383
IDT,2026-01-04T23:15:30,2026-01-05T08:42:30,560,30.664285714285715,-647.0144927536239,1059.275274702115,0.5557538994073074,1.0535181954338955
IDT,2026-01-06T00:18:30,2026-01-06T08:50:30,511,31.61487279843444,-102.16577669902836,543.4532797036227,0.5204945518550672,1.0391527328096217
IDT,2026-01-06T23:13:30,2026-01-07T07:43:30,508,31.03956692913386,-390.0522727272728,908.104420196265,0.5353523880718095,1.0549900088357327
IDT,2026-01-07T23:27,2026-01-08T06:56:30,448,31.174330357142857,-283.6090909090908,678.7152376034064,0.5135639111032533,1.0450400124721086
IDT,2026-01-08T22:31:30,2026-01-09T07:03:30,511,30.40528375733855,-689.5714052287585,1499.9211798614124,0.5611056011542257,1.0750172343169397
IDT,2026-01-10T01:22,2026-01-10T07:34,371,31.43153638814016,-118.8395910780655,347.8280010987073,0.5305364234494895,1.0545644963033554
IDT,2026-01-10T22:54,2026-01-11T09:18,624,31.79230769230769,25.240148698885605,811.8440145934001,0.531027499424666,1.0611062502349364
IDT,2026-01-11T22:50:30,2026-01-12T05:56,425,31.219529411764707,-226.23996282527878,654.3220724215498,0.5365879590481464,1.0757005513430162
IDT,2026-01-12T22:33,2026-01-13T07:16:30,522,30.991379310344826,-325.4636007827794,1555.9556425948394,0.5385490130624263,1.1017865186491236
IDT,2026-01-13T22:55:30,2026-01-14T06:24,447,30.905145413870247,-304.956810631229,782.0888508957578,0.5502703063361897,1.1118427769526924
IDT,2026-01-14T23:01,2026-01-15T07:34:30,513,31.35477582846004,-39.378167115901306,733.0734893672634,0.4907412393036079,1.1063020345865306
IDT,2026-01-15T23:17:30,2026-01-16T06:53,455,30.661978021978022,-350.1490566037719,662.4123556934064,0.5145763979730523,1.1147131135721873
IDT,2026-01-16T22:51,2026-01-17T05:30,397,30.584382871536523,-336.31994609164394,1020.2577988390112,0.5377184833334143,1.13333538648981
IDT,2026-01-18T00:08,2026-01-18T08:42:30,506,32.12549407114624,351.14258760107987,1755.459222978563,0.5417988533496292,1.1891204881603756
IDT,2026-01-18T22:42:30,2026-01-19T09:05,619,32.36122778675283,575.47897574124,1098.2273207111284,0.560973834957421,1.2130649540266127
IDT,2026-01-20T02:50,2026-01-20T05:58:30,189,33.70793650793651,400.78604651162823,897.6293919493328,0.7227566508010634,1.2498641856628077
IDT,2026-01-21T01:28:30,2026-01-21T09:02:30,443,32.33634311512415,331.7926910299011,1466.5068844715133,0.7390657960859514,1.2963849753560237
IDT,2026-01-22T01:08,2026-01-22T08:43:30,456,31.207894736842107,-101.980592991913,339.9186871643178,0.7312045384352985,1.2847777918108474
IDT,2026-01-22T22:42,2026-01-23T07:04,498,31.931927710843375,210.39096094778506,262.5465992942918,0.7213201692452662,1.2704199007404984
IDT,2026-01-23T23:57:30,2026-01-24T07:17:30,440,31.25522727272727,-77.57601078167136,526.2853351109661,0.7091577285836911,1.2643309080182061
IDT,2026-01-24T23:44,2026-01-25T07:06:30,443,31.70744920993228,87.7110355419045,474.8316157015506,0.6968905584807278,1.2587574872837701
IDT,2026-01-25T19:36:30,2026-01-26T06:57,680,31.216764705882355,-146.04474393530836,421.615157692926,0.6866160379937524,1.239013434795015
IDT,2026-01-26T21:35:30,2026-01-27T06:04,508,31.0753937007874,-161.42330301645052,467.39667865494266,0.6792741357835151,1.2290599935122402
IDT,2026-01-27T22:58,2026-01-28T05:48:30,406,30.980788177339903,-131.63062954102315,212.02655821025837,0.6837246924301483,1.2325513478651018
IDT,2026-01-28T19:44,2026-01-29T05:31:30,579,30.922279792746114,-182.4420601604288,411.9298191976268,0.6820311969397302,1.2286383796357165
IDT,2026-01-29T21:04,2026-01-30T07:52:30,647,31.146676970633692,-46.24114705882312,718.1952143451199,0.6798512498816902,1.2292381861214068
IDT,2026-01-30T23:39:30,2026-01-31T06:59:30,440,30.121136363636364,-480.12507739938155,895.5427271539811,0.7036622707703062,1.2330027247297262
IDT,2026-02-01T00:40:30,2026-02-01T07:51,429,30.803962703962704,-175.18945046439694,619.4848567693261,0.704280267102329,1.2359725499008831
