type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2023-12-01T01:21,2023-12-01T07:09:30,337,30.57566765578635,-429.6269423804242,810.6135597006651,0.49556785733786773,1.163330095615706
IDT,2023-12-02T03:12:30,2023-12-02T10:21:30,420,31.32880952380952,-183.5418164122766,852.429972314043,0.49923151343990874,1.1718277549030922
IDT,2023-12-03T00:21:30,2023-12-03T08:28:30,487,30.048459958932238,-782.498333680569,1701.433351566433,0.5824840000353669,1.2087981855778998
IDT,2023-12-04T00:44,2023-12-04T08:41:30,466,30.804291845493562,-396.53844660194227,663.4221880546538,0.6011678254619042,1.2189512724981486
IDT,2023-12-04T21:43,2023-12-05T02:27:30,285,31.196140350877194,-130.8413246385262,251.6340078356443,0.6067920165674414,1.2310829548812867
IDT,2023-12-05T22:22:30,2023-12-06T05:32:30,430,31.17953488372093,-164.39213417126666,434.5882180869812,0.6098129473272869,1.2379695833194986
IDT,2023-12-06T23:01:30,2023-12-07T09:23:30,617,31.13808752025932,-261.4566204271432,274.7884025366511,0.6154463603024074,1.231269808910609
IDT,2023-12-07T23:00,2023-12-08T06:13,433,32.48752886836028,400.8223393112603,849.0885627967073,0.6336108627468533,1.2499735774095408
IDT,2023-12-08T23:01:30,2023-12-09T06:55:30,474,32.764767932489455,525.9196916538185,888.6080423401436,0.6515576368242725,1.2512069930691654
IDT,2023-12-10T01:47,2023-12-10T08:58:30,432,33.092129629629625,572.9684174045142,1075.5302947756136,0.6946095313641438,1.274193998877546
IDT,2023-12-10T22:44,2023-12-11T08:25:30,580,31.32896551724138,-253.37203218838113,1542.9785287850536,0.6970535499561868,1.2990841986590442
IDT,2023-12-12T00:17,2023-12-12T07:09,412,31.120873786407767,-220.15587982832767,395.4227461722912,0.7010949002769495,1.2914847802491014
IDT,2023-12-12T23:08,2023-12-13T06:55,467,30.93468950749465,-336.4936793199722,844.936266000499,0.7121529055229227,1.3062128604945342
IDT,2023-12-13T23:27:30,2023-12-14T08:35:30,548,32.19616788321168,235.83401096683883,309.0140706729144,0.7173166002311143,1.300645404789228
IDT,2023-12-14T23:30,2023-12-15T06:44:30,435,31.08367816091954,-248.62623234301464,524.1575710553443,0.7051100026416504,1.2911640992623348
IDT,2023-12-16T00:54,2023-12-16T08:27,453,31.72759381898455,32.77957873244668,390.17704366869293,0.7026081652232223,1.2960786460201956
IDT,2023-12-17T00:18,2023-12-17T08:53:30,516,31.120542635658914,-220.75174000723928,845.3628114656312,0.7070941929596752,1.3014843823294107
IDT,2023-12-17T23:39,2023-12-18T08:42:30,543,31.130386740331492,-154.5367282924817,441.7894666509237,0.7078778136693971,1.299017074881886
IDT,2023-12-18T23:53:30,2023-12-19T06:17:30,384,32.14140625,278.94584960531756,481.2438984687906,0.6810325758363212,1.2941447247456892
IDT,2023-12-20T23:48,2023-12-21T07:13,445,31.71325842696629,171.01034482758587,261.0298382877372,0.6895815047425017,1.2870728164677148
IDT,2023-12-21T22:46,2023-12-22T06:23:30,458,32.45960698689956,439.0401606425694,900.5279315655353,0.7049995756163102,1.2894781343195756
IDT,2023-12-22T23:15:30,2023-12-23T07:58,522,32.10919540229885,317.4759036144569,697.5219719843008,0.7111479211822348,1.2735874303907038
IDT,2023-12-23T23:49:30,2023-12-24T06:26,395,32.238734177215186,291.4034136546179,387.41445440391544,0.7138036976884765,1.2539260041230642
IDT,2023-12-24T23:41:30,2023-12-25T07:59:30,498,32.25240963855422,268.49730337078836,388.62275485426653,0.7184588803400552,1.232091044625961
IDT,2023-12-25T22:53:30,2023-12-26T06:30,456,32.18793859649123,216.45415730337118,548.8501583638135,0.7239944723710884,1.2093506291249754
IDT,2023-12-27T01:18,2023-12-27T08:38,440,33.502272727272725,780.8587196467979,1967.3512273826636,0.7985282332069897,1.2385139605764428
IDT,2023-12-27T22:47:30,2023-12-28T07:25:30,510,32.635098039215684,462.827152317881,607.079339064192,0.8155318472563963,1.2386033589139884
IDT,2023-12-29T01:32,2023-12-29T06:32:30,301,32.627242524916944,270.79426048565074,511.41631731553935,0.8196055649417736,1.2336237616252552
IDT,2023-12-29T23:17,2023-12-30T08:16,536,32.11492537313433,207.60971302428152,518.754389817128,0.8152051205898541,1.2318603376029662
IDT,2023-12-31T00:09,2023-12-31T08:28:30,489,31.964826175869124,-1.8189894035458565E-12,2349.755010224879,0.7828799967221355,1.2672842991679554
