type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2023-10-31T23:12,2023-11-01T06:27,434,31.566820276497698,13.856083086053331,491.24458764633164,0.6306043589191311,1.1463734889870396
IDT,2023-11-01T20:56,2023-11-02T06:04:30,541,32.01090573012939,205.15115124341173,777.2404710841365,0.6305554393108829,1.1562040235577644
IDT,2023-11-02T22:15:30,2023-11-03T05:37:30,441,32.05510204081633,148.42986486486552,424.7488997365581,0.6168036196811421,1.1506428790156649
IDT,2023-11-03T23:30:30,2023-11-04T06:31,420,31.358809523809523,-151.0810810810799,234.42381681106053,0.6163118606399679,1.1481164780445543
IDT,2023-11-04T22:32,2023-11-05T07:47:30,556,31.583453237410072,-31.448288288283948,243.3065374752041,0.6149315011215252,1.1452506710512262
IDT,2023-11-05T23:18,2023-11-06T07:06:30,469,31.928571428571427,135.3330086201313,217.54836507933214,0.6167281642769668,1.1382881911287084
IDT,2023-11-06T23:13,2023-11-07T07:03:30,468,31.46602564102564,-81.42697647287423,234.15722755878232,0.6170743653071968,1.1372396666999092
IDT,2023-11-07T23:42:30,2023-11-08T07:03:30,440,31.943409090909093,98.948391248392,293.6526684787823,0.6119250369516146,1.1225869323441886
IDT,2023-11-08T23:06,2023-11-09T07:01:30,475,30.895157894736844,-391.1000321750307,940.8783056153916,0.6243930396140913,1.12117855329804
IDT,2023-11-09T23:14,2023-11-10T06:45:30,439,31.242824601366742,-174.36654417006866,289.3515984643018,0.6272860692194004,1.1176614383205181
IDT,2023-11-10T22:57:30,2023-11-11T06:17,439,31.474031890660594,-44.38503630275591,458.11150671436917,0.6243213367464372,1.11831603535035
IDT,2023-11-11T23:26,2023-11-12T06:24,418,32.16555023923445,246.79283559327632,678.6737409094349,0.6319871242009665,1.1303118502864258
IDT,2023-11-12T22:35:30,2023-11-13T06:20:30,464,31.338793103448275,-109.66345522660231,312.13998580223415,0.6328250976453279,1.1262580183019444
IDT,2023-11-13T21:55:30,2023-11-14T06:21:30,504,31.527976190476192,-23.768925504757135,440.7964917056961,0.6288785748266911,1.1365073134612578
IDT,2023-11-14T23:54:30,2023-11-15T07:13:30,439,32.61913439635535,458.314963697243,816.9190112728393,0.6502717402037418,1.1520130449091015
IDT,2023-11-15T23:43:30,2023-11-16T07:29,465,31.9847311827957,190.46140801644287,216.41352245933376,0.6201530300267428,1.130860077800509
IDT,2023-11-16T22:55,2023-11-17T07:19:30,505,31.933267326732672,137.0078194587186,575.0716883025598,0.6131404207493898,1.1145187596109698
IDT,2023-11-17T22:20,2023-11-18T07:05:30,516,32.056395348837206,147.76266432953344,417.90247087180614,0.6005390502315056,1.0943266582193447
IDT,2023-11-18T23:08,2023-11-19T06:17:30,426,32.76431924882629,399.0674633852286,693.2553059452912,0.6215356130881233,1.096595180293777
IDT,2023-11-19T23:10:30,2023-11-20T05:52,401,31.936159600997506,18.906794763417565,402.95712440961506,0.48574950630470337,1.0521472128398872
IDT,2023-11-20T22:27,2023-11-21T07:13,515,31.714757281553396,-89.74040074024924,938.6053971359506,0.48155428729059857,1.0738691683205832
IDT,2023-11-22T02:47,2023-11-22T07:08:30,262,31.178625954198473,-178.79780466710235,607.8380723426817,0.4966190705485911,1.0887678018679077
IDT,2023-11-22T16:41,2023-11-23T00:26:30,466,31.59570815450644,-81.23565585743381,1191.0128579025622,0.49126990641247975,1.1118347153508443
IDT,2023-11-23T21:31:30,2023-11-24T03:03:30,323,32.145201238390094,121.17914840782942,949.4025573028484,0.42080997529008995,1.103461429672044
IDT,2023-11-24T20:39,2023-11-25T06:06:30,555,31.218018018018018,-299.231648698551,1208.8123956448399,0.43248475085876203,1.134148473999479
IDT,2023-11-25T18:17,2023-11-26T02:50,512,31.8841796875,43.372135922330926,1365.6359612781089,0.43311459601111485,1.165497801314225
IDT,2023-11-26T21:13:30,2023-11-27T05:32,498,31.501004016064257,-148.6353052942959,981.6918553812429,0.42929767402808455,1.1745211667562703
IDT,2023-11-27T23:31:30,2023-11-28T06:22,409,31.816870415647923,20.882135922331145,346.9797643049387,0.4173982228556497,1.1628145375309524
IDT,2023-11-29T00:46:30,2023-11-29T08:26:30,455,32.51010989010989,338.6546988867012,925.6328463254031,0.4395118017834666,1.1545606622719025
IDT,2023-11-29T22:50,2023-11-30T06:49,479,32.33632567849687,232.6985002960737,497.13301052199677,0.444372399585045,1.1472431524974387
IDT,2023-12-01T01:21,2023-12-01T07:09:30,337,30.57566765578635,-429.6269423804242,810.6135597006651,0.49556785733786773,1.163330095615706
