type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2021-08-01T01:35,2021-08-01T08:31,416,29.861298076923077,-812.6010344827591,2077.2156520251883,0.8757904062559098,1.3301616680842498
IDT,2021-08-03T00:22:30,2021-08-03T07:53,448,30.961160714285715,-369.6206896551721,752.3183353149798,0.8986073198251283,1.3534137731309173
IDT,2021-08-03T22:31,2021-08-04T07:49,556,31.436690647482013,-194.3310344827587,1283.4533650416415,0.852853184329639,1.3330532364975096
IDT,2021-08-04T23:54:30,2021-08-05T06:42:30,408,31.808088235294118,0.0,915.1033088235417,0.836350132201776,1.3294347666841175
IDT,2021-08-06T02:22,2021-08-06T07:07:30,283,31.013074204946996,-218.79655172413732,506.4203923898749,0.8438328933091047,1.327006510856289
IDT,2021-08-06T23:28,2021-08-07T08:10,522,31.86360153256705,28.97794117646845,822.6570901817176,0.8386795332771729,1.3333451914474101
IDT,2021-08-07T23:56,2021-08-08T09:41:30,586,32.84880546075085,609.8602941176468,2191.316277032951,0.8623054836660328,1.376961299935218
IDT,2021-08-09T00:07:30,2021-08-09T06:34,386,32.12461139896373,122.177941176471,359.4683401816292,0.8548489585875199,1.371258587655214
IDT,2021-08-10T01:22:30,2021-08-10T09:02,458,32.15240174672489,157.69558823529405,787.6390798010398,0.8339044832470661,1.36953223731903
IDT,2021-08-11T00:25,2021-08-11T08:19,474,31.301687763713083,-229.6620689655174,979.7343162901234,0.8355373124579224,1.3895001680090922
IDT,2021-08-12T00:12:30,2021-08-12T07:35:30,442,32.58506787330317,353.0965517241384,1059.9965041617397,0.8490421623951785,1.408580981603376
IDT,2021-08-13T00:13,2021-08-13T07:48,453,33.76534216335541,896.5482758620692,2117.836183115258,0.9223454488126687,1.449794245058404
IDT,2021-08-14T03:17:30,2021-08-14T09:47:30,390,32.40179487179487,231.54558823529442,598.518895977526,0.9203654498920912,1.4482486827951815
IDT,2021-08-15T01:15,2021-08-15T09:02,466,31.900643776824037,43.130882352941626,926.6818090397865,0.9204372451443996,1.4623880900566069
IDT,2021-08-16T00:50:30,2021-08-16T08:35:30,464,32.207112068965515,177.01852941176367,519.4600641274592,0.9062321062956609,1.4487965753435568
IDT,2021-08-17T00:31:30,2021-08-17T07:44,428,31.707943925233646,-50.359632352941844,354.75844058580697,0.9052775059245819,1.4418221117546424
IDT,2021-08-18T00:19,2021-08-18T09:00:30,519,31.927552986512524,38.504464798854315,689.772627763683,0.8710346827155904,1.4234081587620497
IDT,2021-08-19T02:29,2021-08-19T08:49:30,380,33.08078947368421,455.4933912156939,814.7145774767268,0.8998211842652001,1.435369295510561
IDT,2021-08-20T01:01:30,2021-08-20T09:57,535,33.24112149532711,709.9573658074696,2046.6051612414885,0.9253847296797902,1.4616872759970787
IDT,2021-08-20T23:43,2021-08-21T06:58:30,436,32.71903669724771,302.12816396617563,547.1730675724102,0.931691543963888,1.4521998558974452
IDT,2021-08-22T04:04,2021-08-22T11:26,442,33.26085972850679,496.08009480281544,888.2299331665272,0.9237126515417473,1.4403310189442606
IDT,2021-08-22T23:56,2021-08-23T08:06:30,491,33.00936863543788,407.33935824800574,999.890412989771,0.9359006230715358,1.4436637184551588
IDT,2021-08-24T00:59:30,2021-08-24T07:41:30,385,30.970909090909092,-449.52503054505905,705.7984755493235,0.9597507950942463,1.462596809911105
IDT,2021-08-25T00:17,2021-08-25T04:28:30,251,31.717928286852587,-77.34663037727114,323.06398896704195,0.9426218034251885,1.4598957294420096
IDT,2021-08-26T01:30,2021-08-26T07:09,339,30.609734513274336,-442.1793513855464,918.5606454033405,0.9675880186965907,1.4775626214120783
IDT,2021-08-27T02:15,2021-08-27T11:10,535,31.350280373831776,-284.5356202621151,513.9655312111136,0.9475832914669076,1.4597386740691078
IDT,2021-08-28T02:17,2021-08-28T10:19,469,30.758848614072495,-526.8155250522104,1453.933981739916,0.9717531868743864,1.4902512780239658
IDT,2021-08-29T02:01,2021-08-29T12:08:30,602,31.433056478405316,-259.1881226053629,1120.7443403648213,0.9579741903053587,1.4854044980440608
IDT,2021-08-30T06:26:30,2021-08-30T11:57:30,315,30.593968253968253,-399.934482758621,1124.4486682520946,0.9407671525870659,1.4839782878259673
IDT,2021-08-31T01:47,2021-08-31T08:32:30,405,30.606913580246914,-508.9586206896565,1514.3028088255087,0.8924854875671375,1.4687222151049066
IDT,2021-09-01T01:14,2021-09-01T07:49,394,30.443908629441623,-548.4228842686498,1386.8200761156622,0.916845005732875,1.4840666141769048
