session_id,timestamp,valid_data,activation,scl_avg
72170d50-f397-11f0-8080-808080808080,1768649222,false,false,0.0
72170d50-f397-11f0-8080-808080808080,1768649222,false,false,0.0
72170d50-f397-11f0-8080-808080808080,1768649222,false,false,0.0
72170d50-f397-11f0-8080-808080808080,1768649222,false,false,0.0
72170d50-f397-11f0-8080-808080808080,1768649222,false,false,0.0
72170d50-f397-11f0-8080-808080808080,1768649227,false,false,0.0
72170d50-f397-11f0-8080-808080808080,1768649227,false,false,0.0
72170d50-f397-11f0-8080-808080808080,1768649227,false,false,0.0
72170d50-f397-11f0-8080-808080808080,1768649227,false,false,0.0
72170d50-f397-11f0-8080-808080808080,1768649227,false,false,0.0
72170d50-f397-11f0-8080-808080808080,1768649232,false,false,0.0
72170d50-f397-11f0-8080-808080808080,1768649232,false,false,0.0
72170d50-f397-11f0-8080-808080808080,1768649232,false,false,0.0
72170d50-f397-11f0-8080-808080808080,1768649232,false,false,0.0
72170d50-f397-11f0-8080-808080808080,1768649232,false,false,0.0
72170d50-f397-11f0-8080-808080808080,1768649237,false,false,0.0
72170d50-f397-11f0-8080-808080808080,1768649237,false,false,0.0
72170d50-f397-11f0-8080-808080808080,1768649237,false,false,37.5059928894043
72170d50-f397-11f0-8080-808080808080,1768649237,false,false,37.544334411621094
72170d50-f397-11f0-8080-808080808080,1768649237,false,false,37.62476348876953
72170d50-f397-11f0-8080-808080808080,1768649242,true,false,37.74955368041992
72170d50-f397-11f0-8080-808080808080,1768649242,true,true,37.97862243652344
72170d50-f397-11f0-8080-808080808080,1768649242,true,false,38.226558685302734
72170d50-f397-11f0-8080-808080808080,1768649242,true,true,38.53533935546875
72170d50-f397-11f0-8080-808080808080,1768649242,true,false,38.90428161621094
72170d50-f397-11f0-8080-808080808080,1768649247,true,false,39.332069396972656
72170d50-f397-11f0-8080-808080808080,1768649247,true,false,39.94575500488281
72170d50-f397-11f0-8080-808080808080,1768649247,true,false,40.49470520019531
72170d50-f397-11f0-8080-808080808080,1768649247,true,false,41.08513641357422
72170d50-f397-11f0-8080-808080808080,1768649247,true,false,41.70742416381836
72170d50-f397-11f0-8080-808080808080,1768649252,true,false,42.364158630371094
72170d50-f397-11f0-8080-808080808080,1768649252,true,false,43.165828704833984
72170d50-f397-11f0-8080-808080808080,1768649252,true,false,41.962791442871094
72170d50-f397-11f0-8080-808080808080,1768649252,true,false,41.777679443359375
72170d50-f397-11f0-8080-808080808080,1768649252,true,false,41.8867073059082
72170d50-f397-11f0-8080-808080808080,1768649257,true,false,42.01475143432617
72170d50-f397-11f0-8080-808080808080,1768649257,true,false,42.1171989440918
72170d50-f397-11f0-8080-808080808080,1768649257,true,false,42.23515701293945
72170d50-f397-11f0-8080-808080808080,1768649257,true,true,42.35635757446289
72170d50-f397-11f0-8080-808080808080,1768649257,true,false,42.48462677001953
72170d50-f397-11f0-8080-808080808080,1768649262,true,false,42.65143966674805
72170d50-f397-11f0-8080-808080808080,1768649262,true,false,42.78654098510742
72170d50-f397-11f0-8080-808080808080,1768649262,true,false,42.922950744628906
72170d50-f397-11f0-8080-808080808080,1768649262,true,false,43.058834075927734
72170d50-f397-11f0-8080-808080808080,1768649262,true,false,43.19133758544922
72170d50-f397-11f0-8080-808080808080,1768649267,true,false,43.34892272949219
72170d50-f397-11f0-8080-808080808080,1768649267,true,false,43.470829010009766
72170d50-f397-11f0-8080-808080808080,1768649267,true,false,43.59101104736328
72170d50-f397-11f0-8080-808080808080,1768649267,true,false,43.708282470703125
72170d50-f397-11f0-8080-808080808080,1768649267,true,true,43.851646423339844
72170d50-f397-11f0-8080-808080808080,1768649272,true,false,43.96868896484375
72170d50-f397-11f0-8080-808080808080,1768649272,true,false,44.088375091552734
72170d50-f397-11f0-8080-808080808080,1768649272,true,false,44.204532623291016
72170d50-f397-11f0-8080-808080808080,1768649272,true,false,44.3119010925293
72170d50-f397-11f0-8080-808080808080,1768649272,true,false,44.4288215637207
72170d50-f397-11f0-8080-808080808080,1768649277,true,true,44.506080627441406
72170d50-f397-11f0-8080-808080808080,1768649277,true,false,44.56605529785156
72170d50-f397-11f0-8080-808080808080,1768649277,true,false,44.606666564941406
72170d50-f397-11f0-8080-808080808080,1768649277,true,false,44.629638671875
72170d50-f397-11f0-8080-808080808080,1768649277,true,false,44.6375846862793
72170d50-f397-11f0-8080-808080808080,1768649282,true,false,44.6346435546875
72170d50-f397-11f0-8080-808080808080,1768649282,true,false,44.63041687011719
72170d50-f397-11f0-8080-808080808080,1768649282,true,false,44.62335205078125
72170d50-f397-11f0-8080-808080808080,1768649282,true,false,44.612205505371094
72170d50-f397-11f0-8080-808080808080,1768649282,true,false,44.583946228027344
72170d50-f397-11f0-8080-808080808080,1768649287,true,false,44.55539321899414
72170d50-f397-11f0-8080-808080808080,1768649287,true,false,44.5361328125
72170d50-f397-11f0-8080-808080808080,1768649287,true,true,44.51542282104492
72170d50-f397-11f0-8080-808080808080,1768649287,true,false,44.49714660644531
72170d50-f397-11f0-8080-808080808080,1768649287,true,false,44.48826599121094
72170d50-f397-11f0-8080-808080808080,1768649292,true,true,44.48225784301758
72170d50-f397-11f0-8080-808080808080,1768649292,true,false,44.48187255859375
72170d50-f397-11f0-8080-808080808080,1768649292,true,false,44.48624038696289
72170d50-f397-11f0-8080-808080808080,1768649292,true,false,44.492950439453125
72170d50-f397-11f0-8080-808080808080,1768649292,true,false,44.494117736816406
72170d50-f397-11f0-8080-808080808080,1768649297,true,true,44.49070739746094
72170d50-f397-11f0-8080-808080808080,1768649297,true,false,44.48479080200195
