session_id,timestamp,valid_data,activation,scl_avg
4b2d1740-7d86-11ee-8080-808080808080,1699372744,true,false,39.17137145996094
4b2d1740-7d86-11ee-8080-808080808080,1699372749,true,true,39.17625045776367
4b2d1740-7d86-11ee-8080-808080808080,1699372749,true,false,39.18444061279297
4b2d1740-7d86-11ee-8080-808080808080,1699372749,true,true,39.191627502441406
4b2d1740-7d86-11ee-8080-808080808080,1699372749,true,false,39.19952392578125
4b2d1740-7d86-11ee-8080-808080808080,1699372749,true,false,39.208030700683594
4b2d1740-7d86-11ee-8080-808080808080,1699372754,true,true,39.21685028076172
4b2d1740-7d86-11ee-8080-808080808080,1699372754,true,false,39.226173400878906
4b2d1740-7d86-11ee-8080-808080808080,1699372754,true,false,39.22999954223633
4b2d1740-7d86-11ee-8080-808080808080,1699372754,true,false,39.22986602783203
4b2d1740-7d86-11ee-8080-808080808080,1699372754,true,false,39.224945068359375
4b2d1740-7d86-11ee-8080-808080808080,1699372759,true,false,39.22123336791992
4b2d1740-7d86-11ee-8080-808080808080,1699372759,true,true,39.216278076171875
4b2d1740-7d86-11ee-8080-808080808080,1699372759,true,false,39.21138000488281
4b2d1740-7d86-11ee-8080-808080808080,1699372759,true,false,39.20507049560547
4b2d1740-7d86-11ee-8080-808080808080,1699372759,true,false,39.19749069213867
4b2d1740-7d86-11ee-8080-808080808080,1699372764,true,false,39.187828063964844
4b2d1740-7d86-11ee-8080-808080808080,1699372764,true,false,39.17860412597656
4b2d1740-7d86-11ee-8080-808080808080,1699372764,true,true,39.16870880126953
4b2d1740-7d86-11ee-8080-808080808080,1699372764,true,false,39.15864181518555
4b2d1740-7d86-11ee-8080-808080808080,1699372764,true,false,39.145851135253906
4b2d1740-7d86-11ee-8080-808080808080,1699372769,true,false,39.12849044799805
4b2d1740-7d86-11ee-8080-808080808080,1699372769,true,false,39.116249084472656
4b2d1740-7d86-11ee-8080-808080808080,1699372769,true,false,39.10514450073242
4b2d1740-7d86-11ee-8080-808080808080,1699372769,true,true,39.094303131103516
4b2d1740-7d86-11ee-8080-808080808080,1699372769,true,false,39.08405303955078
4b2d1740-7d86-11ee-8080-808080808080,1699372774,true,false,39.07175827026367
