timestamp,value
2023-08-25T05:41:38Z,85.5
2023-08-25T05:42:38Z,85.7
2023-08-25T05:43:38Z,85.8
2023-08-25T05:44:38Z,85.9
2023-08-25T05:45:38Z,86.1
2023-08-25T05:46:38Z,50.0
2023-08-25T05:47:38Z,85.6
2023-08-25T05:48:38Z,85.3
2023-08-25T05:49:38Z,86.7
2023-08-25T05:50:38Z,86.6
2023-08-25T05:51:38Z,87.5
2023-08-25T05:52:38Z,86.6
2023-08-25T05:53:38Z,86.1
2023-08-25T05:54:38Z,85.4
2023-08-25T05:55:38Z,85.1
2023-08-25T05:56:38Z,86.1
2023-08-25T05:57:38Z,85.3
2023-08-25T05:58:38Z,85.4
2023-08-25T05:59:38Z,84.2
2023-08-25T06:00:38Z,84.2
2023-08-25T06:01:38Z,83.9
2023-08-25T06:02:38Z,82.9
2023-08-25T06:03:38Z,82.6
2023-08-25T06:04:38Z,83.4
2023-08-25T06:05:38Z,84.4
2023-08-25T06:06:38Z,84.7
2023-08-25T06:07:38Z,84.9
2023-08-25T06:08:38Z,84.0
2023-08-25T06:09:38Z,82.9
2023-08-25T06:10:38Z,82.6
2023-08-25T06:11:38Z,82.6
2023-08-25T06:12:38Z,82.9
2023-08-25T06:13:38Z,82.2
2023-08-25T06:14:38Z,82.2
2023-08-25T06:15:38Z,81.8
2023-08-25T06:16:38Z,82.0
2023-08-25T06:17:38Z,81.0
2023-08-25T06:18:38Z,80.8
2023-08-25T06:19:38Z,79.9
2023-08-25T06:20:38Z,78.7
2023-08-25T06:21:38Z,79.1
2023-08-25T06:22:38Z,50.0
2023-08-25T06:23:38Z,79.9
2023-08-25T06:24:38Z,83.0
2023-08-25T06:25:38Z,86.1
2023-08-25T06:26:38Z,87.6
2023-08-25T06:27:38Z,88.3
2023-08-25T06:28:38Z,88.4
2023-08-25T06:29:38Z,88.4
2023-08-25T06:30:38Z,88.9
2023-08-25T06:31:38Z,89.0
2023-08-25T06:32:38Z,88.4
2023-08-25T06:33:38Z,88.4
2023-08-25T06:34:38Z,88.4
2023-08-25T06:35:38Z,88.5
2023-08-25T06:36:38Z,87.9
2023-08-25T06:37:38Z,87.9
2023-08-25T06:38:38Z,87.7
2023-08-25T06:39:38Z,87.2
2023-08-25T06:40:38Z,87.0
2023-08-25T06:41:38Z,87.6
2023-08-25T06:42:38Z,50.0
2023-08-25T06:43:38Z,88.1
2023-08-25T06:44:38Z,87.5
2023-08-25T06:45:38Z,87.2
2023-08-25T06:46:38Z,86.6
2023-08-25T06:47:38Z,85.8
2023-08-25T06:48:38Z,84.3
2023-08-25T06:49:38Z,84.0
2023-08-25T06:50:38Z,83.5
2023-08-25T06:51:38Z,83.3
2023-08-25T06:52:38Z,82.7
2023-08-25T06:53:38Z,81.8
2023-08-25T06:54:38Z,82.4
2023-08-25T06:55:38Z,82.3
2023-08-25T06:56:38Z,81.9
2023-08-25T06:57:38Z,81.7
2023-08-25T06:58:38Z,81.9
2023-08-25T06:59:38Z,81.7
2023-08-25T07:00:38Z,81.4
2023-08-25T07:01:38Z,80.6
2023-08-25T07:02:38Z,50.0
2023-08-25T07:03:38Z,80.2
2023-08-25T07:04:38Z,79.8
2023-08-25T07:05:38Z,79.8
2023-08-25T07:06:38Z,79.7
2023-08-25T07:07:38Z,79.7
2023-08-25T07:08:38Z,79.3
2023-08-25T07:09:38Z,79.6
2023-08-25T07:10:38Z,80.0
2023-08-25T07:11:38Z,80.2
2023-08-25T07:12:38Z,80.7
2023-08-25T07:13:38Z,80.5
2023-08-25T07:14:38Z,80.6
2023-08-25T07:15:38Z,80.3
2023-08-25T07:16:38Z,80.2
2023-08-25T07:17:38Z,79.7
2023-08-25T07:18:38Z,50.0
2023-08-25T07:19:38Z,80.4
2023-08-25T07:20:38Z,81.8
2023-08-25T07:21:38Z,82.7
2023-08-25T07:22:38Z,83.4
2023-08-25T07:23:38Z,84.0
2023-08-25T07:24:38Z,84.5
2023-08-25T07:25:38Z,85.1
2023-08-25T07:26:38Z,84.5
2023-08-25T07:27:38Z,85.1
2023-08-25T07:28:38Z,85.3
2023-08-25T07:29:38Z,50.0
2023-08-25T07:30:38Z,84.2
2023-08-25T07:31:38Z,80.4
2023-08-25T07:32:38Z,79.5
2023-08-25T07:33:38Z,79.3
2023-08-25T07:34:38Z,80.1
2023-08-25T07:35:38Z,81.4
2023-08-25T07:36:38Z,81.9
2023-08-25T07:37:38Z,82.6
2023-08-25T07:38:38Z,83.4
2023-08-25T07:39:38Z,84.1
2023-08-25T07:40:38Z,84.7
2023-08-25T07:41:38Z,84.7
2023-08-25T07:42:38Z,84.7
2023-08-25T07:43:38Z,84.5
2023-08-25T07:44:38Z,85.5
2023-08-25T07:45:38Z,85.2
2023-08-25T07:46:38Z,86.1
2023-08-25T07:47:38Z,85.7
2023-08-25T07:48:38Z,85.9
2023-08-25T07:49:38Z,85.9
2023-08-25T07:50:38Z,86.3
2023-08-25T07:51:38Z,86.1
2023-08-25T07:52:38Z,86.6
2023-08-25T07:53:38Z,86.3
2023-08-25T07:54:38Z,86.6
2023-08-25T07:55:38Z,86.8
2023-08-25T07:56:38Z,86.6
2023-08-25T07:57:38Z,86.2
2023-08-25T07:58:38Z,86.1
2023-08-25T07:59:38Z,85.4
2023-08-25T08:00:38Z,85.7
2023-08-25T08:01:38Z,85.0
2023-08-25T08:02:38Z,84.5
2023-08-25T08:03:38Z,84.1
2023-08-25T08:04:38Z,84.6
2023-08-25T08:05:38Z,84.4
2023-08-25T08:06:38Z,84.7
2023-08-25T08:07:38Z,84.3
2023-08-25T08:08:38Z,84.0
2023-08-25T08:09:38Z,84.3
2023-08-25T08:10:38Z,84.5
2023-08-25T08:11:38Z,84.4
2023-08-25T08:12:38Z,85.5
2023-08-25T08:13:38Z,85.7
2023-08-25T08:14:38Z,85.5
2023-08-25T08:15:38Z,85.5
2023-08-25T08:16:38Z,85.7
2023-08-25T08:17:38Z,85.6
2023-08-25T08:18:38Z,85.9
2023-08-25T08:19:38Z,84.7
2023-08-25T08:20:38Z,84.6
2023-08-25T08:21:38Z,84.7
2023-08-25T08:22:38Z,85.0
2023-08-25T08:23:38Z,85.2
2023-08-25T08:24:38Z,84.3
2023-08-25T08:25:38Z,84.1
2023-08-25T08:26:38Z,84.4
2023-08-25T08:27:38Z,83.5
2023-08-25T08:28:38Z,50.0
2023-08-25T08:29:38Z,83.8
2023-08-25T08:30:38Z,50.0
2023-08-25T08:31:38Z,84.2
2023-08-25T08:32:38Z,84.1
2023-08-25T08:33:38Z,83.3
2023-08-25T08:34:38Z,50.0
2023-08-25T08:35:38Z,83.5
2023-08-25T08:36:38Z,85.5
2023-08-25T08:37:38Z,86.6
2023-08-25T08:38:38Z,87.5
2023-08-25T08:39:38Z,87.9
2023-08-25T08:40:38Z,87.6
2023-08-25T08:41:38Z,87.5
2023-08-25T08:42:38Z,88.3
2023-08-25T08:43:38Z,88.2
2023-08-25T08:44:38Z,88.6
2023-08-25T08:45:38Z,88.4
2023-08-25T08:46:38Z,88.2
2023-08-25T08:47:38Z,87.4
2023-08-25T08:48:38Z,86.9
2023-08-25T08:49:38Z,86.5
2023-08-25T08:50:38Z,87.3
2023-08-25T08:51:38Z,87.4
2023-08-25T08:52:38Z,88.2
2023-08-25T08:53:38Z,50.0
2023-08-25T08:54:38Z,88.6
2023-08-25T08:55:38Z,89.0
2023-08-25T08:56:38Z,89.0
2023-08-25T08:57:38Z,88.7
2023-08-25T08:58:38Z,50.0
2023-08-25T08:59:38Z,89.2
2023-08-25T09:00:38Z,50.0
2023-08-25T09:01:38Z,89.9
2023-08-25T09:02:38Z,90.1
2023-08-25T09:03:38Z,90.7
2023-08-25T09:04:38Z,92.1
2023-08-25T09:05:38Z,93.0
2023-08-25T09:06:38Z,93.6
2023-08-25T09:07:38Z,94.0
2023-08-25T09:08:38Z,50.0
2023-08-25T09:09:38Z,93.6
2023-08-25T09:10:38Z,92.4
2023-08-25T09:11:38Z,91.2
2023-08-25T09:12:38Z,90.2
2023-08-25T09:13:38Z,89.8
2023-08-25T09:14:38Z,89.4
2023-08-25T09:15:38Z,50.0
2023-08-25T09:16:38Z,89.3
2023-08-25T09:17:38Z,90.2
2023-08-25T09:18:38Z,89.1
2023-08-25T09:19:38Z,89.2
2023-08-25T09:20:38Z,89.1
2023-08-25T09:21:38Z,89.4
2023-08-25T09:22:38Z,90.0
2023-08-25T09:23:38Z,90.2
2023-08-25T09:24:38Z,90.9
2023-08-25T09:25:38Z,91.0
2023-08-25T09:26:38Z,91.1
2023-08-25T09:27:38Z,89.4
2023-08-25T09:28:38Z,89.8
2023-08-25T09:29:38Z,89.5
2023-08-25T09:30:38Z,88.9
2023-08-25T09:31:38Z,89.8
2023-08-25T09:32:38Z,89.0
2023-08-25T09:33:38Z,50.0
2023-08-25T09:34:38Z,87.9
2023-08-25T09:35:38Z,50.0
2023-08-25T09:36:38Z,86.4
2023-08-25T09:37:38Z,88.7
2023-08-25T09:38:38Z,88.6
2023-08-25T09:39:38Z,87.8
2023-08-25T09:40:38Z,87.7
2023-08-25T09:41:38Z,85.6
2023-08-25T09:42:38Z,84.7
2023-08-25T09:43:38Z,84.6
2023-08-25T09:44:38Z,83.5
2023-08-25T09:45:38Z,82.9
2023-08-25T09:46:38Z,82.8
2023-08-25T09:47:38Z,82.7
2023-08-25T09:48:38Z,82.8
2023-08-25T09:49:38Z,83.1
2023-08-25T09:50:38Z,83.2
2023-08-25T09:51:38Z,82.3
2023-08-25T09:52:38Z,82.6
2023-08-25T09:53:38Z,83.1
2023-08-25T09:54:38Z,83.1
2023-08-25T09:55:38Z,82.5
2023-08-25T09:56:38Z,82.6
2023-08-25T09:57:38Z,82.8
2023-08-25T09:58:38Z,50.0
2023-08-25T09:59:38Z,83.2
2023-08-25T10:00:38Z,83.8
2023-08-25T10:01:38Z,84.1
2023-08-25T10:02:38Z,83.7
2023-08-25T10:03:38Z,83.5
2023-08-25T10:04:38Z,83.2
2023-08-25T10:05:38Z,83.2
2023-08-25T10:06:38Z,83.6
2023-08-25T10:07:38Z,84.3
2023-08-25T10:08:38Z,84.2
2023-08-25T10:09:38Z,84.3
2023-08-25T10:10:38Z,85.1
2023-08-25T10:11:38Z,84.2
2023-08-25T10:12:38Z,50.0
2023-08-25T10:13:38Z,84.4
2023-08-25T10:14:38Z,83.9
2023-08-25T10:15:38Z,84.1
2023-08-25T10:16:38Z,83.2
2023-08-25T10:17:38Z,50.0
2023-08-25T10:18:38Z,83.3
2023-08-25T10:19:38Z,50.0
2023-08-25T10:20:38Z,82.3
2023-08-25T10:21:38Z,82.4
2023-08-25T10:22:38Z,83.0
2023-08-25T10:23:38Z,83.3
2023-08-25T10:24:38Z,82.7
2023-08-25T10:25:38Z,82.5
2023-08-25T10:26:38Z,82.8
2023-08-25T10:27:38Z,82.3
2023-08-25T10:28:38Z,50.0
2023-08-25T10:29:38Z,82.6
2023-08-25T10:30:38Z,84.0
2023-08-25T10:31:38Z,84.9
2023-08-25T10:32:38Z,85.8
2023-08-25T10:33:38Z,85.6
2023-08-25T10:34:38Z,84.8
2023-08-25T10:35:38Z,84.1
2023-08-25T10:36:38Z,83.3
2023-08-25T10:37:38Z,83.0
2023-08-25T10:38:38Z,83.9
2023-08-25T10:39:38Z,83.2
2023-08-25T10:40:38Z,82.8
2023-08-25T10:41:38Z,83.8
2023-08-25T10:42:38Z,82.6
2023-08-25T10:43:38Z,83.2
2023-08-25T10:44:38Z,82.8
2023-08-25T10:45:38Z,82.4
2023-08-25T10:46:38Z,82.1
2023-08-25T10:47:38Z,81.9
2023-08-25T10:48:38Z,81.5
2023-08-25T10:49:38Z,81.4
2023-08-25T10:50:38Z,81.6
2023-08-25T10:51:38Z,50.0
2023-08-25T12:18:04Z,50.0
2023-08-25T12:19:04Z,50.0
2023-08-25T12:20:04Z,50.0
2023-08-25T12:21:04Z,50.0
2023-08-25T12:22:04Z,50.0
2023-08-25T12:23:04Z,50.0
2023-08-25T12:24:04Z,98.6
2023-08-25T12:25:04Z,50.0
2023-08-25T12:26:04Z,97.2
2023-08-25T12:27:04Z,94.1
2023-08-25T12:28:04Z,90.3
2023-08-25T12:29:04Z,88.0
2023-08-25T12:30:04Z,86.3
2023-08-25T12:31:04Z,85.2
2023-08-25T12:32:04Z,84.2
2023-08-25T12:33:04Z,82.1
2023-08-25T12:34:04Z,81.9
2023-08-25T12:35:04Z,50.0
2023-08-25T12:36:04Z,50.0
2023-08-25T12:37:04Z,82.2
2023-08-25T12:38:04Z,50.0
2023-08-25T12:39:04Z,50.0
2023-08-25T12:40:04Z,50.0
2023-08-25T12:41:04Z,83.2
2023-08-25T12:42:04Z,50.0
2023-08-25T12:43:04Z,50.0
2023-08-25T12:44:04Z,82.2
2023-08-25T12:45:04Z,50.0
2023-08-25T12:46:04Z,82.3
2023-08-25T12:47:04Z,83.6
2023-08-25T12:48:04Z,84.2
2023-08-25T14:16:34Z,50.0
2023-08-25T14:17:34Z,50.0
2023-08-25T14:18:34Z,50.0
2023-08-25T14:19:34Z,50.0
2023-08-25T14:20:34Z,50.0
2023-08-25T14:21:34Z,50.0
2023-08-25T14:22:34Z,50.0
2023-08-25T14:23:34Z,50.0
2023-08-25T14:24:34Z,50.0
2023-08-25T14:25:34Z,50.0
2023-08-25T14:26:34Z,75.9
2023-08-25T14:27:34Z,50.0
2023-08-25T14:28:34Z,80.0
2023-08-25T14:29:34Z,82.5
2023-08-25T14:30:34Z,84.9
2023-08-25T14:31:34Z,87.2
2023-08-25T14:32:34Z,50.0
2023-08-25T14:33:34Z,50.0
2023-08-25T14:34:34Z,50.0
2023-08-25T14:35:34Z,50.0
2023-08-25T14:36:34Z,50.0
2023-08-25T14:37:34Z,50.0
2023-08-25T14:38:34Z,87.0
2023-08-25T14:39:34Z,50.0
2023-08-25T14:40:34Z,50.0
2023-08-25T14:41:34Z,50.0
2023-08-25T14:42:34Z,50.0
2023-08-25T14:43:34Z,50.0
2023-08-25T14:44:34Z,50.0
2023-08-25T14:45:34Z,50.0
