timestamp,value
2025-12-16T00:00:34Z,85.1
2025-12-16T00:01:34Z,84.9
2025-12-16T00:02:34Z,86.0
2025-12-16T00:03:34Z,86.9
2025-12-16T00:04:34Z,86.8
2025-12-16T00:05:34Z,86.9
2025-12-16T00:06:34Z,86.8
2025-12-16T00:07:34Z,87.9
2025-12-16T00:08:34Z,88.0
2025-12-16T00:09:34Z,87.5
2025-12-16T00:10:34Z,88.0
2025-12-16T00:11:34Z,88.6
2025-12-16T00:12:34Z,88.9
2025-12-16T00:13:34Z,88.9
2025-12-16T00:14:34Z,50.0
2025-12-16T00:15:34Z,50.0
2025-12-16T00:16:34Z,90.9
2025-12-16T00:17:34Z,91.8
2025-12-16T00:18:34Z,92.1
2025-12-16T00:19:34Z,92.5
2025-12-16T00:20:34Z,92.6
2025-12-16T00:21:34Z,92.5
2025-12-16T00:22:34Z,92.3
2025-12-16T00:23:34Z,92.6
2025-12-16T00:24:34Z,93.2
2025-12-16T00:25:34Z,93.6
2025-12-16T00:26:34Z,93.5
2025-12-16T00:27:34Z,92.9
2025-12-16T00:28:34Z,93.2
2025-12-16T00:29:34Z,92.6
2025-12-16T00:30:34Z,92.7
2025-12-16T00:31:34Z,92.3
2025-12-16T00:32:34Z,92.0
2025-12-16T00:33:34Z,91.5
2025-12-16T00:34:34Z,91.9
2025-12-16T00:35:34Z,91.7
2025-12-16T00:36:34Z,91.3
2025-12-16T00:37:34Z,91.5
2025-12-16T00:38:34Z,91.4
2025-12-16T00:39:34Z,91.1
2025-12-16T00:40:34Z,91.5
2025-12-16T00:41:34Z,92.0
2025-12-16T00:42:34Z,92.3
2025-12-16T00:43:34Z,92.1
2025-12-16T00:44:34Z,50.0
2025-12-16T00:45:34Z,92.1
2025-12-16T00:46:34Z,92.7
2025-12-16T00:47:34Z,92.8
2025-12-16T00:48:34Z,91.9
2025-12-16T00:49:34Z,92.7
2025-12-16T00:50:34Z,91.6
2025-12-16T00:51:34Z,92.6
2025-12-16T00:52:34Z,95.0
2025-12-16T00:53:34Z,95.4
2025-12-16T00:54:34Z,95.7
2025-12-16T00:55:34Z,96.1
2025-12-16T00:56:34Z,95.7
2025-12-16T00:57:34Z,96.8
2025-12-16T00:58:34Z,50.0
2025-12-16T00:59:34Z,95.2
2025-12-16T01:00:34Z,92.1
2025-12-16T01:01:34Z,50.0
2025-12-16T01:02:34Z,90.1
2025-12-16T01:03:34Z,88.7
2025-12-16T01:04:34Z,87.6
2025-12-16T01:05:34Z,86.5
2025-12-16T01:06:34Z,84.9
2025-12-16T01:07:34Z,83.6
2025-12-16T01:08:34Z,82.9
2025-12-16T01:09:34Z,82.9
2025-12-16T01:10:34Z,81.8
2025-12-16T01:11:34Z,80.9
2025-12-16T01:12:34Z,80.5
2025-12-16T01:13:34Z,80.6
2025-12-16T01:14:34Z,80.7
2025-12-16T01:15:34Z,80.6
2025-12-16T01:16:34Z,81.1
2025-12-16T01:17:34Z,81.7
2025-12-16T01:18:34Z,81.5
2025-12-16T01:19:34Z,82.4
2025-12-16T01:20:34Z,82.3
2025-12-16T01:21:34Z,82.5
2025-12-16T01:22:34Z,85.1
2025-12-16T01:23:34Z,87.2
2025-12-16T01:24:34Z,86.0
2025-12-16T01:25:34Z,85.3
2025-12-16T01:26:34Z,84.4
2025-12-16T01:27:34Z,84.9
2025-12-16T01:28:34Z,84.6
2025-12-16T01:29:34Z,84.2
2025-12-16T01:30:34Z,83.8
2025-12-16T01:31:34Z,84.0
2025-12-16T01:32:34Z,84.2
2025-12-16T01:33:34Z,83.9
2025-12-16T01:34:34Z,84.1
2025-12-16T01:35:34Z,84.4
2025-12-16T01:36:34Z,87.8
2025-12-16T01:37:34Z,87.7
2025-12-16T01:38:34Z,86.7
2025-12-16T01:39:34Z,85.9
2025-12-16T01:40:34Z,85.6
2025-12-16T01:41:34Z,85.0
2025-12-16T01:42:34Z,84.4
2025-12-16T01:43:34Z,84.2
2025-12-16T01:44:34Z,83.6
2025-12-16T01:45:34Z,83.3
2025-12-16T01:46:34Z,82.9
2025-12-16T01:47:34Z,82.2
2025-12-16T01:48:34Z,81.8
2025-12-16T01:49:34Z,84.6
2025-12-16T01:50:34Z,50.0
2025-12-16T01:51:34Z,84.5
2025-12-16T01:52:34Z,86.3
2025-12-16T01:53:34Z,82.8
2025-12-16T01:54:34Z,78.9
2025-12-16T01:55:34Z,77.1
2025-12-16T01:56:34Z,76.9
2025-12-16T01:57:34Z,77.1
2025-12-16T01:58:34Z,76.8
2025-12-16T01:59:34Z,75.8
2025-12-16T02:00:34Z,75.0
2025-12-16T02:01:34Z,74.6
2025-12-16T02:02:34Z,74.6
2025-12-16T02:03:34Z,75.5
2025-12-16T02:04:34Z,77.6
2025-12-16T02:05:34Z,79.8
2025-12-16T02:06:34Z,82.0
2025-12-16T02:07:34Z,82.7
2025-12-16T02:08:34Z,82.6
2025-12-16T02:09:34Z,50.0
2025-12-16T02:10:34Z,50.0
2025-12-16T02:11:34Z,50.0
2025-12-16T02:12:34Z,85.1
2025-12-16T02:13:34Z,86.3
2025-12-16T02:14:34Z,86.8
2025-12-16T02:15:34Z,87.2
2025-12-16T02:16:34Z,87.7
2025-12-16T02:17:34Z,88.2
2025-12-16T02:18:34Z,87.8
2025-12-16T02:19:34Z,87.6
2025-12-16T02:20:34Z,86.2
2025-12-16T02:21:34Z,86.9
2025-12-16T02:22:34Z,86.6
2025-12-16T02:23:34Z,85.5
2025-12-16T02:24:34Z,85.2
2025-12-16T02:25:34Z,84.6
2025-12-16T02:26:34Z,84.5
2025-12-16T02:27:34Z,84.5
2025-12-16T02:28:34Z,85.1
2025-12-16T02:29:34Z,85.2
2025-12-16T02:30:34Z,85.8
2025-12-16T02:31:34Z,86.1
2025-12-16T02:32:34Z,87.1
2025-12-16T02:33:34Z,87.9
2025-12-16T02:34:34Z,87.9
2025-12-16T02:35:34Z,88.5
2025-12-16T02:36:34Z,88.9
2025-12-16T02:37:34Z,89.7
