timestamp,value
2023-01-16T01:45:29Z,91.7
2023-01-16T01:46:29Z,91.9
2023-01-16T01:47:29Z,92.0
2023-01-16T01:48:29Z,92.7
2023-01-16T01:49:29Z,92.9
2023-01-16T01:50:29Z,93.0
2023-01-16T01:51:29Z,93.2
2023-01-16T01:52:29Z,93.2
2023-01-16T01:53:29Z,93.3
2023-01-16T01:54:29Z,93.3
2023-01-16T01:55:29Z,93.1
2023-01-16T01:56:29Z,92.9
2023-01-16T01:57:29Z,92.9
2023-01-16T01:58:29Z,50.0
2023-01-16T01:59:29Z,92.5
2023-01-16T02:00:29Z,94.4
2023-01-16T02:01:29Z,95.7
2023-01-16T02:02:29Z,96.7
2023-01-16T02:03:29Z,97.2
2023-01-16T02:04:29Z,97.6
2023-01-16T02:05:29Z,97.9
2023-01-16T02:06:29Z,98.1
2023-01-16T02:07:29Z,98.4
2023-01-16T02:08:29Z,98.7
2023-01-16T02:09:29Z,99.0
2023-01-16T02:10:29Z,98.8
2023-01-16T02:11:29Z,98.4
2023-01-16T02:12:29Z,97.4
2023-01-16T02:13:29Z,94.9
2023-01-16T02:14:29Z,92.4
2023-01-16T02:15:29Z,90.6
2023-01-16T02:16:29Z,88.9
2023-01-16T02:17:29Z,88.2
2023-01-16T02:18:29Z,88.0
2023-01-16T02:19:29Z,87.6
2023-01-16T02:20:29Z,87.1
2023-01-16T02:21:29Z,86.6
2023-01-16T02:22:29Z,86.6
2023-01-16T02:23:29Z,86.5
2023-01-16T02:24:29Z,88.7
2023-01-16T02:25:29Z,92.4
2023-01-16T02:26:29Z,94.9
2023-01-16T02:27:29Z,95.7
2023-01-16T02:28:29Z,96.4
2023-01-16T02:29:29Z,96.3
2023-01-16T02:30:29Z,50.0
2023-01-16T02:31:29Z,96.3
2023-01-16T02:32:29Z,50.0
2023-01-16T02:33:29Z,94.2
2023-01-16T02:34:29Z,92.2
2023-01-16T02:35:29Z,90.9
2023-01-16T02:36:29Z,90.1
2023-01-16T02:37:29Z,89.7
2023-01-16T02:38:29Z,89.3
2023-01-16T02:39:29Z,89.3
2023-01-16T02:40:29Z,89.4
2023-01-16T02:41:29Z,89.4
2023-01-16T02:42:29Z,89.5
2023-01-16T02:43:29Z,50.0
2023-01-16T02:44:29Z,88.7
2023-01-16T02:45:29Z,87.4
2023-01-16T02:46:29Z,86.4
2023-01-16T02:47:29Z,85.5
2023-01-16T02:48:29Z,84.3
2023-01-16T02:49:29Z,82.6
2023-01-16T02:50:29Z,82.6
2023-01-16T02:51:29Z,83.1
2023-01-16T02:52:29Z,83.2
2023-01-16T02:53:29Z,82.9
2023-01-16T02:54:29Z,82.8
2023-01-16T02:55:29Z,83.5
2023-01-16T02:56:29Z,83.1
2023-01-16T02:57:29Z,83.0
2023-01-16T02:58:29Z,83.7
2023-01-16T02:59:29Z,50.0
2023-01-16T03:00:29Z,86.0
2023-01-16T03:01:29Z,87.1
2023-01-16T03:02:29Z,88.7
2023-01-16T03:03:29Z,89.9
2023-01-16T03:04:29Z,90.3
2023-01-16T03:05:29Z,90.9
2023-01-16T03:06:29Z,90.9
2023-01-16T03:07:29Z,90.9
2023-01-16T03:08:29Z,50.0
2023-01-16T03:09:29Z,91.1
2023-01-16T03:10:29Z,90.0
2023-01-16T03:11:29Z,88.2
2023-01-16T03:12:29Z,50.0
2023-01-16T03:13:29Z,86.9
2023-01-16T03:14:29Z,87.9
2023-01-16T03:15:29Z,89.7
2023-01-16T03:16:29Z,91.3
2023-01-16T03:17:29Z,92.9
2023-01-16T03:18:29Z,94.0
2023-01-16T03:19:29Z,94.9
2023-01-16T03:20:29Z,95.3
2023-01-16T03:21:29Z,95.5
2023-01-16T03:22:29Z,95.6
2023-01-16T03:23:29Z,96.0
2023-01-16T03:24:29Z,96.1
2023-01-16T03:25:29Z,96.3
2023-01-16T03:26:29Z,96.4
2023-01-16T03:27:29Z,96.3
2023-01-16T03:28:29Z,95.7
2023-01-16T03:29:29Z,95.2
2023-01-16T03:30:29Z,95.0
2023-01-16T03:31:29Z,95.3
2023-01-16T03:32:29Z,95.7
2023-01-16T03:33:29Z,95.7
2023-01-16T03:34:29Z,95.8
2023-01-16T03:35:29Z,96.2
2023-01-16T03:36:29Z,95.9
2023-01-16T03:37:29Z,96.0
2023-01-16T03:38:29Z,96.0
2023-01-16T03:39:29Z,95.5
2023-01-16T03:40:29Z,95.3
2023-01-16T03:41:29Z,95.4
2023-01-16T03:42:29Z,95.7
2023-01-16T03:43:29Z,50.0
2023-01-16T03:44:29Z,94.6
2023-01-16T03:45:29Z,93.2
2023-01-16T03:46:29Z,92.7
2023-01-16T03:47:29Z,92.5
2023-01-16T03:48:29Z,92.6
2023-01-16T03:49:29Z,92.8
2023-01-16T03:50:29Z,92.7
2023-01-16T03:51:29Z,92.7
2023-01-16T03:52:29Z,92.5
2023-01-16T03:53:29Z,92.4
2023-01-16T03:54:29Z,92.7
2023-01-16T03:55:29Z,92.7
2023-01-16T03:56:29Z,92.5
2023-01-16T03:57:29Z,92.9
2023-01-16T03:58:29Z,92.9
2023-01-16T03:59:29Z,93.1
2023-01-16T04:00:29Z,93.2
2023-01-16T04:01:29Z,93.1
2023-01-16T04:02:29Z,93.0
2023-01-16T04:03:29Z,93.0
2023-01-16T04:04:29Z,92.9
2023-01-16T04:05:29Z,93.4
2023-01-16T04:06:29Z,93.5
2023-01-16T04:07:29Z,93.9
2023-01-16T04:08:29Z,93.6
2023-01-16T04:09:29Z,50.0
2023-01-16T04:10:29Z,91.1
2023-01-16T04:11:29Z,86.7
2023-01-16T04:12:29Z,83.1
2023-01-16T04:13:29Z,81.3
2023-01-16T04:14:29Z,80.0
2023-01-16T04:15:29Z,79.8
2023-01-16T04:16:29Z,79.6
2023-01-16T04:17:29Z,79.1
2023-01-16T04:18:29Z,78.7
2023-01-16T04:19:29Z,78.4
2023-01-16T04:20:29Z,78.5
2023-01-16T04:21:29Z,78.8
2023-01-16T04:22:29Z,78.6
2023-01-16T04:23:29Z,78.7
2023-01-16T04:24:29Z,50.0
2023-01-16T04:25:29Z,79.2
2023-01-16T04:26:29Z,77.5
2023-01-16T04:27:29Z,77.4
2023-01-16T04:28:29Z,77.7
2023-01-16T04:29:29Z,77.1
2023-01-16T04:30:29Z,75.8
2023-01-16T04:31:29Z,76.1
2023-01-16T04:32:29Z,77.2
2023-01-16T04:33:29Z,78.0
2023-01-16T04:34:29Z,78.1
2023-01-16T04:35:29Z,77.6
2023-01-16T04:36:29Z,50.0
2023-01-16T04:37:29Z,81.1
2023-01-16T04:38:29Z,81.5
2023-01-16T04:39:29Z,78.4
2023-01-16T04:40:29Z,78.4
2023-01-16T04:41:29Z,76.6
2023-01-16T04:42:29Z,77.9
2023-01-16T04:43:29Z,78.7
2023-01-16T04:44:29Z,79.6
2023-01-16T04:45:29Z,80.6
2023-01-16T04:46:29Z,82.5
2023-01-16T04:47:29Z,83.6
2023-01-16T04:48:29Z,84.9
2023-01-16T04:49:29Z,86.0
2023-01-16T04:50:29Z,86.0
2023-01-16T04:51:29Z,85.9
2023-01-16T04:52:29Z,85.6
2023-01-16T04:53:29Z,86.7
2023-01-16T04:54:29Z,50.0
2023-01-16T04:55:29Z,86.8
2023-01-16T04:56:29Z,86.8
2023-01-16T04:57:29Z,50.0
2023-01-16T04:58:29Z,86.2
2023-01-16T04:59:29Z,86.5
2023-01-16T05:00:29Z,87.0
2023-01-16T05:01:29Z,90.3
2023-01-16T05:02:29Z,92.4
2023-01-16T05:03:29Z,93.6
2023-01-16T05:04:29Z,94.0
2023-01-16T05:05:29Z,93.6
2023-01-16T05:06:29Z,94.8
2023-01-16T05:07:29Z,94.7
2023-01-16T05:08:29Z,94.6
2023-01-16T05:09:29Z,92.6
2023-01-16T05:10:29Z,93.9
2023-01-16T05:11:29Z,94.4
2023-01-16T05:12:29Z,94.9
2023-01-16T05:13:29Z,95.3
2023-01-16T05:14:29Z,95.3
2023-01-16T05:15:29Z,96.7
2023-01-16T05:16:29Z,50.0
2023-01-16T05:17:29Z,96.7
2023-01-16T05:18:29Z,50.0
2023-01-16T05:19:29Z,95.5
2023-01-16T05:20:29Z,91.8
2023-01-16T05:21:29Z,86.4
2023-01-16T05:22:29Z,85.3
2023-01-16T05:23:29Z,50.0
2023-01-16T05:24:29Z,84.2
2023-01-16T05:25:29Z,81.7
2023-01-16T05:26:29Z,80.9
2023-01-16T05:27:29Z,81.5
2023-01-16T05:28:29Z,81.1
2023-01-16T05:29:29Z,81.4
2023-01-16T05:30:29Z,81.9
2023-01-16T05:31:29Z,50.0
2023-01-16T05:32:29Z,50.0
2023-01-16T05:33:29Z,50.0
2023-01-16T05:34:29Z,81.2
2023-01-16T05:35:29Z,50.0
2023-01-16T05:36:29Z,82.1
2023-01-16T05:37:29Z,83.4
2023-01-16T05:38:29Z,84.7
2023-01-16T05:39:29Z,85.8
2023-01-16T05:40:29Z,86.1
2023-01-16T05:41:29Z,86.3
2023-01-16T05:42:29Z,86.9
2023-01-16T05:43:29Z,86.7
2023-01-16T05:44:29Z,86.7
2023-01-16T05:45:29Z,88.2
2023-01-16T05:46:29Z,88.7
2023-01-16T05:47:29Z,89.1
2023-01-16T05:48:29Z,88.6
2023-01-16T05:49:29Z,87.8
2023-01-16T05:50:29Z,87.8
2023-01-16T05:51:29Z,87.9
2023-01-16T05:52:29Z,88.2
2023-01-16T05:53:29Z,88.3
2023-01-16T05:54:29Z,88.0
2023-01-16T05:55:29Z,87.9
2023-01-16T05:56:29Z,87.8
2023-01-16T05:57:29Z,87.7
2023-01-16T05:58:29Z,87.5
2023-01-16T05:59:29Z,87.7
2023-01-16T06:00:29Z,87.8
2023-01-16T06:01:29Z,87.9
2023-01-16T06:02:29Z,87.8
2023-01-16T06:03:29Z,87.8
2023-01-16T06:04:29Z,87.9
2023-01-16T06:05:29Z,87.9
2023-01-16T06:06:29Z,87.7
2023-01-16T06:07:29Z,87.9
2023-01-16T06:08:29Z,87.9
2023-01-16T06:09:29Z,87.9
2023-01-16T06:10:29Z,87.9
2023-01-16T06:11:29Z,88.0
2023-01-16T06:12:29Z,87.9
2023-01-16T06:13:29Z,87.8
2023-01-16T06:14:29Z,87.5
2023-01-16T06:15:29Z,87.5
2023-01-16T06:16:29Z,87.5
2023-01-16T06:17:29Z,87.6
2023-01-16T06:18:29Z,87.6
2023-01-16T06:19:29Z,87.5
2023-01-16T06:20:29Z,87.5
2023-01-16T06:21:29Z,87.8
2023-01-16T06:22:29Z,88.0
2023-01-16T06:23:29Z,88.0
2023-01-16T06:24:29Z,87.9
2023-01-16T06:25:29Z,88.0
2023-01-16T06:26:29Z,87.9
2023-01-16T06:27:29Z,86.6
2023-01-16T06:28:29Z,87.0
2023-01-16T06:29:29Z,50.0
2023-01-16T06:30:29Z,50.0
2023-01-16T06:31:29Z,86.7
2023-01-16T06:32:29Z,85.5
2023-01-16T06:33:29Z,84.5
2023-01-16T06:34:29Z,84.7
2023-01-16T06:35:29Z,85.0
2023-01-16T06:36:29Z,85.6
2023-01-16T06:37:29Z,86.1
2023-01-16T06:38:29Z,86.4
2023-01-16T06:39:29Z,86.5
2023-01-16T06:40:29Z,50.0
2023-01-16T06:41:29Z,50.0
2023-01-16T06:42:29Z,85.7
2023-01-16T06:43:29Z,50.0
2023-01-16T06:44:29Z,50.0
2023-01-16T06:45:29Z,50.0
2023-01-16T06:46:29Z,86.3
2023-01-16T06:47:29Z,86.5
2023-01-16T06:48:29Z,86.5
2023-01-16T06:49:29Z,87.8
2023-01-16T06:50:29Z,50.0
2023-01-16T06:51:29Z,88.4
2023-01-16T06:52:29Z,87.5
2023-01-16T06:53:29Z,87.3
2023-01-16T06:54:29Z,87.7
2023-01-16T06:55:29Z,87.2
2023-01-16T06:56:29Z,87.2
2023-01-16T06:57:29Z,87.9
2023-01-16T06:58:29Z,87.9
2023-01-16T06:59:29Z,88.3
2023-01-16T07:00:29Z,87.7
2023-01-16T07:01:29Z,50.0
2023-01-16T07:02:29Z,88.7
2023-01-16T07:03:29Z,90.2
2023-01-16T07:04:29Z,92.0
2023-01-16T07:05:29Z,50.0
2023-01-16T07:06:29Z,93.3
2023-01-16T07:07:29Z,90.6
2023-01-16T07:08:29Z,50.0
2023-01-16T07:09:29Z,50.0
2023-01-16T07:10:29Z,90.3
2023-01-16T07:11:29Z,89.4
2023-01-16T07:12:29Z,89.1
2023-01-16T07:13:29Z,88.3
2023-01-16T07:14:29Z,87.9
2023-01-16T07:15:29Z,87.2
2023-01-16T07:16:29Z,86.1
2023-01-16T07:17:29Z,84.6
2023-01-16T07:18:29Z,84.9
2023-01-16T07:19:29Z,84.3
2023-01-16T07:20:29Z,83.9
2023-01-16T07:21:29Z,84.5
2023-01-16T07:22:29Z,85.0
2023-01-16T07:23:29Z,84.2
2023-01-16T07:24:29Z,84.6
2023-01-16T07:25:29Z,50.0
2023-01-16T07:26:29Z,84.2
2023-01-16T07:27:29Z,84.2
2023-01-16T07:28:29Z,84.3
2023-01-16T07:29:29Z,50.0
2023-01-16T07:30:29Z,85.2
2023-01-16T07:31:29Z,86.8
2023-01-16T07:32:29Z,87.1
2023-01-16T07:33:29Z,85.4
2023-01-16T07:34:29Z,86.6
2023-01-16T07:35:29Z,87.3
2023-01-16T07:36:29Z,88.6
2023-01-16T07:37:29Z,89.4
2023-01-16T07:38:29Z,90.0
2023-01-16T07:39:29Z,91.4
2023-01-16T07:40:29Z,50.0
2023-01-16T07:41:29Z,50.0
2023-01-16T07:42:29Z,90.7
2023-01-16T07:43:29Z,91.8
2023-01-16T07:44:29Z,50.0
2023-01-16T07:45:29Z,50.0
2023-01-16T07:46:29Z,50.0
2023-01-16T07:47:29Z,91.4
2023-01-16T07:48:29Z,50.0
2023-01-16T07:49:29Z,50.0
2023-01-16T07:50:29Z,50.0
2023-01-16T07:51:29Z,90.6
2023-01-16T07:52:29Z,88.5
2023-01-16T07:53:29Z,50.0
2023-01-16T07:54:29Z,50.0
2023-01-16T07:55:29Z,50.0
2023-01-16T07:56:29Z,50.0
2023-01-16T07:57:29Z,50.0
2023-01-16T07:58:29Z,50.0
2023-01-16T07:59:29Z,50.0
2023-01-16T08:00:29Z,50.0
2023-01-16T08:01:29Z,50.0
2023-01-16T08:02:29Z,50.0
2023-01-16T08:03:29Z,50.0
2023-01-16T08:04:29Z,50.0
2023-01-16T08:05:29Z,50.0
2023-01-16T08:06:29Z,50.0
2023-01-16T08:07:29Z,88.3
2023-01-16T08:08:29Z,88.4
2023-01-16T08:09:29Z,88.5
2023-01-16T08:10:29Z,89.1
2023-01-16T08:11:29Z,50.0
2023-01-16T08:12:29Z,50.0
2023-01-16T08:13:29Z,50.0
2023-01-16T08:14:29Z,50.0
2023-01-16T08:15:29Z,50.0
2023-01-16T08:16:29Z,50.0
2023-01-16T08:17:29Z,50.0
2023-01-16T08:18:29Z,50.0
2023-01-16T08:19:29Z,50.0
2023-01-16T08:20:29Z,50.0
2023-01-16T08:21:29Z,50.0
2023-01-16T08:22:29Z,50.0
2023-01-16T08:23:29Z,50.0
2023-01-16T08:24:29Z,88.8
2023-01-16T08:25:29Z,50.0
2023-01-16T08:26:29Z,88.4
2023-01-16T08:27:29Z,50.0
