timestamp,bucket_values
2024-05-14T06:49:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.013, 0.241, 0.344, 0.31, 0.079, 0.007, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-05-15T06:37:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.021, 0.229, 0.455, 0.251, 0.036, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-05-16T06:57:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.009, 0.108, 0.47, 0.356, 0.049, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-05-17T07:05:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.007, 0.02, 0.188, 0.543, 0.212, 0.027, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-05-18T09:49:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.02, 0.074, 0.307, 0.413, 0.14, 0.028, 0.008, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-05-19T09:33:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.004, 0.016, 0.176, 0.435, 0.297, 0.061, 0.008, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-05-20T09:08:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.015, 0.078, 0.239, 0.464, 0.171, 0.024, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-05-23T10:36:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.005, 0.033, 0.355, 0.534, 0.065, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-05-24T06:52:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005, 0.007, 0.054, 0.446, 0.448, 0.037, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-05-25T09:33:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.003, 0.033, 0.235, 0.476, 0.219, 0.028, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-05-26T10:42:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.007, 0.025, 0.192, 0.443, 0.293, 0.031, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-05-27T06:53:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.007, 0.017, 0.067, 0.302, 0.379, 0.178, 0.047, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-05-28T06:52:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.006, 0.03, 0.195, 0.511, 0.233, 0.02, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-05-29T06:55:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.01, 0.137, 0.409, 0.367, 0.072, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-05-30T07:44:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.007, 0.038, 0.283, 0.363, 0.239, 0.059, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-05-31T08:26:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.007, 0.023, 0.207, 0.397, 0.309, 0.05, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
