timestamp,rmssd,coverage,low_frequency,high_frequency
2025-10-01T00:00:00,12.528,0.939,488.335,12.289
2025-10-01T00:05:00,13.385,0.965,415.709,13.834
2025-10-01T00:10:00,10.092,0.978,176.463,12.866
2025-10-01T00:15:00,12.148,0.901,516.368,13.387
2025-10-01T00:20:00,14.916,1.0,551.487,30.954
2025-10-01T00:25:00,13.352,1.004,362.078,23.895
2025-10-01T00:30:00,13.77,1.001,218.92,31.474
2025-10-01T00:35:00,14.685,1.004,164.42,29.407
2025-10-01T00:40:00,15.772,0.994,173.251,44.901
2025-10-01T00:45:00,17.996,1.002,218.916,46.607
2025-10-01T00:50:00,16.664,0.985,219.235,35.531
2025-10-01T00:55:00,17.881,1.001,326.122,54.505
2025-10-01T01:00:00,15.565,1.002,343.621,44.149
2025-10-01T01:05:00,14.779,0.992,411.719,40.355
2025-10-01T01:10:00,12.042,0.996,228.438,20.722
2025-10-01T01:15:00,14.647,0.952,567.575,27.092
2025-10-01T01:20:00,14.117,0.94,377.443,22.881
2025-10-01T01:25:00,15.604,0.936,262.116,22.895
2025-10-01T01:30:00,17.2,0.928,429.526,44.836
2025-10-01T01:35:00,12.382,1.004,170.279,26.492
2025-10-01T01:40:00,11.473,0.99,243.192,21.759
2025-10-01T01:45:00,13.836,0.951,168.764,14.987
2025-10-01T01:50:00,14.265,0.972,252.688,24.313
2025-10-01T01:55:00,15.263,0.986,581.338,24.557
2025-10-01T02:00:00,14.571,0.971,157.745,21.433
2025-10-01T02:05:00,15.682,0.98,548.221,28.112
2025-10-01T02:10:00,15.761,0.941,304.928,29.926
2025-10-01T02:15:00,17.753,1.005,280.959,50.963
2025-10-01T02:20:00,20.254,1.001,220.841,66.486
2025-10-01T02:25:00,21.152,1.001,409.485,69.493
2025-10-01T02:30:00,23.614,0.965,676.622,77.211
2025-10-01T02:35:00,17.958,1.004,335.253,46.035
2025-10-01T02:40:00,20.901,0.981,385.466,80.413
2025-10-01T02:45:00,20.272,0.951,946.992,40.503
2025-10-01T02:50:00,19.146,1.003,377.344,57.169
2025-10-01T02:55:00,17.931,1.0,356.9,55.628
2025-10-01T03:00:00,20.761,1.002,376.925,63.894
2025-10-01T03:05:00,19.062,1.002,652.782,52.326
2025-10-01T03:10:00,21.286,0.967,399.188,71.379
2025-10-01T03:15:00,21.294,1.001,678.376,53.186
2025-10-01T03:20:00,20.312,0.994,442.553,70.191
2025-10-01T03:25:00,24.284,0.999,453.904,104.167
2025-10-01T03:30:00,28.259,0.945,767.174,98.128
2025-10-01T03:35:00,23.831,0.984,306.731,89.716
2025-10-01T03:40:00,20.887,0.967,976.283,48.472
2025-10-01T03:45:00,18.467,0.975,1025.666,24.037
2025-10-01T03:50:00,21.666,0.929,993.492,38.758
