timestamp,rmssd,coverage,low_frequency,high_frequency
2023-12-17T00:20:00,7.562,0.994,29.718,6.74
2023-12-17T00:25:00,6.011,0.937,20.861,7.215
2023-12-17T00:30:00,6.965,0.995,52.923,8.78
2023-12-17T00:35:00,7.944,1.003,79.446,11.938
2023-12-17T00:40:00,8.381,1.002,212.591,11.924
2023-12-17T00:45:00,9.434,1.003,158.649,17.613
2023-12-17T00:50:00,9.173,1.001,119.89,21.339
2023-12-17T00:55:00,10.053,1.003,103.646,31.021
2023-12-17T01:00:00,9.699,1.005,104.446,21.411
2023-12-17T01:05:00,10.657,1.001,286.44,32.358
2023-12-17T01:10:00,10.023,0.936,141.562,16.754
2023-12-17T01:15:00,11.212,0.975,265.219,22.371
2023-12-17T01:20:00,13.188,1.005,278.259,32.025
2023-12-17T01:25:00,10.712,1.001,168.234,24.426
2023-12-17T01:30:00,10.951,1.005,267.982,23.435
2023-12-17T01:35:00,10.412,0.982,329.986,23.432
2023-12-17T01:40:00,11.005,0.98,178.18,10.658
2023-12-17T01:45:00,10.338,0.989,287.803,13.555
2023-12-17T01:50:00,13.731,0.99,267.724,32.801
2023-12-17T01:55:00,12.761,1.004,369.148,23.793
2023-12-17T02:00:00,11.472,0.907,191.221,29.768
2023-12-17T02:05:00,12.991,0.961,193.41,28.662
2023-12-17T02:10:00,10.728,0.951,126.257,21.688
2023-12-17T02:15:00,13.18,1.003,124.584,31.925
2023-12-17T02:30:00,12.685,1.001,132.354,31.833
2023-12-17T02:35:00,13.459,1.002,211.392,44.307
2023-12-17T02:40:00,12.828,1.004,228.954,33.864
2023-12-17T02:45:00,13.67,1.004,133.966,56.701
2023-12-17T02:50:00,14.306,1.001,198.317,65.386
2023-12-17T02:55:00,15.435,1.004,92.058,66.04
2023-12-17T03:00:00,15.75,1.002,174.221,65.126
2023-12-17T03:05:00,15.507,1.003,182.143,71.866
2023-12-17T03:10:00,15.381,1.002,156.919,75.339
2023-12-17T03:15:00,15.738,0.98,236.139,64.379
2023-12-17T03:20:00,10.359,0.987,200.202,22.307
2023-12-17T03:25:00,10.26,0.975,91.869,15.733
2023-12-17T03:30:00,11.281,0.965,45.881,21.483
2023-12-17T03:35:00,11.097,0.94,122.924,15.986
2023-12-17T03:40:00,14.096,0.995,138.208,40.016
2023-12-17T03:45:00,13.089,0.994,182.906,42.842
2023-12-17T03:50:00,12.095,1.003,116.826,31.414
2023-12-17T03:55:00,11.126,1.002,118.41,29.431
2023-12-17T04:00:00,10.958,0.945,230.946,18.177
2023-12-17T04:05:00,10.094,1.005,190.478,19.664
2023-12-17T04:10:00,11.086,0.972,252.362,26.865
2023-12-17T04:15:00,10.058,1.003,104.691,16.581
2023-12-17T04:20:00,9.426,1.002,148.504,19.285
2023-12-17T04:25:00,9.516,0.991,136.598,19.284
2023-12-17T04:30:00,10.557,1.002,85.066,20.367
2023-12-17T04:35:00,10.056,0.949,61.977,15.186
2023-12-17T04:40:00,18.654,0.958,372.083,63.74
2023-12-17T04:45:00,14.499,0.986,138.249,54.448
2023-12-17T04:50:00,14.228,0.986,558.205,46.058
2023-12-17T04:55:00,14.795,0.883,447.498,28.96
2023-12-17T05:00:00,11.029,0.907,67.513,18.994
2023-12-17T05:05:00,15.13,0.974,144.375,44.84
2023-12-17T05:10:00,16.985,0.983,231.457,67.118
2023-12-17T05:15:00,15.408,0.985,142.626,50.022
2023-12-17T05:20:00,15.519,1.004,161.248,49.648
2023-12-17T05:25:00,15.924,0.953,401.863,57.418
2023-12-17T05:30:00,14.555,1.005,229.135,43.218
2023-12-17T05:35:00,17.341,0.946,623.54,64.796
2023-12-17T05:40:00,15.304,1.005,177.58,45.119
2023-12-17T05:45:00,14.018,0.92,215.956,33.395
2023-12-17T05:50:00,12.721,0.928,295.597,19.805
2023-12-17T05:55:00,11.997,1.003,168.437,28.922
2023-12-17T06:00:00,13.425,0.937,292.535,24.778
2023-12-17T06:05:00,14.032,0.951,288.407,24.506
2023-12-17T06:10:00,12.252,0.949,158.959,10.371
2023-12-17T06:15:00,18.813,0.925,424.813,53.919
2023-12-17T06:20:00,14.491,0.941,310.322,30.805
2023-12-17T06:25:00,12.125,1.004,416.539,21.01
2023-12-17T06:30:00,16.179,1.001,666.256,38.743
2023-12-17T06:35:00,13.272,0.995,131.589,29.138
2023-12-17T06:40:00,10.415,1.004,157.953,18.086
2023-12-17T06:45:00,13.314,1.003,560.586,36.273
2023-12-17T06:50:00,17.127,0.9,641.115,53.068
2023-12-17T06:55:00,18.24,1.003,455.73,84.931
2023-12-17T07:00:00,17.826,1.004,347.492,73.992
2023-12-17T07:05:00,20.632,0.933,854.386,78.573
2023-12-17T07:10:00,15.697,1.001,248.057,59.827
2023-12-17T07:15:00,14.465,1.006,92.88,52.809
2023-12-17T07:20:00,17.6,0.965,257.378,66.001
2023-12-17T07:25:00,17.081,1.004,171.602,62.325
2023-12-17T07:30:00,21.037,1.003,692.215,72.25
2023-12-17T07:35:00,20.728,0.998,1318.075,65.53
2023-12-17T07:40:00,21.443,0.966,358.414,74.022
2023-12-17T07:45:00,15.23,1.004,254.283,26.81
2023-12-17T07:50:00,20.211,0.945,566.4,59.263
2023-12-17T07:55:00,15.111,0.978,504.459,38.798
2023-12-17T08:00:00,14.708,0.921,257.266,27.857
2023-12-17T08:05:00,9.916,0.925,198.922,14.195
2023-12-17T08:10:00,9.4,1.002,149.678,19.979
2023-12-17T08:15:00,10.399,0.972,104.66,14.473
2023-12-17T08:20:00,13.613,1.004,260.938,21.617
2023-12-17T08:25:00,13.357,1.002,167.21,21.542
2023-12-17T08:30:00,15.789,0.985,281.208,33.633
2023-12-17T08:35:00,16.559,0.945,353.434,36.195
