timestamp,rmssd,coverage,low_frequency,high_frequency
2025-11-02T01:35:00,10.929,0.985,137.325,20.657
2025-11-02T01:40:00,14.574,0.921,341.71,37.918
2025-11-02T01:45:00,16.164,0.911,398.34,40.782
2025-11-02T01:50:00,16.761,0.944,271.795,34.43
2025-11-02T01:55:00,18.935,1.003,295.644,55.459
2025-11-02T02:00:00,19.27,1.003,321.959,64.091
2025-11-02T02:05:00,19.136,1.002,577.485,54.075
2025-11-02T02:10:00,16.155,0.998,438.694,43.418
2025-11-02T02:15:00,20.556,0.991,567.451,59.772
2025-11-02T02:20:00,17.091,0.999,389.423,29.817
2025-11-02T02:25:00,16.502,0.959,311.252,28.932
2025-11-02T02:30:00,11.752,0.935,346.954,14.617
2025-11-02T02:35:00,10.315,1.003,435.338,10.052
2025-11-02T02:40:00,10.031,0.987,340.337,5.706
2025-11-02T02:45:00,8.898,0.977,305.301,8.6
2025-11-02T02:50:00,11.027,0.879,429.493,11.663
2025-11-02T02:55:00,13.841,0.944,132.813,24.303
2025-11-02T03:00:00,12.019,0.963,296.712,18.743
2025-11-02T03:05:00,13.035,1.003,124.669,39.683
2025-11-02T03:10:00,13.432,1.002,110.906,26.971
2025-11-02T03:15:00,14.638,1.004,205.312,33.789
2025-11-02T03:20:00,14.157,1.004,139.511,31.657
2025-11-02T03:25:00,13.575,0.967,233.816,31.316
2025-11-02T03:30:00,15.394,1.003,201.745,34.138
2025-11-02T03:35:00,14.181,1.003,90.6,32.047
2025-11-02T03:40:00,14.677,0.916,256.627,27.925
2025-11-02T03:45:00,13.249,0.954,206.443,20.799
2025-11-02T03:50:00,10.748,1.002,106.88,17.146
2025-11-02T03:55:00,10.589,0.999,82.274,22.038
2025-11-02T04:00:00,11.247,1.003,286.924,25.949
2025-11-02T04:05:00,11.767,0.973,316.587,44.173
2025-11-02T04:10:00,12.627,1.0,90.827,30.112
2025-11-02T04:15:00,11.804,0.947,310.515,24.252
2025-11-02T04:20:00,9.297,0.972,101.582,13.346
2025-11-02T04:25:00,10.858,0.919,452.395,11.925
2025-11-02T04:30:00,9.321,0.998,213.023,12.124
2025-11-02T04:35:00,10.068,0.977,510.078,12.182
2025-11-02T04:40:00,6.834,1.001,193.587,6.124
2025-11-02T04:45:00,10.172,0.973,464.445,16.871
2025-11-02T04:50:00,9.397,1.005,133.497,9.075
2025-11-02T04:55:00,10.361,0.975,263.591,12.881
2025-11-02T05:00:00,12.145,1.001,102.185,21.858
2025-11-02T05:05:00,11.044,1.004,430.767,18.051
2025-11-02T05:10:00,8.955,0.996,201.372,11.802
2025-11-02T05:15:00,11.366,0.957,178.935,23.545
2025-11-02T05:20:00,17.583,0.894,203.092,44.433
2025-11-02T05:25:00,16.808,1.002,145.519,56.079
2025-11-02T05:30:00,18.159,0.985,304.571,51.901
2025-11-02T05:35:00,17.639,0.988,116.77,59.464
2025-11-02T05:40:00,15.018,0.86,516.373,24.203
2025-11-02T05:45:00,10.229,1.005,133.645,18.21
2025-11-02T05:50:00,10.178,0.986,136.966,15.684
2025-11-02T05:55:00,14.552,0.941,476.286,18.661
2025-11-02T06:00:00,13.38,1.001,167.867,37.943
2025-11-02T06:05:00,11.846,0.972,128.63,21.54
2025-11-02T06:10:00,11.187,0.999,189.901,9.989
2025-11-02T06:15:00,14.366,0.94,246.071,24.478
2025-11-02T06:20:00,13.209,0.967,879.641,22.576
2025-11-02T06:25:00,12.117,0.965,682.544,16.215
2025-11-02T06:30:00,13.842,0.947,331.811,17.411
2025-11-02T06:35:00,11.395,0.947,543.701,13.231
2025-11-02T06:40:00,11.769,0.95,663.62,17.923
2025-11-02T06:45:00,12.994,0.982,476.397,17.316
2025-11-02T06:50:00,13.984,0.901,558.874,23.566
2025-11-02T06:55:00,17.706,0.932,223.006,34.243
2025-11-02T07:00:00,15.886,1.003,250.47,48.044
2025-11-02T07:05:00,16.063,0.994,186.753,45.266
2025-11-02T07:10:00,14.78,1.0,207.231,33.355
2025-11-02T07:15:00,13.688,1.004,154.273,23.717
2025-11-02T07:20:00,13.833,1.002,150.736,30.576
2025-11-02T07:25:00,15.318,0.982,314.867,41.509
2025-11-02T07:30:00,17.518,1.004,154.08,43.096
2025-11-02T07:35:00,15.723,0.89,177.01,40.959
2025-11-02T07:40:00,14.626,0.909,238.345,27.669
2025-11-02T07:45:00,11.485,1.003,178.647,18.602
2025-11-02T07:50:00,11.661,0.992,206.969,17.909
2025-11-02T07:55:00,10.187,0.972,167.334,10.07
2025-11-02T08:00:00,12.596,0.981,358.101,14.866
2025-11-02T08:05:00,11.826,1.006,244.252,14.827
2025-11-02T08:10:00,10.45,0.999,268.085,16.872
2025-11-02T08:15:00,12.36,0.956,578.115,15.814
2025-11-02T08:20:00,15.745,0.909,349.392,30.131
2025-11-02T08:25:00,12.632,0.985,207.915,27.632
2025-11-02T08:30:00,13.044,1.005,259.556,26.309
2025-11-02T08:35:00,16.079,1.002,709.722,29.221
2025-11-02T08:40:00,15.246,0.991,324.074,21.086
2025-11-02T08:45:00,11.07,0.867,195.064,17.32
2025-11-02T08:50:00,12.965,1.002,292.447,20.565
