timestamp,rmssd,coverage,low_frequency,high_frequency
2025-12-21T00:00:00,9.043,0.972,134.883,9.055
2025-12-21T00:05:00,12.079,0.952,156.607,26.795
2025-12-21T00:10:00,11.84,0.994,734.38,33.356
2025-12-21T00:15:00,16.369,0.932,394.163,51.854
2025-12-21T00:20:00,10.228,0.95,252.457,12.605
2025-12-21T00:25:00,11.408,0.994,273.213,19.202
2025-12-21T00:30:00,11.28,1.001,190.998,17.223
2025-12-21T00:35:00,11.354,0.981,197.103,17.358
2025-12-21T00:40:00,15.151,1.003,496.506,25.707
2025-12-21T00:45:00,12.095,1.005,65.888,27.533
2025-12-21T00:50:00,12.436,0.997,135.488,33.435
2025-12-21T00:55:00,15.545,0.999,127.043,37.479
2025-12-21T01:00:00,11.534,1.002,127.824,35.852
2025-12-21T01:05:00,16.943,0.968,494.884,41.142
2025-12-21T01:10:00,10.375,1.001,284.313,11.382
2025-12-21T01:15:00,12.578,1.005,254.225,16.979
2025-12-21T01:20:00,11.492,0.973,164.402,9.537
2025-12-21T01:25:00,13.236,0.912,673.246,23.728
2025-12-21T01:30:00,12.548,0.955,347.451,16.34
2025-12-21T01:35:00,15.441,0.972,248.211,28.129
2025-12-21T01:40:00,18.818,0.986,96.056,66.904
2025-12-21T01:45:00,16.851,0.96,330.206,50.28
2025-12-21T01:50:00,12.434,1.002,145.514,26.284
2025-12-21T01:55:00,14.018,1.002,156.855,28.862
2025-12-21T02:00:00,13.673,1.003,214.7,26.983
2025-12-21T02:05:00,17.371,0.984,363.891,46.364
2025-12-21T02:10:00,11.62,0.952,406.129,15.659
2025-12-21T02:15:00,8.984,1.002,91.511,12.464
2025-12-21T02:20:00,8.809,1.003,212.194,10.078
2025-12-21T02:25:00,11.199,1.002,139.291,9.32
2025-12-21T02:30:00,11.451,1.003,230.107,11.608
2025-12-21T02:35:00,9.433,0.978,205.972,8.61
2025-12-21T02:40:00,9.453,1.0,298.693,6.886
2025-12-21T02:45:00,11.181,0.957,356.868,8.842
2025-12-21T02:50:00,9.09,0.987,266.411,7.725
2025-12-21T02:55:00,11.253,0.982,455.114,9.512
2025-12-21T03:00:00,11.142,1.004,284.559,15.38
2025-12-21T03:05:00,10.326,0.987,390.95,16.794
2025-12-21T03:10:00,9.895,0.895,292.264,8.983
2025-12-21T03:15:00,14.565,0.904,209.773,26.456
2025-12-21T03:20:00,17.112,1.001,207.673,49.278
2025-12-21T03:25:00,16.252,0.965,375.401,42.472
2025-12-21T03:30:00,10.9,1.003,119.673,16.537
2025-12-21T03:35:00,11.985,0.992,158.146,24.937
2025-12-21T03:40:00,17.61,0.998,358.888,47.965
2025-12-21T03:45:00,11.045,1.004,199.989,19.141
2025-12-21T03:50:00,13.279,0.952,322.465,21.987
2025-12-21T03:55:00,15.94,0.999,291.444,30.016
2025-12-21T04:00:00,13.281,0.942,329.982,21.116
2025-12-21T04:05:00,16.077,1.003,246.479,37.101
2025-12-21T04:10:00,16.296,0.999,397.429,30.727
2025-12-21T04:15:00,14.675,0.989,205.884,35.99
2025-12-21T04:20:00,13.483,0.966,753.981,27.097
2025-12-21T04:25:00,11.897,0.928,437.625,12.688
2025-12-21T04:30:00,11.232,0.776,112.365,17.128
2025-12-21T04:35:00,11.151,1.003,338.344,20.635
2025-12-21T04:40:00,13.79,0.969,544.691,21.98
2025-12-21T04:45:00,12.958,0.964,450.746,19.471
2025-12-21T04:50:00,11.333,0.967,299.756,15.203
2025-12-21T04:55:00,9.876,1.001,646.56,14.416
2025-12-21T05:00:00,12.487,0.938,218.94,23.071
2025-12-21T05:05:00,12.093,0.99,254.819,20.226
2025-12-21T05:10:00,10.964,0.995,343.454,15.036
2025-12-21T05:15:00,9.179,1.003,100.926,10.204
2025-12-21T05:20:00,10.569,0.916,177.255,17.014
2025-12-21T05:25:00,12.923,0.981,398.702,19.585
2025-12-21T05:30:00,13.47,0.965,1134.487,19.126
2025-12-21T05:35:00,13.362,1.005,289.052,24.459
2025-12-21T05:40:00,12.051,0.993,417.16,33.08
2025-12-21T05:45:00,11.156,1.003,283.174,22.885
2025-12-21T05:50:00,12.926,0.937,892.029,26.945
2025-12-21T05:55:00,11.195,0.943,530.801,20.878
2025-12-21T06:00:00,8.752,1.003,216.19,9.24
2025-12-21T06:05:00,9.904,0.965,289.457,6.3
2025-12-21T06:10:00,9.12,1.001,178.713,9.396
2025-12-21T06:15:00,8.966,1.004,223.827,8.577
2025-12-21T06:20:00,9.928,0.97,374.856,6.271
2025-12-21T06:25:00,8.788,0.949,195.117,9.957
2025-12-21T06:30:00,10.012,1.002,552.896,8.482
2025-12-21T06:35:00,12.074,0.967,310.949,13.005
2025-12-21T06:40:00,8.751,0.946,243.357,9.318
2025-12-21T06:45:00,9.281,1.001,227.959,16.428
2025-12-21T06:50:00,10.045,1.003,330.118,13.204
2025-12-21T06:55:00,11.271,0.996,260.46,19.77
2025-12-21T07:00:00,11.998,0.828,266.56,18.887
2025-12-21T07:05:00,14.126,1.004,408.476,27.885
2025-12-21T07:10:00,15.36,0.986,318.651,31.412
2025-12-21T07:15:00,14.913,0.957,519.209,35.961
2025-12-21T07:20:00,12.186,1.004,595.87,22.104
2025-12-21T07:25:00,11.649,0.962,242.689,15.367
2025-12-21T07:30:00,14.838,0.955,590.045,22.762
2025-12-21T07:35:00,11.396,0.911,344.763,29.118
2025-12-21T07:40:00,10.721,0.924,284.985,18.873
2025-12-21T08:05:00,14.657,0.879,194.787,18.562
2025-12-21T08:10:00,12.651,0.763,68.983,14.173
2025-12-21T08:15:00,14.888,0.786,262.735,17.839
2025-12-21T08:20:00,13.624,0.984,184.178,24.056
2025-12-21T08:25:00,10.78,0.948,125.763,18.46
2025-12-21T08:30:00,12.264,0.968,319.316,19.134
2025-12-21T08:35:00,11.601,0.965,431.724,14.976
2025-12-21T08:40:00,11.599,1.002,456.335,16.284
2025-12-21T08:45:00,10.645,0.915,121.371,17.486
2025-12-21T08:50:00,9.31,0.999,383.422,9.833
2025-12-21T08:55:00,11.204,1.003,374.905,13.566
2025-12-21T09:00:00,10.348,1.002,381.012,16.008
2025-12-21T09:05:00,10.866,1.002,459.191,12.751
2025-12-21T09:10:00,11.46,1.001,371.878,14.164
2025-12-21T09:15:00,11.0,0.908,199.784,14.69
2025-12-21T09:20:00,12.578,0.986,437.564,16.6
2025-12-21T09:25:00,13.476,0.979,282.568,21.42
2025-12-21T09:30:00,12.718,0.95,367.474,19.803
2025-12-21T09:35:00,12.914,0.97,764.077,21.404
2025-12-21T09:40:00,11.799,0.922,345.49,13.337
2025-12-21T09:45:00,14.445,0.938,488.357,20.893
2025-12-21T09:50:00,17.238,0.972,282.612,44.051
2025-12-21T09:55:00,18.308,0.981,338.577,49.668
2025-12-21T10:00:00,17.144,0.947,779.128,36.26
2025-12-21T10:05:00,12.477,0.975,725.186,19.048
2025-12-21T10:10:00,14.463,0.976,1503.021,35.035
2025-12-21T10:15:00,12.396,0.972,389.511,14.868
2025-12-21T10:20:00,13.487,0.959,409.969,25.035
