timestamp,rmssd,coverage,low_frequency,high_frequency
2022-09-10T03:20:00,9.967,0.925,798.818,26.843
2022-09-10T03:25:00,8.467,0.945,79.174,9.487
2022-09-10T03:30:00,10.391,1.0,283.701,15.281
2022-09-10T03:35:00,10.086,0.915,181.943,12.789
2022-09-10T03:40:00,11.987,1.001,399.998,26.063
2022-09-10T03:45:00,11.759,1.004,329.813,21.091
2022-09-10T03:50:00,11.486,0.987,198.155,21.993
2022-09-10T03:55:00,11.729,1.001,287.705,22.481
2022-09-10T04:00:00,11.36,1.0,345.772,22.433
2022-09-10T04:05:00,11.202,0.984,236.323,25.271
2022-09-10T04:10:00,13.084,0.899,384.537,27.009
2022-09-10T04:15:00,14.025,0.957,487.357,21.195
2022-09-10T04:20:00,16.021,0.951,504.705,33.774
2022-09-10T04:25:00,13.498,0.979,627.777,38.097
2022-09-10T04:30:00,13.347,0.909,738.285,22.487
2022-09-10T04:35:00,8.691,0.958,90.911,10.509
2022-09-10T04:40:00,11.025,0.923,303.38,13.121
2022-09-10T04:45:00,11.776,0.969,228.342,13.944
2022-09-10T04:50:00,12.065,0.904,208.153,14.093
2022-09-10T04:55:00,10.864,1.002,313.743,12.886
2022-09-10T05:00:00,11.422,0.981,240.502,19.867
2022-09-10T05:05:00,15.238,0.922,771.033,58.254
2022-09-10T05:10:00,15.716,0.993,383.194,51.69
2022-09-10T05:15:00,12.417,0.952,284.339,21.447
2022-09-10T05:20:00,11.169,0.986,258.066,15.564
2022-09-10T05:25:00,11.696,0.997,490.999,13.709
2022-09-10T05:30:00,11.601,1.005,258.846,15.283
2022-09-10T05:35:00,11.731,0.999,277.348,21.613
2022-09-10T05:40:00,12.186,0.957,295.605,19.871
2022-09-10T05:45:00,14.087,0.802,302.169,22.468
2022-09-10T05:50:00,16.834,0.986,650.224,57.452
2022-09-10T05:55:00,17.145,0.937,551.973,37.984
2022-09-10T06:00:00,16.989,0.947,588.412,31.947
2022-09-10T06:05:00,12.707,1.003,771.521,23.151
2022-09-10T06:10:00,15.215,0.999,758.603,19.977
2022-09-10T06:15:00,14.543,0.948,718.814,17.492
2022-09-10T06:20:00,16.371,0.922,920.176,38.868
2022-09-10T06:25:00,11.67,1.0,463.995,23.528
2022-09-10T06:30:00,11.936,0.984,202.685,20.858
2022-09-10T06:35:00,12.72,1.003,374.13,17.601
2022-09-10T06:40:00,11.634,1.002,234.128,19.019
2022-09-10T06:45:00,14.761,0.989,486.687,30.332
2022-09-10T06:50:00,14.573,0.876,326.728,44.532
2022-09-10T06:55:00,16.65,0.849,400.485,35.371
2022-09-10T07:00:00,18.901,0.973,389.202,71.279
2022-09-10T07:05:00,14.961,0.997,563.988,42.13
2022-09-10T07:10:00,14.689,0.984,1064.795,258.122
2022-09-10T07:15:00,17.541,0.909,1678.034,53.064
2022-09-10T07:20:00,17.077,0.933,946.341,38.237
2022-09-10T07:25:00,20.539,0.986,520.538,69.509
2022-09-10T07:30:00,16.951,0.936,796.259,36.832
2022-09-10T07:35:00,13.185,0.998,528.521,26.818
2022-09-10T07:40:00,15.808,1.003,317.784,22.324
2022-09-10T07:45:00,14.683,0.971,290.665,35.382
2022-09-10T07:50:00,14.239,0.964,204.78,26.878
2022-09-10T07:55:00,12.196,1.003,239.965,21.213
2022-09-10T08:00:00,14.597,0.917,379.549,24.883
2022-09-10T08:05:00,13.577,1.003,191.997,16.533
2022-09-10T08:10:00,14.616,0.981,387.309,28.186
2022-09-10T08:15:00,14.842,0.975,458.199,58.962
2022-09-10T08:20:00,16.258,0.949,187.442,30.169
2022-09-10T08:25:00,25.568,0.961,246.875,60.691
2022-09-10T08:30:00,20.902,0.898,367.241,50.695
2022-09-10T08:35:00,19.683,0.833,538.438,39.439
2022-09-10T08:40:00,19.347,0.992,358.243,53.445
2022-09-10T08:45:00,16.03,1.002,191.945,41.137
2022-09-10T08:50:00,15.023,0.991,304.951,44.295
2022-09-10T08:55:00,20.896,0.994,315.072,49.146
2022-09-10T09:00:00,20.17,1.003,175.201,37.817
2022-09-10T09:05:00,19.579,1.006,581.325,65.921
2022-09-10T09:10:00,18.44,0.989,290.436,47.543
2022-09-10T09:25:00,13.788,0.984,327.629,21.175
2022-09-10T09:30:00,15.856,0.982,585.342,42.092
2022-09-10T09:35:00,14.469,0.999,251.7,33.311
2022-09-10T09:40:00,20.018,0.854,1036.487,42.542
2022-09-10T09:45:00,15.654,0.951,912.79,34.736
2022-09-10T09:50:00,17.093,0.86,452.966,48.966
2022-09-10T09:55:00,21.778,0.928,695.232,60.105
2022-09-10T10:00:00,16.446,0.98,700.242,30.083
2022-09-10T10:05:00,13.672,1.002,411.09,37.869
2022-09-10T10:10:00,15.558,0.994,793.975,32.119
2022-09-10T10:15:00,16.142,0.915,530.463,22.628
2022-09-10T10:20:00,20.896,0.94,244.54,58.656
2022-09-10T10:25:00,20.598,0.912,638.765,52.383
2022-09-10T10:30:00,15.641,0.841,1820.253,40.836
2022-09-10T10:35:00,16.284,0.986,463.92,51.458
2022-09-10T10:40:00,14.526,1.0,257.754,41.372
2022-09-10T10:45:00,16.738,0.995,1081.592,26.528
2022-09-10T10:50:00,17.323,0.922,819.816,52.918
2022-09-10T10:55:00,17.091,1.002,318.325,34.45
2022-09-10T11:00:00,15.927,0.999,320.768,30.972
2022-09-10T11:05:00,14.798,1.003,497.45,30.679
2022-09-10T11:10:00,16.752,0.97,326.157,38.951
2022-09-10T11:15:00,17.801,1.005,381.566,36.959
