timestamp,bucket_values
2024-02-02T08:30:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005, 0.018, 0.133, 0.346, 0.439, 0.054, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-02-04T07:55:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.015, 0.141, 0.425, 0.355, 0.056, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-02-05T09:16:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.009, 0.098, 0.529, 0.323, 0.034, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-02-07T08:31:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.005, 0.032, 0.164, 0.375, 0.292, 0.114, 0.014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-02-08T08:51:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.011, 0.121, 0.51, 0.311, 0.041, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-02-09T08:40:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.006, 0.033, 0.235, 0.422, 0.236, 0.058, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-02-10T07:48:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.009, 0.113, 0.19, 0.315, 0.3, 0.064, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-02-11T08:49:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.009, 0.1, 0.312, 0.345, 0.209, 0.024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-02-12T08:11:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.006, 0.06, 0.469, 0.41, 0.05, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-02-13T07:27:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.013, 0.183, 0.422, 0.267, 0.094, 0.013, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-02-14T06:36:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.008, 0.02, 0.222, 0.559, 0.177, 0.011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-02-15T08:26:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.005, 0.006, 0.025, 0.187, 0.404, 0.289, 0.072, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-02-16T07:08:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005, 0.009, 0.027, 0.237, 0.437, 0.226, 0.052, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-02-17T09:18:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.012, 0.072, 0.461, 0.404, 0.043, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-02-18T07:50:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.009, 0.043, 0.34, 0.396, 0.186, 0.021, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-02-18T09:51:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.009, 0.043, 0.34, 0.396, 0.186, 0.021, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-02-19T07:58:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.008, 0.066, 0.425, 0.425, 0.07, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-02-23T08:00:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.01, 0.17, 0.573, 0.227, 0.013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-02-24T11:08:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.03, 0.385, 0.425, 0.143, 0.011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
