timestamp,rmssd,coverage,low_frequency,high_frequency
2023-10-09T00:00:00,12.361,0.871,51.491,20.971
2023-10-09T00:10:00,9.168,0.756,144.226,9.728
2023-10-09T00:20:00,12.164,0.971,42.731,21.207
2023-10-09T00:25:00,10.987,1.004,39.925,14.838
2023-10-09T00:30:00,8.768,0.947,89.047,7.882
2023-10-09T00:35:00,7.778,1.002,76.542,9.624
2023-10-09T00:40:00,8.85,1.001,124.614,13.04
2023-10-09T00:45:00,8.599,1.005,136.763,11.332
2023-10-09T00:50:00,9.165,0.997,177.64,14.075
2023-10-09T00:55:00,7.947,1.002,77.085,10.573
2023-10-09T01:00:00,8.216,1.001,52.048,12.737
2023-10-09T01:05:00,13.765,0.935,376.537,40.301
2023-10-09T01:10:00,12.625,1.005,533.559,28.924
2023-10-09T01:15:00,13.173,0.995,442.618,30.337
2023-10-09T01:20:00,12.238,1.003,293.89,36.038
2023-10-09T01:25:00,12.878,1.003,289.458,40.092
2023-10-09T01:30:00,10.451,0.988,660.535,22.965
2023-10-09T01:35:00,12.057,0.963,341.89,10.523
2023-10-09T01:40:00,11.592,0.972,425.446,15.904
2023-10-09T01:45:00,11.112,0.92,294.44,14.146
2023-10-09T01:50:00,10.375,0.957,236.17,13.651
2023-10-09T01:55:00,10.663,1.003,224.777,20.394
2023-10-09T02:00:00,15.914,0.913,98.505,38.345
2023-10-09T02:05:00,15.516,0.98,245.692,61.955
2023-10-09T02:10:00,17.638,0.97,259.781,117.705
2023-10-09T02:15:00,15.836,0.962,220.58,48.145
2023-10-09T02:20:00,15.461,0.976,126.175,44.075
2023-10-09T02:25:00,16.067,0.98,192.825,39.908
2023-10-09T02:30:00,15.323,0.978,149.393,42.491
2023-10-09T02:35:00,14.618,1.0,152.19,46.18
2023-10-09T02:40:00,15.32,0.977,65.757,43.961
2023-10-09T02:45:00,18.642,0.952,70.109,76.353
2023-10-09T02:50:00,17.64,1.003,90.186,68.884
2023-10-09T02:55:00,14.229,1.003,115.663,54.923
2023-10-09T03:00:00,15.516,0.975,226.589,49.071
2023-10-09T03:05:00,20.338,0.974,468.107,82.91
2023-10-09T03:10:00,13.918,1.001,285.655,34.102
2023-10-09T03:15:00,11.735,1.004,195.952,24.319
2023-10-09T03:20:00,14.49,1.0,167.602,41.843
2023-10-09T03:25:00,13.718,1.003,225.297,34.552
2023-10-09T03:30:00,12.776,1.0,94.745,33.415
2023-10-09T03:35:00,14.333,0.994,135.046,35.989
2023-10-09T03:40:00,12.133,1.005,271.004,38.172
2023-10-09T03:45:00,12.494,0.943,376.4,19.715
2023-10-09T03:50:00,10.582,0.995,178.903,19.933
2023-10-09T03:55:00,10.509,0.99,263.32,14.783
2023-10-09T04:00:00,11.063,0.972,363.161,13.829
2023-10-09T04:05:00,10.142,0.971,312.902,12.42
2023-10-09T04:10:00,12.177,0.975,356.132,33.247
2023-10-09T04:15:00,14.813,0.947,226.011,27.85
2023-10-09T04:20:00,16.46,1.002,191.296,50.439
2023-10-09T04:25:00,16.503,0.95,138.604,56.253
2023-10-09T04:30:00,13.543,1.001,152.629,36.313
2023-10-09T04:35:00,15.043,0.945,468.061,32.644
2023-10-09T04:40:00,14.78,1.002,75.763,53.807
2023-10-09T04:45:00,14.796,1.003,287.185,53.152
2023-10-09T04:50:00,16.869,0.98,126.943,46.064
2023-10-09T04:55:00,17.14,1.002,178.19,55.541
2023-10-09T05:00:00,16.633,1.003,361.178,79.891
2023-10-09T05:05:00,17.168,1.0,404.698,78.683
2023-10-09T05:10:00,13.514,0.973,126.79,24.115
2023-10-09T05:15:00,12.15,0.939,220.374,20.506
2023-10-09T05:20:00,14.577,0.911,429.515,46.452
2023-10-09T05:25:00,15.164,0.959,675.812,36.845
2023-10-09T05:30:00,12.891,1.001,375.179,17.85
2023-10-09T05:35:00,13.405,0.995,402.605,22.354
2023-10-09T05:40:00,12.095,0.914,229.422,13.696
2023-10-09T05:45:00,13.66,0.923,600.913,32.587
2023-10-09T05:50:00,12.497,0.992,138.19,23.541
2023-10-09T05:55:00,14.62,0.987,289.319,22.173
2023-10-09T06:00:00,13.461,0.985,518.948,42.6
2023-10-09T06:05:00,13.177,0.992,139.807,25.395
2023-10-09T06:10:00,12.075,0.993,133.024,33.234
2023-10-09T06:15:00,12.503,0.966,334.166,17.707
2023-10-09T06:20:00,10.949,0.987,139.314,18.542
2023-10-09T06:25:00,11.746,1.003,112.648,14.427
2023-10-09T06:30:00,11.971,0.973,252.733,20.067
2023-10-09T06:35:00,12.866,0.912,145.01,19.883
2023-10-09T06:40:00,25.813,0.892,495.184,110.579
2023-10-09T06:45:00,14.042,0.899,581.726,27.149
2023-10-09T06:50:00,15.76,0.994,329.03,53.924
2023-10-09T23:50:00,9.12,0.975,34.747,14.621
2023-10-09T23:55:00,11.108,0.99,57.637,22.908
