timestamp,rmssd,coverage,low_frequency,high_frequency
2022-11-17T22:00:00,7.181,0.985,61.51,11.481
2022-11-17T22:05:00,8.944,0.925,105.141,13.097
2022-11-17T22:10:00,9.33,0.935,141.634,12.473
2022-11-17T22:15:00,11.585,1.002,199.562,25.432
2022-11-17T22:20:00,12.066,0.99,291.91,25.33
2022-11-17T22:25:00,14.58,0.995,339.269,41.606
2022-11-17T22:30:00,16.267,0.999,343.317,46.431
2022-11-17T22:35:00,15.34,0.992,531.85,31.443
2022-11-17T22:40:00,16.719,1.003,248.199,51.562
2022-11-17T22:45:00,18.314,1.001,298.629,31.281
2022-11-17T22:50:00,20.753,0.98,568.539,75.117
2022-11-17T22:55:00,16.039,0.929,650.374,27.893
2022-11-17T23:00:00,15.238,1.002,189.494,39.22
2022-11-17T23:05:00,8.014,0.977,53.239,6.897
2022-11-17T23:10:00,9.584,1.003,560.711,23.648
2022-11-17T23:15:00,9.737,0.986,339.612,15.742
2022-11-17T23:20:00,8.599,0.978,270.073,12.827
2022-11-17T23:25:00,9.813,0.999,193.913,17.377
2022-11-17T23:30:00,10.936,0.987,255.059,22.15
2022-11-17T23:35:00,8.832,1.002,145.503,8.907
2022-11-17T23:40:00,8.529,1.003,132.14,11.039
2022-11-17T23:45:00,9.741,0.994,252.495,27.927
2022-11-17T23:50:00,9.28,1.001,262.074,13.31
2022-11-17T23:55:00,9.029,1.003,102.078,9.487
