timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2022-11-10T09:24:30,17.8,1.2,5.891,17.8,1.2,5.891,17.4,1.3,8.094,20.4,3.4,6.069
2022-11-11T08:59:00,17.0,0.9,4.782,17.0,0.9,4.782,-1.0,0.0,1.55,-1.0,0.0,1.394
2022-11-12T12:03:30,0.0,0.0,2.448,-1.0,0.0,2.448,-1.0,0.0,1.924,-1.0,0.0,1.226
2022-11-13T10:49:30,17.6,1.7,5.078,17.6,1.7,5.078,17.2,2.1,5.534,-1.0,0.0,2.16
2022-11-14T08:44:00,19.2,1.0,5.166,19.2,1.0,5.166,-1.0,0.0,1.937,-1.0,0.0,2.22
2022-11-15T07:24:00,18.6,1.1,4.984,18.6,1.1,4.984,18.2,1.7,7.133,-1.0,0.0,1.518
2022-11-16T08:29:30,17.8,1.3,5.818,17.8,1.3,5.818,17.2,1.3,3.986,-1.0,0.0,1.504
2022-11-18T07:56:30,17.2,1.0,7.997,17.2,1.0,7.997,-1.0,0.0,2.386,-1.0,0.0,2.075
2022-11-19T06:22:00,18.2,1.0,8.023,18.2,1.0,8.023,17.0,2.0,12.07,-1.0,0.0,1.775
2022-11-20T06:50:00,17.6,1.0,8.41,17.6,1.0,8.41,17.2,1.9,8.691,12.4,0.6,2.597
2022-11-21T07:47:30,18.4,1.7,6.529,18.4,1.7,6.529,17.8,1.3,5.23,-1.0,0.0,1.592
2022-11-22T07:09:00,18.4,1.0,9.9,18.4,1.0,9.9,18.4,1.0,8.043,-1.0,0.0,2.06
2022-11-23T04:03:30,0.0,0.0,1.782,-1.0,0.0,1.782,-1.0,0.0,1.927,-1.0,0.0,1.482
2022-11-23T22:36:00,17.8,1.1,5.304,17.8,1.1,5.304,-1.0,0.0,2.465,-1.0,0.0,1.242
2022-11-24T08:20:30,17.6,1.5,7.631,17.6,1.5,7.631,17.6,1.6,7.719,0.4,0.3,2.662
2022-11-25T07:52:30,17.4,2.1,5.997,17.4,2.1,5.997,17.4,1.7,6.867,-1.0,0.0,1.83
2022-11-26T12:09:30,17.8,1.5,7.862,17.8,1.5,7.862,-1.0,0.0,1.914,-1.0,0.0,1.766
2022-11-27T06:16:30,18.2,1.5,7.753,18.2,1.5,7.753,-1.0,0.0,2.496,-1.0,0.0,1.752
2022-11-28T03:21:00,17.8,1.1,3.868,17.8,1.1,3.868,-1.0,0.0,2.174,-1.0,0.0,1.548
2022-11-29T07:55:30,16.8,1.1,6.129,-1.0,0.0,2.375,16.8,1.1,6.129,17.4,1.0,3.685
2022-11-30T07:59:00,19.2,1.6,9.523,19.2,1.6,9.523,18.4,1.5,8.031,-1.0,0.0,2.074
