timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2025-02-01T08:34:00,29.6,0.3,3.883,-1.0,0.0,1.623,29.6,0.3,3.883,-1.0,0.0,1.592
2025-02-02T09:46:30,18.6,1.2,7.039,18.6,1.2,7.039,18.0,1.6,8.435,12.2,0.4,3.155
2025-02-03T09:17:30,18.8,1.1,4.717,18.8,1.1,4.717,18.8,1.7,11.016,-1.0,0.0,1.672
2025-02-04T20:27:00,0.0,0.0,1.26,-1.0,0.0,1.26,-1.0,0.0,2.11,-1.0,0.0,2.213
2025-02-05T10:10:00,0.0,0.0,1.588,-1.0,0.0,1.588,-1.0,0.0,2.368,0.4,0.3,2.514
2025-02-05T23:48:30,21.0,1.3,4.168,-1.0,0.0,1.933,21.0,1.3,4.168,21.8,0.8,3.03
2025-02-10T08:44:30,0.0,0.0,1.869,-1.0,0.0,1.869,-1.0,0.0,1.738,11.4,0.5,2.61
2025-02-11T05:38:00,9.2,0.5,2.79,9.2,0.5,2.79,-1.0,0.0,1.434,-1.0,0.0,1.298
2025-02-12T08:57:30,23.0,1.5,8.252,22.2,0.6,3.71,23.0,1.5,8.252,-1.0,0.0,1.733
2025-02-12T17:46:30,0.0,0.0,1.81,-1.0,0.0,1.81,-1.0,0.0,1.347,-1.0,0.0,0.0
