timestamp,rmssd,coverage,low_frequency,high_frequency
2022-01-01T03:10:00,14.214,0.979,382.512,32.512
2022-01-01T03:15:00,17.069,0.972,222.963,57.169
2022-01-01T03:20:00,17.164,0.981,224.105,87.019
2022-01-01T03:25:00,18.259,0.946,318.049,84.971
2022-01-01T03:30:00,18.413,0.988,349.576,100.345
2022-01-01T03:35:00,17.661,0.926,240.77,61.423
2022-01-01T03:40:00,14.166,0.946,697.829,28.297
2022-01-01T03:45:00,14.955,0.959,520.229,44.475
2022-01-01T03:50:00,14.341,0.978,362.435,38.664
2022-01-01T03:55:00,15.218,0.965,497.38,38.628
2022-01-01T04:00:00,13.903,1.003,234.332,29.4
2022-01-01T04:05:00,14.344,0.998,369.828,31.277
2022-01-01T04:10:00,14.789,0.943,193.86,21.227
2022-01-01T04:15:00,15.724,0.974,580.24,35.514
2022-01-01T04:20:00,13.8,0.915,574.147,21.827
2022-01-01T04:25:00,16.678,0.939,522.585,38.377
2022-01-01T04:30:00,17.001,0.884,731.016,50.754
2022-01-01T04:35:00,15.602,0.989,307.103,43.31
2022-01-01T04:40:00,16.404,0.965,548.717,34.57
2022-01-01T04:45:00,17.807,0.977,504.26,65.894
2022-01-01T04:50:00,17.696,0.948,855.45,76.439
2022-01-01T04:55:00,11.786,0.978,295.3,18.589
2022-01-01T05:00:00,10.366,0.999,126.591,18.978
2022-01-01T05:05:00,10.394,1.001,194.453,21.17
2022-01-01T05:10:00,9.394,1.001,129.876,17.572
2022-01-01T05:15:00,10.823,1.002,164.681,28.009
2022-01-01T05:20:00,11.015,1.003,216.241,28.592
2022-01-01T05:25:00,14.113,0.886,340.072,34.595
2022-01-01T05:30:00,14.196,0.974,430.686,38.594
2022-01-01T05:35:00,11.972,0.979,475.654,28.429
2022-01-01T05:40:00,17.545,0.956,298.002,105.658
2022-01-01T05:45:00,20.503,0.898,698.252,88.902
2022-01-01T05:50:00,26.214,1.002,326.427,137.156
2022-01-01T05:55:00,26.156,0.995,374.724,185.928
2022-01-01T06:00:00,42.491,1.006,547.071,394.115
2022-01-01T06:10:00,14.672,0.998,840.866,39.442
2022-01-01T06:15:00,12.794,1.003,360.045,36.293
2022-01-01T06:20:00,12.904,0.94,655.265,24.151
2022-01-01T06:25:00,12.214,0.95,312.228,20.424
2022-01-01T06:30:00,13.313,0.975,228.333,20.643
2022-01-01T06:35:00,13.621,0.992,370.986,18.786
2022-01-01T06:40:00,15.285,0.937,418.03,21.027
2022-01-01T06:45:00,15.655,0.899,886.468,40.465
2022-01-01T06:50:00,13.463,0.988,777.339,32.201
2022-01-01T06:55:00,14.965,0.924,436.959,22.166
2022-01-01T07:00:00,18.983,0.9,281.341,71.383
2022-01-01T07:05:00,18.26,0.982,340.979,36.504
2022-01-01T07:10:00,16.986,0.981,249.968,49.871
2022-01-01T07:15:00,17.881,0.992,167.671,60.626
2022-01-01T07:20:00,16.654,1.004,368.027,55.261
2022-01-01T07:25:00,16.441,0.98,336.857,57.938
2022-01-01T07:30:00,16.1,0.924,219.506,55.685
2022-01-01T07:35:00,18.184,0.966,624.502,58.928
2022-01-01T07:40:00,16.144,1.002,252.586,57.407
2022-01-01T07:45:00,16.537,1.002,256.178,47.946
2022-01-01T07:50:00,18.001,0.986,423.221,57.293
2022-01-01T07:55:00,20.499,1.006,216.449,127.658
2022-01-01T08:00:00,21.367,1.0,392.125,121.761
2022-01-01T08:05:00,21.692,0.988,214.864,134.671
2022-01-01T08:10:00,19.051,0.989,319.929,108.513
2022-01-01T08:15:00,20.372,0.844,632.175,46.827
2022-01-01T08:20:00,17.653,0.964,683.201,33.27
2022-01-01T08:25:00,16.223,0.886,802.226,69.956
2022-01-01T08:30:00,22.788,0.961,578.447,53.538
2022-01-01T08:35:00,16.151,0.98,232.923,38.758
2022-01-01T08:40:00,19.524,0.885,441.53,58.002
2022-01-01T08:45:00,22.765,0.98,212.962,63.672
2022-01-01T08:50:00,19.206,0.974,322.485,32.279
2022-01-01T08:55:00,23.736,0.787,2352.919,182.264
2022-01-01T09:00:00,22.104,0.955,306.104,68.023
2022-01-01T09:05:00,28.315,0.991,809.721,93.141
2022-01-01T09:10:00,18.011,1.001,286.14,41.084
2022-01-01T09:15:00,24.0,0.941,602.899,70.767
2022-01-01T09:20:00,23.838,0.968,228.245,85.97
2022-01-01T09:25:00,19.378,0.996,279.729,64.725
2022-01-01T09:30:00,26.658,0.902,371.368,100.39
2022-01-01T09:35:00,31.389,0.948,1325.977,156.839
2022-01-01T09:40:00,59.979,0.88,7661.522,597.454
2022-01-01T09:45:00,43.214,0.953,393.258,280.855
2022-01-01T09:50:00,66.896,0.981,1321.469,1224.463
2022-01-01T09:55:00,48.988,0.972,441.983,290.523
2022-01-01T10:00:00,27.499,0.771,1304.152,96.701
