timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2021-08-01T08:31:00,18.2,0.9,7.11,-1.0,0.0,2.344,,,,-1.0,0.0,1.363
2021-08-03T07:53:00,17.8,0.6,4.779,18.0,1.0,4.255,,,,-1.0,0.0,2.126
2021-08-04T07:49:00,17.0,0.7,5.62,17.0,0.7,5.62,,,,-1.0,0.0,0.996
2021-08-05T06:42:30,17.6,0.8,5.464,17.4,1.6,7.989,,,,-1.0,0.0,2.416
2021-08-06T07:07:30,17.4,0.9,4.157,17.4,1.0,3.585,,,,-1.0,0.0,1.887
2021-08-07T08:10:00,17.0,0.9,6.147,17.6,1.7,7.741,,,,-1.0,0.0,1.246
2021-08-08T09:41:30,16.4,2.1,7.116,16.8,1.7,14.873,,,,-1.0,0.0,2.03
2021-08-09T06:34:00,17.8,1.2,6.678,17.6,0.8,3.366,,,,-1.0,0.0,1.5
2021-08-10T09:02:00,17.0,1.7,7.71,17.0,1.7,7.71,,,,9.8,0.7,3.714
2021-08-11T08:19:00,17.4,1.5,5.437,17.0,0.9,5.876,,,,-1.0,0.0,1.707
2021-08-12T07:35:30,17.6,1.6,7.314,17.8,2.6,9.549,,,,-1.0,0.0,1.516
2021-08-13T07:48:00,18.2,1.4,7.226,17.6,1.9,10.115,,,,-1.0,0.0,1.786
2021-08-14T09:47:30,18.8,1.3,5.654,17.0,1.2,5.567,,,,-1.0,0.0,1.57
2021-08-15T09:02:00,16.4,1.2,5.557,17.0,1.4,12.728,,,,18.6,0.5,2.627
2021-08-16T08:35:30,18.4,1.5,4.554,17.2,1.6,8.177,,,,-1.0,0.0,1.382
2021-08-17T07:44:00,17.2,1.3,6.396,17.6,2.0,4.237,,,,-1.0,0.0,1.056
2021-08-18T09:00:30,17.2,0.8,8.007,17.4,1.7,6.258,,,,-1.0,0.0,1.906
2021-08-19T08:49:30,17.8,1.5,6.322,17.8,1.6,4.61,,,,-1.0,0.0,2.16
2021-08-20T09:57:00,16.2,1.1,9.21,17.2,1.5,7.734,,,,-1.0,0.0,1.419
2021-08-21T06:58:30,17.4,1.1,7.613,17.2,1.9,11.579,,,,-1.0,0.0,2.288
2021-08-22T11:26:00,16.8,1.1,9.567,16.8,1.5,9.325,,,,17.6,1.7,4.867
2021-08-23T08:06:30,18.2,1.2,8.986,18.0,1.1,8.432,,,,-1.0,0.0,1.609
2021-08-24T07:41:30,18.0,1.9,5.816,18.0,1.9,5.816,,,,-1.0,0.0,1.498
2021-08-25T04:28:30,17.6,0.9,4.73,17.4,1.4,3.695,,,,-1.0,0.0,1.661
2021-08-26T07:09:00,17.8,0.6,5.73,17.2,1.1,4.727,,,,-1.0,0.0,1.933
2021-08-26T14:14:30,16.4,1.0,5.863,16.4,1.0,5.863,,,,-1.0,0.0,1.124
2021-08-27T11:10:00,17.0,0.9,4.557,17.0,0.9,4.557,,,,-1.0,0.0,2.059
2021-08-28T10:19:00,18.0,1.2,6.769,17.2,0.7,4.859,,,,-1.0,0.0,1.568
2021-08-29T12:08:30,17.2,1.7,3.93,17.2,1.7,3.93,,,,-1.0,0.0,1.434
2021-08-30T11:57:30,16.6,0.8,6.827,16.6,1.2,11.039,,,,-1.0,0.0,1.228
2021-08-31T08:32:30,17.2,1.0,8.22,17.0,1.4,5.76,,,,-1.0,0.0,1.368
