timestamp,rmssd,coverage,low_frequency,high_frequency
2021-05-11T00:00:00,10.102,0.937,219.17,10.141
2021-05-11T00:05:00,11.756,0.928,315.462,18.49
2021-05-11T00:10:00,34.701,0.922,392.717,155.31
2021-05-11T00:15:00,37.17,0.932,327.377,167.572
2021-05-11T00:20:00,24.003,1.003,187.311,56.929
2021-05-11T00:25:00,29.529,1.005,357.406,133.684
2021-05-11T00:30:00,31.461,0.989,203.836,161.104
2021-05-11T00:35:00,23.488,1.003,373.772,99.969
2021-05-11T00:40:00,24.618,0.92,1405.58,84.798
2021-05-11T00:45:00,22.436,0.995,493.528,65.789
2021-05-11T00:50:00,21.312,0.998,314.773,59.263
2021-05-11T00:55:00,24.468,1.002,516.808,86.065
2021-05-11T01:00:00,24.393,1.001,413.982,94.649
2021-05-11T01:05:00,30.794,0.993,519.221,89.538
2021-05-11T01:10:00,26.044,0.976,398.444,104.157
2021-05-11T01:15:00,15.664,0.96,349.744,41.564
2021-05-11T01:20:00,16.517,0.923,387.311,38.845
2021-05-11T01:25:00,17.58,0.887,698.247,37.571
2021-05-11T01:30:00,19.065,0.964,290.577,33.399
2021-05-11T01:35:00,17.987,1.004,412.159,45.87
2021-05-11T01:40:00,19.405,0.96,473.064,53.915
2021-05-11T01:45:00,18.428,0.996,159.565,68.027
2021-05-11T01:50:00,20.696,1.0,654.254,76.711
2021-05-11T01:55:00,22.907,0.984,520.829,87.875
2021-05-11T02:00:00,22.294,1.001,218.759,115.504
2021-05-11T02:05:00,21.615,1.002,408.653,109.298
2021-05-11T02:10:00,20.692,0.997,474.857,89.687
2021-05-11T02:15:00,23.767,1.001,626.487,96.678
2021-05-11T02:20:00,20.494,0.981,347.57,98.549
2021-05-11T02:25:00,24.519,0.967,265.597,142.886
2021-05-11T02:30:00,23.234,0.95,970.897,66.675
2021-05-11T02:35:00,21.217,1.005,591.313,92.381
2021-05-11T02:40:00,23.684,0.903,917.37,88.331
2021-05-11T02:45:00,18.283,0.983,279.998,65.919
2021-05-11T02:50:00,16.83,0.995,220.026,47.745
2021-05-11T02:55:00,17.546,0.956,432.152,47.244
2021-05-11T03:00:00,19.116,0.937,871.055,31.231
2021-05-11T03:05:00,17.384,0.952,443.25,25.357
2021-05-11T03:10:00,15.542,0.988,174.626,20.954
2021-05-11T03:15:00,15.012,0.961,470.35,32.965
2021-05-11T03:20:00,17.659,0.984,640.216,39.015
2021-05-11T03:25:00,17.936,0.966,249.488,63.321
2021-05-11T03:30:00,20.724,0.886,669.577,59.149
2021-05-11T03:35:00,24.967,0.99,637.612,90.994
2021-05-11T03:40:00,21.822,1.006,311.842,80.124
2021-05-11T03:45:00,21.979,0.954,910.788,74.589
2021-05-11T03:50:00,22.682,1.004,626.972,93.207
2021-05-11T03:55:00,21.137,1.004,232.009,81.586
2021-05-11T04:00:00,22.65,0.999,668.565,101.412
2021-05-11T04:05:00,24.964,0.992,411.739,98.231
2021-05-11T04:10:00,25.471,0.979,430.058,87.351
2021-05-11T04:15:00,28.833,0.954,1516.584,140.772
2021-05-11T04:20:00,22.601,1.005,709.657,84.796
2021-05-11T04:25:00,19.145,0.991,757.086,44.172
2021-05-11T04:30:00,20.903,0.908,756.202,30.159
2021-05-11T04:35:00,27.696,0.956,1691.054,63.576
2021-05-11T04:40:00,17.689,0.933,595.512,65.492
2021-05-11T04:45:00,20.767,0.998,758.585,73.637
2021-05-11T04:50:00,21.621,0.823,547.616,62.388
2021-05-11T04:55:00,23.155,1.005,444.98,101.259
2021-05-11T05:00:00,28.876,1.001,461.872,203.276
2021-05-11T05:05:00,30.289,0.984,583.264,169.353
2021-05-11T05:10:00,27.09,0.982,468.049,148.91
2021-05-11T05:15:00,29.823,0.941,487.801,194.626
2021-05-11T05:20:00,29.632,0.978,750.484,143.897
2021-05-11T05:25:00,33.131,0.979,1348.681,179.759
2021-05-11T05:30:00,30.202,0.94,1283.837,136.214
2021-05-11T05:35:00,24.615,0.989,1705.537,102.664
2021-05-11T05:40:00,19.133,0.971,385.331,29.727
2021-05-11T05:45:00,25.822,0.907,1510.19,78.252
2021-05-11T05:50:00,22.405,1.0,1213.694,91.079
2021-05-11T05:55:00,25.037,0.998,1185.875,107.892
2021-05-11T06:00:00,25.839,0.974,1021.452,100.117
2021-05-11T06:05:00,22.407,0.967,411.855,64.629
2021-05-11T06:10:00,23.888,0.998,678.151,93.662
2021-05-11T06:15:00,22.898,1.002,207.189,103.018
2021-05-11T06:20:00,23.987,1.001,314.212,106.237
2021-05-11T06:25:00,24.714,0.917,646.364,83.733
2021-05-11T06:30:00,29.945,0.98,1220.663,198.905
2021-05-11T06:35:00,29.248,0.999,1313.379,134.095
2021-05-11T06:40:00,30.199,0.952,1127.111,125.847
2021-05-11T06:45:00,22.33,1.003,537.258,65.78
2021-05-11T06:50:00,26.04,0.999,1589.472,93.511
2021-05-11T06:55:00,24.433,0.966,431.915,83.835
2021-05-11T07:00:00,22.216,0.988,1192.475,65.084
2021-05-11T07:05:00,17.284,0.923,993.621,26.768
2021-05-11T07:10:00,23.594,1.003,631.966,91.317
2021-05-11T07:15:00,26.893,0.966,513.946,92.603
2021-05-11T07:20:00,23.914,1.002,708.542,98.44
2021-05-11T07:25:00,26.854,1.004,1507.5,103.632
2021-05-11T07:30:00,19.641,0.9,464.121,53.225
2021-05-11T07:35:00,22.867,0.968,319.99,122.403
