timestamp,bucket_values
2023-05-01T06:31:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.02, 0.184, 0.598, 0.18, 0.011, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-01T17:41:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-02T06:05:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.027, 0.273, 0.556, 0.133, 0.006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-03T06:45:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.016, 0.222, 0.573, 0.173, 0.011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-04T06:45:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.026, 0.208, 0.451, 0.286, 0.023, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-05T06:15:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.039, 0.166, 0.228, 0.359, 0.181, 0.025, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-06T06:11:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.012, 0.11, 0.437, 0.336, 0.087, 0.012, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-07T08:52:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.005, 0.051, 0.386, 0.418, 0.124, 0.013, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-08T07:28:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.007, 0.113, 0.596, 0.262, 0.017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-09T06:09:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.005, 0.027, 0.288, 0.537, 0.134, 0.006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-10T08:52:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006, 0.015, 0.212, 0.632, 0.129, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-11T07:35:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.004, 0.027, 0.231, 0.527, 0.193, 0.013, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-12T07:35:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005, 0.02, 0.1, 0.462, 0.373, 0.038, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-14T08:12:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.01, 0.074, 0.376, 0.339, 0.168, 0.026, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-15T05:44:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.006, 0.034, 0.566, 0.367, 0.024, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-16T07:59:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.007, 0.054, 0.243, 0.522, 0.163, 0.009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-17T07:03:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.006, 0.036, 0.259, 0.426, 0.239, 0.03, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-18T07:49:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.006, 0.052, 0.263, 0.524, 0.142, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-19T06:09:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.032, 0.466, 0.438, 0.059, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-20T08:53:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.016, 0.066, 0.506, 0.398, 0.012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-21T06:11:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.007, 0.049, 0.421, 0.455, 0.063, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-22T09:03:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.013, 0.142, 0.471, 0.286, 0.075, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-23T04:16:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.007, 0.046, 0.58, 0.357, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-23T09:54:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.057, 0.941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-24T07:29:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.006, 0.017, 0.196, 0.617, 0.155, 0.007, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-25T07:17:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.011, 0.075, 0.541, 0.364, 0.006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-26T06:39:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006, 0.035, 0.27, 0.599, 0.087, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-05-27T04:26:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.007, 0.046, 0.561, 0.377, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
