timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2022-07-01T12:42:30,16.8,1.1,5.002,16.8,1.1,5.002,15.6,1.0,4.921,-1.0,0.0,2.033
2022-07-02T10:27:00,19.2,0.8,5.479,19.2,0.8,5.479,19.8,2.7,8.818,-1.0,0.0,1.531
2022-07-03T06:01:30,0.0,0.0,2.053,-1.0,0.0,2.053,-1.0,0.0,1.757,-1.0,0.0,1.447
2022-07-03T13:26:30,18.4,0.9,6.655,18.4,0.9,6.655,18.0,1.8,9.164,-1.0,0.0,1.435
2022-07-04T13:14:00,19.2,0.6,5.277,19.2,0.6,5.277,17.6,2.3,6.513,-1.0,0.0,1.809
2022-07-05T02:25:00,19.0,0.7,4.82,19.0,0.7,4.82,-1.0,0.0,2.207,-1.0,0.0,2.158
2022-07-05T13:35:00,18.2,1.6,6.145,18.2,1.6,6.145,-1.0,0.0,1.523,-1.0,0.0,1.588
2022-07-06T15:54:00,19.0,1.2,7.324,19.0,1.2,7.324,18.0,2.0,7.661,-1.0,0.0,1.607
2022-07-07T14:01:00,0.0,0.0,1.952,-1.0,0.0,1.952,-1.0,0.0,1.662,-1.0,0.0,1.294
2022-07-09T10:30:30,17.6,1.8,7.369,17.6,1.8,7.369,-1.0,0.0,2.427,-1.0,0.0,1.91
2022-07-11T08:41:00,17.8,1.0,10.553,17.8,1.0,10.553,-1.0,0.0,1.608,-1.0,0.0,1.881
2022-07-15T08:15:00,19.0,1.3,5.56,19.0,1.3,5.56,18.0,1.4,7.376,-1.0,0.0,1.688
2022-07-16T10:37:30,17.4,0.5,4.198,17.4,0.5,4.198,17.6,0.9,4.911,-1.0,0.0,1.571
2022-07-17T11:21:00,14.8,1.3,4.068,14.8,1.3,4.068,15.8,1.4,5.042,-1.0,0.0,2.206
2022-07-18T09:34:00,16.6,0.8,4.844,16.6,0.8,4.844,-1.0,0.0,2.3,-1.0,0.0,1.75
2022-07-19T09:39:30,18.4,2.1,7.279,18.4,2.1,7.279,-1.0,0.0,1.861,-1.0,0.0,1.45
2022-07-20T09:02:30,18.6,1.5,7.23,18.6,1.5,7.23,29.8,0.2,3.471,-1.0,0.0,1.242
2022-07-21T06:54:00,17.6,1.3,11.74,17.6,1.3,11.74,18.2,2.3,6.658,-1.0,0.0,1.416
2022-07-22T10:50:30,18.2,1.0,5.827,18.2,1.0,5.827,17.0,2.3,6.229,-1.0,0.0,1.191
2022-07-23T13:39:00,18.6,1.8,5.524,18.6,1.8,5.524,16.8,0.8,4.55,-1.0,0.0,1.536
2022-07-24T12:14:00,16.4,1.1,4.608,16.4,1.1,4.608,17.2,1.4,7.38,-1.0,0.0,2.254
2022-07-25T10:03:30,18.0,2.2,5.301,18.0,2.2,5.301,-1.0,0.0,1.662,-1.0,0.0,1.666
2022-07-26T09:09:00,17.0,1.4,6.778,17.0,1.4,6.778,17.4,1.4,8.121,0.6,0.4,2.654
2022-07-27T08:09:00,17.8,0.6,5.377,17.8,0.6,5.377,17.4,2.1,8.639,-1.0,0.0,1.399
2022-07-28T10:18:00,16.8,1.5,7.244,16.8,1.5,7.244,18.2,1.8,8.859,-1.0,0.0,1.558
2022-07-29T07:55:30,17.8,1.4,6.125,17.8,1.4,6.125,17.6,1.8,6.192,-1.0,0.0,1.848
2022-07-30T08:59:00,17.8,0.7,7.482,17.8,0.7,7.482,18.0,2.5,9.862,-1.0,0.0,2.142
2022-07-31T08:56:30,17.0,1.5,7.204,17.0,1.5,7.204,17.6,0.9,5.033,-1.0,0.0,2.034
