timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2024-07-01T07:48:00,19.2,1.2,7.479,19.2,1.2,7.479,19.6,1.9,4.905,12.0,1.0,2.677
2024-07-02T07:00:30,18.6,1.4,8.165,18.6,1.4,8.165,18.0,2.3,12.813,18.4,2.1,2.657
2024-07-03T07:27:30,18.8,1.3,8.726,18.8,1.3,8.726,18.4,2.2,12.329,-1.0,0.0,1.427
2024-07-04T07:58:30,18.4,1.0,7.682,18.4,1.0,7.682,17.4,1.9,13.554,-1.0,0.0,1.685
2024-07-05T09:16:30,17.6,1.0,11.717,17.6,1.0,11.717,18.0,2.1,12.033,-1.0,0.0,2.342
2024-07-06T08:32:30,17.8,1.3,10.361,17.8,1.3,10.361,17.6,1.5,8.522,17.6,1.2,6.169
2024-07-07T04:24:00,18.4,1.6,10.759,-1.0,0.0,0.0,18.4,1.6,10.759,-1.0,0.0,1.02
2024-07-07T08:44:30,17.8,1.9,14.779,-1.0,0.0,1.484,17.8,1.9,14.779,-1.0,0.0,1.608
2024-07-07T19:54:00,17.6,0.8,6.416,17.6,1.3,3.036,17.6,0.8,6.416,-1.0,0.0,1.823
2024-07-08T06:06:30,17.6,0.8,4.817,17.6,0.8,4.817,17.4,1.4,10.468,-1.0,0.0,1.102
2024-07-08T08:04:00,17.6,0.7,5.028,17.6,0.7,5.028,17.2,1.9,8.972,-1.0,0.0,1.243
2024-07-09T09:26:30,18.2,1.7,7.103,18.2,1.7,7.103,18.0,1.1,11.017,-1.0,0.0,1.737
2024-07-10T08:11:30,18.6,1.6,4.987,18.6,1.6,4.987,19.0,1.2,8.415,-1.0,0.0,2.182
2024-07-11T08:04:00,17.8,2.1,10.455,-1.0,0.0,1.317,17.8,2.1,10.455,12.6,0.7,2.672
2024-07-12T08:17:30,18.0,1.1,6.21,18.0,1.1,6.21,18.4,1.7,10.058,-1.0,0.0,2.146
2024-07-13T06:38:00,18.0,1.9,8.287,-1.0,0.0,2.437,18.0,1.9,8.287,-1.0,0.0,1.861
2024-07-14T07:55:00,17.6,1.5,6.667,17.6,1.5,6.667,18.6,1.2,7.475,-1.0,0.0,1.906
2024-07-15T08:09:00,17.8,1.1,8.736,17.8,1.1,8.736,16.8,2.0,11.218,16.6,2.6,7.587
2024-07-16T08:20:30,19.0,1.1,6.333,19.0,1.1,6.333,18.2,1.7,8.732,-1.0,0.0,1.692
2024-07-17T10:38:30,18.6,1.8,6.131,18.6,1.8,6.131,17.0,2.4,5.966,-1.0,0.0,1.44
2024-07-19T09:10:00,17.2,1.4,8.817,17.2,1.4,8.817,18.2,1.6,9.191,-1.0,0.0,1.643
2024-07-20T09:15:00,17.0,1.4,5.448,-1.0,0.0,2.214,17.0,1.4,5.448,11.4,0.9,2.61
2024-07-21T06:37:00,18.2,1.0,8.27,18.2,1.0,8.27,17.0,1.8,5.592,10.0,0.6,2.618
2024-07-21T19:06:30,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,2.149,-1.0,0.0,1.697
2024-07-22T07:41:00,17.6,1.6,7.699,17.6,1.6,7.699,17.2,2.1,8.015,-1.0,0.0,1.832
2024-07-23T09:08:30,18.0,0.9,5.182,18.0,0.9,5.182,18.4,1.8,9.054,-1.0,0.0,1.891
2024-07-24T07:35:30,18.0,0.9,6.046,18.0,0.9,6.046,18.2,1.4,7.187,-1.0,0.0,1.57
2024-07-25T08:15:30,17.0,1.9,10.756,17.0,1.9,10.756,17.6,1.7,7.687,-1.0,0.0,1.615
2024-07-26T06:48:30,19.6,0.6,6.85,19.6,0.6,6.85,-1.0,0.0,2.324,-1.0,0.0,1.765
2024-07-27T08:07:30,18.2,1.0,8.916,18.2,1.0,8.916,17.6,2.2,10.686,16.6,2.6,3.573
2024-07-28T08:24:00,17.8,1.5,5.875,17.8,1.5,5.875,18.0,1.7,11.725,-1.0,0.0,1.863
