timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2021-12-01T11:48:00,17.8,1.2,4.618,16.8,1.5,7.045,,,,-1.0,0.0,1.857
2021-12-02T06:54:30,16.8,1.7,7.518,16.8,1.7,7.518,,,,17.4,1.0,3.81
2021-12-03T10:17:30,17.4,1.1,5.121,17.4,1.1,5.121,,,,-1.0,0.0,1.682
2021-12-03T16:38:30,17.8,0.6,4.539,17.0,1.7,3.646,,,,-1.0,0.0,1.429
2021-12-04T10:43:30,17.2,0.5,5.776,17.4,2.0,7.551,,,,-1.0,0.0,1.807
2021-12-05T13:39:00,17.4,0.6,4.898,16.0,0.6,3.257,,,,-1.0,0.0,1.782
2021-12-06T08:14:30,17.0,0.6,4.575,17.0,0.6,4.575,,,,-1.0,0.0,1.357
2021-12-07T07:48:30,17.2,1.1,7.649,17.2,1.1,7.649,16.4,1.3,7.079,-1.0,0.0,2.266
2021-12-08T13:15:30,18.4,0.9,5.498,18.6,0.9,3.936,18.4,0.9,5.498,-1.0,0.0,1.731
2021-12-09T08:49:30,17.4,1.1,6.133,17.4,1.1,6.133,17.2,1.1,4.798,-1.0,0.0,1.515
2021-12-10T11:40:30,17.0,0.7,5.863,17.0,0.7,5.863,16.6,1.2,8.555,-1.0,0.0,2.221
2021-12-11T11:53:30,17.0,0.8,7.011,17.0,0.8,7.011,16.4,1.9,8.217,-1.0,0.0,1.137
2021-12-12T09:55:30,17.2,1.6,4.224,17.2,1.6,4.224,16.0,1.3,11.958,-1.0,0.0,1.7
2021-12-13T07:17:00,19.4,0.9,6.79,19.4,0.9,6.79,18.0,1.5,8.044,-1.0,0.0,1.825
2021-12-13T08:50:00,19.4,1.0,6.709,19.4,1.0,6.709,17.6,2.3,5.469,-1.0,0.0,1.506
2021-12-14T09:18:30,18.0,1.2,5.329,18.0,1.2,5.329,18.2,1.5,6.492,-1.0,0.0,1.802
2021-12-15T11:59:30,17.2,1.1,5.535,17.2,1.1,5.535,17.6,2.2,5.579,-1.0,0.0,1.138
2021-12-16T07:09:00,19.6,1.3,6.871,19.6,1.3,6.871,18.0,0.8,4.184,-1.0,0.0,1.531
2021-12-18T07:19:30,16.8,0.7,6.762,16.8,0.7,6.762,16.0,1.9,6.396,9.8,0.7,2.936
2021-12-19T07:15:00,17.4,1.2,7.795,17.4,1.2,7.795,17.2,1.4,8.136,-1.0,0.0,1.559
2021-12-20T10:02:30,17.0,1.1,11.512,17.0,1.1,11.512,17.4,1.5,7.9,-1.0,0.0,2.194
2021-12-21T07:01:30,18.4,1.3,7.417,18.4,1.3,7.417,17.8,0.7,5.79,-1.0,0.0,1.764
2021-12-22T07:47:30,18.0,0.9,6.955,18.0,0.9,6.955,17.2,1.2,6.985,-1.0,0.0,1.778
2021-12-23T08:26:00,18.6,1.3,9.349,18.6,1.3,9.349,17.2,1.5,7.958,-1.0,0.0,1.798
2021-12-24T06:59:30,16.8,0.6,6.129,16.8,0.6,6.129,18.0,1.3,5.495,-1.0,0.0,1.535
2021-12-25T08:01:00,0.0,0.0,1.659,-1.0,0.0,1.659,-1.0,0.0,1.662,11.6,1.5,2.938
2021-12-26T08:37:00,18.4,0.9,5.727,18.4,0.9,5.727,-1.0,0.0,1.689,-1.0,0.0,1.67
2021-12-27T07:33:30,16.8,1.7,4.155,16.8,1.7,4.155,15.4,1.1,5.506,-1.0,0.0,2.497
2021-12-28T06:14:00,0.0,0.0,2.308,-1.0,0.0,2.308,-1.0,0.0,1.792,-1.0,0.0,1.891
2021-12-29T09:36:30,17.6,1.4,5.149,-1.0,0.0,2.156,17.6,1.4,5.149,-1.0,0.0,1.605
2021-12-30T10:06:30,20.0,1.2,8.351,20.0,1.2,8.351,16.4,2.2,5.413,-1.0,0.0,2.159
2021-12-31T11:04:30,17.4,0.8,6.389,17.4,0.8,6.389,18.0,1.6,7.206,0.6,0.4,2.532
