timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2022-03-01T05:39:30,17.0,0.7,5.812,17.0,0.7,5.812,16.6,1.2,10.277,-1.0,0.0,2.167
2022-03-02T08:38:30,16.8,0.6,5.629,16.8,0.6,5.629,16.0,1.5,10.283,0.4,0.3,2.667
2022-03-03T07:18:00,17.4,1.5,7.466,17.4,1.5,7.466,16.4,1.7,7.152,10.8,0.6,3.059
2022-03-04T09:03:00,17.6,1.2,6.709,17.6,1.2,6.709,18.0,1.7,9.551,-1.0,0.0,1.974
2022-03-05T09:58:30,17.4,1.3,6.968,17.4,1.3,6.968,17.4,1.3,6.04,-1.0,0.0,2.334
2022-03-06T09:11:30,17.2,1.2,5.978,17.2,1.2,5.978,16.2,1.5,6.627,11.2,0.6,2.753
2022-03-07T08:49:00,17.6,2.8,6.869,-1.0,0.0,2.197,17.6,2.8,6.869,-1.0,0.0,2.321
2022-03-08T07:44:30,18.0,0.8,6.12,18.0,0.8,6.12,16.8,1.5,5.642,-1.0,0.0,1.449
2022-03-09T08:21:00,16.8,1.3,4.829,17.6,0.6,3.876,16.8,1.3,4.829,-1.0,0.0,2.195
2022-03-10T06:17:30,17.4,0.9,7.763,17.4,0.9,7.763,16.8,1.0,3.767,-1.0,0.0,2.133
2022-03-11T07:31:00,16.6,0.8,5.301,-1.0,0.0,1.78,16.6,0.8,5.301,12.0,0.9,5.643
2022-03-12T07:09:30,16.6,0.8,7.664,16.8,1.0,3.598,16.6,0.8,7.664,-1.0,0.0,1.308
2022-03-13T08:03:30,17.6,1.0,5.974,17.6,1.0,5.974,16.4,1.0,7.015,-1.0,0.0,1.602
2022-03-14T08:04:00,17.0,0.6,7.214,17.0,0.6,7.214,16.8,1.4,5.872,11.4,0.5,2.698
2022-03-15T08:29:00,17.0,1.7,6.612,17.0,1.7,6.612,16.8,1.6,9.105,-1.0,0.0,1.827
2022-03-16T06:42:00,16.2,1.1,7.448,17.6,1.9,3.579,16.2,1.1,7.448,-1.0,0.0,1.604
2022-03-17T06:24:30,18.4,1.4,7.342,18.4,1.4,7.342,16.8,1.4,5.249,-1.0,0.0,2.075
2022-03-18T08:51:30,16.8,1.4,4.525,-1.0,0.0,1.835,16.8,1.4,4.525,-1.0,0.0,1.688
2022-03-19T09:46:00,17.0,1.7,6.847,17.0,1.7,6.847,-1.0,0.0,2.368,-1.0,0.0,1.82
2022-03-20T11:16:00,17.0,1.8,8.37,17.0,1.8,8.37,-1.0,0.0,1.714,-1.0,0.0,1.694
2022-03-21T07:02:00,16.6,1.1,7.077,16.6,1.1,7.077,16.6,1.5,7.017,-1.0,0.0,1.571
2022-03-22T08:40:30,17.2,1.4,7.977,17.2,1.4,7.977,16.8,1.6,6.627,-1.0,0.0,1.878
2022-03-23T07:41:00,18.0,1.2,5.422,18.0,1.2,5.422,17.0,1.9,6.011,-1.0,0.0,1.879
2022-03-25T08:59:30,16.6,1.3,5.591,16.6,1.3,5.591,17.2,2.5,7.234,-1.0,0.0,2.323
2022-03-26T08:41:30,15.4,1.0,5.071,15.4,1.0,5.071,16.6,1.7,7.002,-1.0,0.0,1.509
2022-03-27T04:36:00,17.4,0.7,4.932,-1.0,0.0,0.0,17.4,0.7,4.932,-1.0,0.0,1.224
2022-03-28T06:49:30,16.6,1.5,6.022,16.6,1.5,6.022,17.4,2.1,7.162,12.6,0.7,2.719
2022-03-29T08:03:00,17.2,1.2,5.639,17.2,1.2,5.639,17.4,0.5,3.349,-1.0,0.0,1.356
2022-03-30T09:24:30,17.0,1.2,5.399,17.0,1.2,5.399,17.0,0.7,5.061,-1.0,0.0,2.002
2022-03-31T08:05:00,17.0,1.3,8.339,17.0,1.3,8.339,16.0,0.8,9.647,-1.0,0.0,1.151
