timestamp,bucket_values
2023-06-01T06:57:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.008, 0.031, 0.245, 0.508, 0.189, 0.016, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-06-04T10:37:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.006, 0.051, 0.455, 0.451, 0.034, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-06-05T09:18:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.028, 0.342, 0.5, 0.122, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-06-06T07:25:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.011, 0.158, 0.327, 0.322, 0.166, 0.014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-06-07T06:21:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.058, 0.45, 0.413, 0.072, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-06-08T07:11:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.007, 0.061, 0.397, 0.398, 0.127, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-06-09T10:18:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.032, 0.439, 0.481, 0.042, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-06-10T09:22:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006, 0.015, 0.236, 0.591, 0.143, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-06-11T05:57:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.009, 0.195, 0.496, 0.263, 0.035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-06-11T09:15:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.009, 0.18, 0.464, 0.285, 0.056, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
