timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2023-05-01T06:31:30,18.0,0.6,4.681,18.0,0.6,4.681,18.0,1.3,5.984,-1.0,0.0,1.707
2023-05-01T17:41:00,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,2.371,-1.0,0.0,2.192
2023-05-02T06:05:30,16.8,1.2,5.587,16.8,1.2,5.587,-1.0,0.0,1.948,-1.0,0.0,1.552
2023-05-03T06:45:00,18.6,1.2,7.541,18.6,1.2,7.541,18.4,2.0,9.876,16.0,3.9,6.952
2023-05-04T06:45:30,17.6,2.0,7.096,17.6,2.0,7.096,17.8,1.5,9.481,11.4,0.9,2.605
2023-05-05T06:15:00,19.4,1.5,6.529,19.4,1.5,6.529,-1.0,0.0,2.399,-1.0,0.0,1.599
2023-05-06T06:11:00,18.0,1.1,10.929,18.0,1.1,10.929,17.6,1.7,10.392,16.8,1.9,5.211
2023-05-07T08:52:30,17.2,1.3,9.522,17.2,1.3,9.522,17.4,2.4,12.766,12.0,1.0,2.906
2023-05-08T07:28:00,18.6,1.1,6.989,18.6,1.1,6.989,17.8,1.4,8.906,11.4,1.3,3.131
2023-05-09T06:09:00,18.0,2.2,9.824,18.0,2.2,9.824,17.8,1.7,10.864,10.2,0.6,2.606
2023-05-10T08:52:30,17.6,1.4,8.821,17.6,1.4,8.821,17.8,1.9,8.031,-1.0,0.0,1.664
2023-05-11T07:35:30,17.2,1.9,9.334,17.2,1.9,9.334,17.4,1.7,9.789,-1.0,0.0,1.78
2023-05-12T07:35:30,16.4,1.4,8.792,16.4,1.4,8.792,17.4,1.1,6.192,-1.0,0.0,1.534
2023-05-14T08:12:30,17.8,0.7,8.562,17.8,0.7,8.562,17.2,1.7,11.137,-1.0,0.0,2.077
2023-05-15T05:44:30,19.0,1.7,8.267,-1.0,0.0,1.99,19.0,1.7,8.267,-1.0,0.0,1.423
2023-05-16T07:59:30,18.0,1.9,9.055,18.0,1.9,9.055,18.0,1.2,8.381,-1.0,0.0,1.259
2023-05-17T07:03:00,17.0,1.4,7.273,17.0,1.4,7.273,17.4,1.5,9.155,-1.0,0.0,1.069
2023-05-18T07:49:30,18.0,1.4,7.197,-1.0,0.0,2.227,18.0,1.4,7.197,18.2,0.8,3.53
2023-05-19T06:09:30,18.2,0.8,5.549,18.2,0.8,5.549,18.0,1.7,5.291,-1.0,0.0,1.23
2023-05-20T08:53:00,17.0,0.9,7.985,17.0,0.9,7.985,18.0,1.6,9.359,-1.0,0.0,1.282
2023-05-21T06:11:00,17.6,1.2,5.784,17.6,1.2,5.784,17.0,1.5,8.591,-1.0,0.0,1.454
2023-05-22T09:03:30,17.4,1.8,9.542,17.4,1.8,9.542,16.8,2.0,14.412,11.0,0.8,2.605
2023-05-23T04:16:30,18.4,1.2,4.513,18.4,1.2,4.513,18.6,1.9,8.231,-1.0,0.0,2.022
2023-05-23T09:54:30,0.0,0.0,1.899,-1.0,0.0,1.899,-1.0,0.0,2.167,-1.0,0.0,1.643
2023-05-24T07:29:30,18.4,1.6,8.501,18.4,1.6,8.501,18.6,1.5,11.224,-1.0,0.0,1.344
2023-05-25T07:17:00,21.6,1.5,4.209,21.6,1.5,4.209,20.0,2.6,10.975,-1.0,0.0,2.203
2023-05-26T06:39:30,0.0,0.0,1.466,-1.0,0.0,1.466,-1.0,0.0,1.781,-1.0,0.0,2.07
2023-05-27T04:26:30,22.6,0.5,2.809,22.6,0.5,2.809,22.2,0.4,2.946,-1.0,0.0,0.0
2023-05-28T10:16:00,18.8,2.0,5.693,29.4,0.6,3.021,18.8,2.0,5.693,9.8,1.3,3.893
2023-05-29T08:16:30,19.8,1.5,6.181,19.8,1.2,3.881,19.8,1.5,6.181,-1.0,0.0,2.394
2023-05-29T16:31:00,19.2,1.6,4.64,-1.0,0.0,1.444,19.2,1.6,4.64,-1.0,0.0,1.976
2023-05-30T07:10:30,19.2,2.3,12.255,-1.0,0.0,2.244,19.2,2.3,12.255,11.4,2.5,2.684
2023-05-31T07:43:00,19.4,1.2,4.94,19.4,1.2,4.94,17.8,1.7,7.51,9.8,0.6,2.628
