timestamp,bucket_values
2023-09-01T08:23:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.018, 0.183, 0.59, 0.189, 0.014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-09-02T10:25:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.011, 0.075, 0.163, 0.463, 0.249, 0.035, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-09-03T07:10:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.013, 0.272, 0.624, 0.083, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-09-04T07:19:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.007, 0.181, 0.748, 0.06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-09-04T11:00:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.007, 0.181, 0.748, 0.06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-09-05T08:52:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.015, 0.172, 0.375, 0.282, 0.126, 0.025, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-09-06T08:57:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.005, 0.039, 0.388, 0.406, 0.14, 0.02, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-09-07T07:22:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.108, 0.67, 0.21, 0.006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-09-08T10:59:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.008, 0.076, 0.368, 0.463, 0.078, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-09-09T11:09:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.006, 0.124, 0.637, 0.218, 0.013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
