timestamp,bucket_values
2022-02-01T07:43:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.004, 0.007, 0.079, 0.273, 0.262, 0.231, 0.112, 0.024, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-02-02T07:04:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.005, 0.014, 0.069, 0.273, 0.401, 0.184, 0.041, 0.009, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-02-03T07:54:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005, 0.032, 0.189, 0.269, 0.18, 0.156, 0.107, 0.044, 0.012, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-02-04T04:17:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.031, 0.284, 0.321, 0.221, 0.117, 0.019, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-02-05T08:59:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.006, 0.069, 0.249, 0.175, 0.103, 0.123, 0.13, 0.099, 0.035, 0.008, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-02-06T09:28:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.017, 0.174, 0.301, 0.229, 0.148, 0.089, 0.03, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-02-07T04:41:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.007, 0.031, 0.268, 0.508, 0.156, 0.022, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-02-08T07:39:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.014, 0.195, 0.467, 0.205, 0.075, 0.028, 0.009, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-02-09T05:03:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.006, 0.043, 0.365, 0.328, 0.186, 0.058, 0.01, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-02-09T08:19:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.005, 0.036, 0.299, 0.331, 0.232, 0.076, 0.015, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-02-10T06:09:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.006, 0.03, 0.208, 0.241, 0.161, 0.212, 0.113, 0.024, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-02-11T08:28:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.005, 0.052, 0.235, 0.306, 0.187, 0.138, 0.059, 0.013, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-02-12T11:20:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.007, 0.097, 0.319, 0.201, 0.215, 0.125, 0.027, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-02-13T10:07:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.011, 0.16, 0.238, 0.165, 0.212, 0.153, 0.054, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-02-14T08:39:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.03, 0.29, 0.412, 0.201, 0.055, 0.006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-02-15T09:04:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.006, 0.098, 0.249, 0.192, 0.151, 0.184, 0.085, 0.027, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-02-16T07:38:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.018, 0.208, 0.509, 0.23, 0.029, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-02-17T06:20:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.054, 0.195, 0.304, 0.264, 0.145, 0.032, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
