timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2023-12-01T07:09:30,17.4,0.6,5.014,17.4,0.6,5.014,17.8,1.3,8.802,-1.0,0.0,1.637
2023-12-02T10:21:30,19.2,1.4,9.861,-1.0,0.0,1.967,19.2,1.4,9.861,-1.0,0.0,1.967
2023-12-03T08:28:30,18.6,1.5,5.773,18.6,1.5,5.773,18.2,1.7,6.754,13.0,1.7,2.521
2023-12-04T08:41:30,18.6,2.1,9.322,18.6,2.1,9.322,17.6,1.7,7.326,-1.0,0.0,1.598
2023-12-05T02:27:30,18.8,1.5,10.635,16.6,0.5,3.141,18.8,1.5,10.635,-1.0,0.0,1.917
2023-12-05T09:15:00,0.0,0.0,1.967,-1.0,0.0,1.967,-1.0,0.0,2.26,24.0,0.5,2.772
2023-12-06T05:32:30,18.0,1.7,7.54,17.4,1.5,3.931,18.0,1.7,7.54,-1.0,0.0,1.597
2023-12-07T09:23:30,18.4,1.5,7.283,18.4,1.5,7.283,17.6,2.1,7.076,-1.0,0.0,1.893
2023-12-08T06:13:00,18.0,0.6,4.368,18.0,0.6,4.368,18.4,1.4,7.091,-1.0,0.0,2.106
2023-12-09T06:55:30,18.4,1.1,5.573,18.4,1.1,5.573,18.6,2.2,7.519,-1.0,0.0,1.987
2023-12-10T07:23:00,20.6,0.6,2.504,20.6,0.6,2.504,20.8,0.5,2.58,-1.0,0.0,1.43
2023-12-10T08:58:30,18.4,1.2,4.232,18.4,1.2,4.232,18.6,1.1,6.984,-1.0,0.0,1.755
2023-12-11T08:25:30,18.0,1.0,9.363,18.0,1.0,9.363,17.4,1.5,10.307,-1.0,0.0,2.132
2023-12-12T07:09:00,17.8,1.7,6.977,17.8,1.7,6.977,17.4,1.9,7.339,-1.0,0.0,1.333
2023-12-13T06:55:00,17.0,1.4,9.269,17.0,1.4,9.269,17.2,1.4,5.309,10.8,1.7,5.051
2023-12-14T08:35:30,17.8,1.7,7.289,17.8,1.7,7.289,17.4,1.5,7.71,-1.0,0.0,1.632
2023-12-15T06:44:30,17.6,1.5,7.771,17.6,1.5,7.771,17.2,1.6,6.925,-1.0,0.0,2.15
2023-12-16T08:27:00,18.0,1.4,9.014,18.0,1.4,9.014,17.2,2.1,8.418,10.6,1.3,3.038
2023-12-17T08:53:30,17.2,0.7,9.276,17.2,0.7,9.276,17.4,2.4,8.762,-1.0,0.0,1.555
2023-12-18T06:00:00,19.2,0.5,4.105,19.2,0.5,4.105,18.2,1.7,10.512,-1.0,0.0,1.308
2023-12-18T08:42:30,19.2,0.5,4.105,19.2,0.5,4.105,18.2,1.8,10.193,-1.0,0.0,1.932
2023-12-19T06:17:30,18.0,1.9,9.4,18.0,1.9,9.4,18.2,1.7,11.457,-1.0,0.0,2.072
2023-12-21T07:13:00,18.8,1.2,5.829,18.8,1.2,5.829,17.6,1.9,7.131,-1.0,0.0,1.63
2023-12-22T06:23:30,17.8,1.4,6.905,17.8,1.4,6.905,19.0,1.4,10.391,-1.0,0.0,1.731
2023-12-23T07:58:00,17.4,1.7,3.951,17.4,1.7,3.951,-1.0,0.0,2.283,-1.0,0.0,1.552
2023-12-24T06:26:00,19.2,1.6,8.227,19.2,1.6,8.227,-1.0,0.0,2.044,-1.0,0.0,1.691
2023-12-25T07:59:30,18.6,1.5,7.292,-1.0,0.0,1.994,18.6,1.5,7.292,-1.0,0.0,2.072
2023-12-26T06:30:00,18.4,0.8,5.453,18.4,0.8,5.453,18.2,1.7,10.261,-1.0,0.0,1.828
2023-12-27T08:38:00,17.6,0.9,7.661,17.6,0.9,7.661,16.8,1.6,4.758,-1.0,0.0,1.603
2023-12-28T07:25:30,18.6,1.1,6.584,18.6,1.1,6.584,17.8,1.5,7.66,-1.0,0.0,1.468
2023-12-29T06:32:30,17.6,1.4,8.314,17.6,1.4,8.314,17.0,1.0,4.829,-1.0,0.0,1.809
2023-12-30T08:16:00,19.2,1.8,9.027,19.2,1.8,9.027,17.8,2.2,9.44,18.0,1.3,6.317
2023-12-31T08:28:30,19.0,1.2,4.764,19.0,1.2,4.764,18.6,1.9,8.502,-1.0,0.0,2.117
