timestamp,rmssd,coverage,low_frequency,high_frequency
2021-12-09T02:15:00,5.761,0.99,28.883,7.732
2021-12-09T02:20:00,6.104,1.0,50.396,5.945
2021-12-09T02:25:00,7.34,0.934,62.731,8.249
2021-12-09T02:30:00,8.712,1.002,111.031,20.181
2021-12-09T02:35:00,9.248,1.0,58.322,17.205
2021-12-09T02:40:00,10.275,0.992,83.043,15.297
2021-12-09T02:45:00,12.083,1.001,115.02,21.169
2021-12-09T02:50:00,12.123,0.986,268.244,39.314
2021-12-09T02:55:00,12.061,0.967,222.598,33.343
2021-12-09T03:00:00,9.364,0.955,133.842,21.275
2021-12-09T03:05:00,8.801,0.956,104.347,22.606
2021-12-09T03:10:00,9.617,0.994,222.423,22.54
2021-12-09T03:15:00,8.279,0.989,25.76,11.437
2021-12-09T03:20:00,8.079,0.985,52.224,12.82
2021-12-09T03:25:00,8.374,0.962,62.982,12.609
2021-12-09T03:30:00,7.86,0.971,117.543,9.331
2021-12-09T03:35:00,7.64,0.976,68.532,9.679
2021-12-09T03:40:00,8.713,0.951,109.861,15.83
2021-12-09T03:45:00,9.666,0.993,370.751,20.216
2021-12-09T03:50:00,9.037,0.985,138.384,22.088
2021-12-09T03:55:00,11.792,1.001,302.995,29.266
2021-12-09T04:00:00,10.474,0.999,183.041,37.509
2021-12-09T04:05:00,9.238,0.996,56.917,24.276
2021-12-09T04:10:00,9.767,1.004,157.23,31.053
2021-12-09T04:15:00,9.852,1.003,121.513,26.711
2021-12-09T04:20:00,9.575,1.0,106.983,30.878
2021-12-09T04:25:00,10.3,1.003,141.558,29.659
2021-12-09T04:30:00,9.413,1.001,95.193,23.412
2021-12-09T04:35:00,9.607,1.004,95.78,27.577
2021-12-09T04:40:00,10.391,1.0,117.441,31.493
2021-12-09T04:45:00,9.906,1.002,68.917,29.149
2021-12-09T04:50:00,9.903,1.004,111.105,29.209
2021-12-09T04:55:00,10.338,1.011,119.772,29.08
2021-12-09T05:00:00,10.414,1.002,159.853,31.357
2021-12-09T05:05:00,11.213,1.002,229.297,36.573
2021-12-09T05:10:00,11.339,0.946,125.455,36.42
2021-12-09T05:15:00,13.52,0.966,378.902,22.315
2021-12-09T05:20:00,11.704,0.917,212.691,23.234
2021-12-09T05:25:00,12.468,0.958,99.038,34.682
2021-12-09T05:30:00,9.248,0.955,69.334,11.25
2021-12-09T05:35:00,10.529,1.002,97.141,24.761
2021-12-09T05:40:00,10.531,1.004,129.105,21.278
2021-12-09T05:45:00,11.831,1.003,81.774,26.905
2021-12-09T05:50:00,11.769,1.001,113.895,23.058
2021-12-09T05:55:00,11.62,0.972,150.39,22.24
2021-12-09T06:00:00,11.532,0.958,129.427,22.621
2021-12-09T06:05:00,13.37,0.942,413.756,44.816
2021-12-09T06:10:00,13.208,0.959,461.752,25.241
2021-12-09T06:15:00,10.473,1.003,217.69,17.078
2021-12-09T06:20:00,9.338,1.003,115.314,18.754
2021-12-09T06:25:00,10.111,1.001,94.239,17.437
2021-12-09T06:30:00,11.238,1.005,244.741,21.034
2021-12-09T06:35:00,10.471,1.0,141.334,26.434
2021-12-09T06:40:00,11.39,1.003,417.998,23.753
2021-12-09T06:45:00,10.682,1.003,185.637,23.646
2021-12-09T06:50:00,13.717,0.995,816.501,39.6
2021-12-09T06:55:00,11.587,1.006,162.378,22.15
2021-12-09T07:00:00,11.394,1.001,144.175,22.506
2021-12-09T07:05:00,10.768,1.005,179.891,22.044
2021-12-09T07:10:00,12.376,0.996,298.601,25.743
2021-12-09T07:15:00,12.752,0.935,329.693,19.639
2021-12-09T07:20:00,20.235,0.949,1028.058,70.764
2021-12-09T07:25:00,17.337,0.985,885.962,33.707
2021-12-09T07:30:00,16.521,0.94,568.985,23.742
2021-12-09T07:35:00,11.357,0.997,200.005,12.573
2021-12-09T07:40:00,11.703,0.998,501.817,14.795
2021-12-09T07:45:00,13.67,0.987,624.521,182.804
2021-12-09T07:50:00,11.378,1.003,751.684,12.388
2021-12-09T07:55:00,13.781,0.919,613.127,17.093
2021-12-09T08:00:00,13.578,1.005,1234.6,27.768
2021-12-09T08:05:00,14.196,0.956,584.591,15.928
2021-12-09T08:10:00,13.588,1.004,722.01,20.615
2021-12-09T08:15:00,12.009,1.002,471.501,15.219
2021-12-09T08:20:00,11.409,1.004,313.006,17.039
2021-12-09T08:25:00,17.301,0.926,1185.869,45.253
2021-12-09T08:30:00,14.899,0.889,791.25,32.397
2021-12-09T08:35:00,13.92,1.002,410.934,37.647
2021-12-09T08:40:00,11.601,0.936,267.478,25.385
2021-12-09T08:45:00,13.523,0.954,290.232,28.767
