timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2021-10-01T08:37:00,18.4,0.9,10.781,-1.0,0.0,2.271,,,,-1.0,0.0,1.627
2021-10-02T09:53:30,16.2,1.8,13.894,16.4,1.4,11.283,,,,15.8,1.4,4.615
2021-10-03T10:11:00,17.2,1.5,8.03,16.6,1.9,11.595,,,,10.8,0.7,2.87
2021-10-04T09:02:30,17.4,0.7,4.006,17.0,2.0,7.275,,,,-1.0,0.0,1.679
2021-10-05T08:42:30,17.4,1.5,8.324,17.0,1.8,9.942,,,,13.0,0.5,2.601
2021-10-06T09:29:00,16.4,0.9,10.402,16.2,1.7,6.356,,,,-1.0,0.0,2.318
2021-10-07T06:34:00,18.2,1.3,4.7,18.2,1.7,5.707,,,,-1.0,0.0,1.934
2021-10-08T07:23:00,16.2,1.5,4.534,16.4,1.2,4.328,,,,-1.0,0.0,1.74
2021-10-09T09:51:30,16.4,1.8,6.996,17.8,2.1,4.463,,,,-1.0,0.0,1.299
2021-10-10T07:46:30,17.4,1.6,5.745,17.4,1.6,5.745,,,,-1.0,0.0,1.553
2021-10-11T08:29:00,17.0,1.6,4.954,15.8,1.1,6.956,,,,-1.0,0.0,1.549
2021-10-12T08:14:30,19.2,0.8,7.426,17.0,1.0,6.126,,,,-1.0,0.0,1.869
2021-10-13T05:32:00,16.4,0.7,4.006,18.0,1.7,6.033,,,,-1.0,0.0,1.77
2021-10-14T08:20:00,16.6,0.8,3.694,16.4,0.8,2.864,,,,-1.0,0.0,2.013
2021-10-14T09:39:00,16.6,0.8,3.613,16.2,0.7,2.711,,,,-1.0,0.0,2.029
2021-10-15T08:49:30,18.8,1.3,7.251,18.0,1.0,7.806,,,,-1.0,0.0,1.316
2021-10-16T09:13:00,18.6,0.9,5.385,16.4,1.0,4.154,,,,-1.0,0.0,1.558
2021-10-17T10:29:00,17.8,1.3,5.042,17.0,1.2,5.635,,,,-1.0,0.0,2.338
2021-10-18T02:55:00,19.6,1.0,8.302,-1.0,0.0,2.169,,,,-1.0,0.0,1.335
2021-10-18T07:30:00,19.4,0.9,5.026,-1.0,0.0,1.668,,,,-1.0,0.0,1.564
2021-10-19T06:23:30,18.2,1.6,7.2,16.8,2.3,5.514,,,,-1.0,0.0,1.633
2021-10-20T09:45:30,16.4,1.1,7.02,16.2,1.1,6.208,,,,15.8,1.8,3.042
2021-10-21T09:54:30,16.8,0.6,9.591,16.2,1.5,8.997,,,,-1.0,0.0,2.357
2021-10-22T07:57:00,16.8,0.6,6.957,16.4,1.7,9.582,,,,-1.0,0.0,2.06
2021-10-22T20:49:00,0.0,0.0,0.0,-1.0,0.0,0.0,,,,-1.0,0.0,0.0
2021-10-23T09:39:00,18.2,0.9,7.23,-1.0,0.0,1.325,,,,-1.0,0.0,1.624
2021-10-24T06:57:00,17.0,2.0,5.684,17.0,2.0,5.684,,,,-1.0,0.0,1.626
2021-10-25T07:54:00,17.4,1.0,4.286,16.0,1.3,6.593,,,,-1.0,0.0,1.531
2021-10-26T09:04:30,17.2,1.1,5.653,17.2,1.1,5.653,,,,-1.0,0.0,2.336
2021-10-27T07:06:00,17.6,0.8,6.148,17.6,0.8,6.148,,,,-1.0,0.0,1.504
2021-10-28T08:10:00,17.4,1.7,6.759,17.4,1.7,6.759,,,,-1.0,0.0,1.796
2021-10-29T09:47:30,17.6,0.7,4.561,17.6,1.4,8.235,,,,-1.0,0.0,1.317
2021-10-30T08:25:00,19.0,0.6,6.043,17.0,1.0,5.586,,,,-1.0,0.0,1.945
2021-10-31T09:49:30,16.4,1.8,7.098,18.2,2.2,10.473,,,,17.0,2.5,4.407
