timestamp,rmssd,coverage,low_frequency,high_frequency
2024-06-13T00:00:00,16.594,1.001,78.706,72.498
2024-06-13T00:05:00,17.379,1.002,123.14,74.439
2024-06-13T00:10:00,16.96,1.001,160.454,83.65
2024-06-13T00:15:00,15.117,1.003,135.583,42.243
2024-06-13T00:20:00,11.356,0.932,215.897,21.819
2024-06-13T00:25:00,13.657,0.936,317.839,25.707
2024-06-13T00:30:00,17.192,0.974,514.25,70.674
2024-06-13T00:35:00,15.08,0.975,285.135,54.879
2024-06-13T00:40:00,17.949,0.944,327.629,62.084
2024-06-13T00:45:00,20.248,0.996,85.238,105.485
2024-06-13T00:50:00,19.202,1.001,69.803,94.891
2024-06-13T00:55:00,17.536,1.002,164.542,67.447
2024-06-13T01:00:00,16.87,1.003,138.944,68.626
2024-06-13T01:05:00,16.446,1.002,128.068,75.629
2024-06-13T01:10:00,15.964,1.004,47.609,62.453
2024-06-13T01:15:00,17.938,0.999,66.972,75.7
2024-06-13T01:20:00,18.976,1.004,129.943,93.109
2024-06-13T01:25:00,16.275,0.998,172.233,58.6
2024-06-13T01:30:00,16.37,1.003,246.287,64.785
2024-06-13T01:35:00,17.588,1.006,152.793,76.662
2024-06-13T01:40:00,17.657,0.998,139.094,70.182
2024-06-13T01:45:00,20.829,1.005,196.717,92.951
2024-06-13T01:50:00,18.379,0.899,430.268,65.978
2024-06-13T01:55:00,19.211,0.995,258.002,67.271
2024-06-13T02:00:00,16.33,0.982,120.775,44.855
2024-06-13T02:05:00,9.572,0.961,99.705,11.874
2024-06-13T02:10:00,14.294,0.961,325.691,20.674
2024-06-13T02:15:00,12.881,0.954,295.648,20.071
2024-06-13T02:20:00,16.164,1.003,698.407,54.019
2024-06-13T02:25:00,15.32,1.003,235.288,50.028
2024-06-13T02:30:00,14.872,1.001,142.949,49.406
2024-06-13T02:35:00,15.481,0.88,298.973,37.988
2024-06-13T02:40:00,13.615,1.001,41.25,44.573
2024-06-13T02:45:00,15.758,0.989,177.203,66.47
2024-06-13T02:50:00,15.537,1.004,182.41,62.408
2024-06-13T02:55:00,16.786,1.002,331.049,59.209
2024-06-13T03:00:00,17.721,0.999,398.917,77.145
2024-06-13T03:05:00,16.935,1.003,253.787,59.402
2024-06-13T03:10:00,15.095,1.004,145.237,57.479
2024-06-13T03:15:00,15.302,1.0,143.544,46.692
2024-06-13T03:20:00,13.924,1.004,129.631,30.363
2024-06-13T03:25:00,11.274,1.004,90.566,25.867
2024-06-13T03:30:00,11.914,0.951,172.003,23.49
2024-06-13T03:35:00,11.672,0.958,272.928,24.984
2024-06-13T03:40:00,10.622,0.985,594.4,26.462
2024-06-13T03:45:00,10.675,0.974,305.709,20.447
2024-06-13T03:50:00,12.607,0.983,361.92,20.901
2024-06-13T03:55:00,16.843,0.885,526.031,40.34
2024-06-13T04:00:00,15.284,0.975,154.944,55.216
2024-06-13T04:05:00,14.162,1.006,658.579,30.562
2024-06-13T04:10:00,14.319,0.989,435.262,39.479
2024-06-13T04:15:00,16.419,0.998,323.913,53.847
2024-06-13T04:20:00,13.929,1.003,360.078,49.069
2024-06-13T04:25:00,16.003,1.005,176.853,65.357
2024-06-13T04:30:00,17.72,0.956,278.019,56.766
2024-06-13T04:35:00,17.67,1.006,162.991,60.157
2024-06-13T04:40:00,17.119,1.001,102.485,69.183
2024-06-13T04:45:00,18.085,0.984,150.833,72.232
2024-06-13T04:50:00,23.663,0.967,1272.003,90.313
2024-06-13T04:55:00,18.528,1.0,484.557,77.563
2024-06-13T05:00:00,21.923,0.936,145.331,105.382
2024-06-13T05:05:00,16.851,1.004,419.891,63.837
2024-06-13T05:10:00,12.244,0.991,155.767,30.767
2024-06-13T05:15:00,12.157,0.99,351.484,23.647
2024-06-13T05:20:00,11.319,0.984,405.271,15.173
2024-06-13T05:25:00,9.578,0.973,124.448,8.748
2024-06-13T05:30:00,9.582,0.944,102.695,13.058
2024-06-13T05:35:00,10.504,0.921,552.724,21.949
2024-06-13T05:40:00,10.247,0.985,281.284,14.123
2024-06-13T05:45:00,13.037,0.958,356.634,15.489
2024-06-13T05:50:00,8.445,0.972,258.575,15.752
2024-06-13T05:55:00,12.0,1.003,476.536,30.957
