timestamp,rmssd,coverage,low_frequency,high_frequency
2024-05-16T01:25:00,9.031,0.743,94.778,16.098
2024-05-16T01:30:00,8.783,0.984,68.599,13.073
2024-05-16T01:35:00,8.485,0.955,82.422,10.129
2024-05-16T01:40:00,8.919,0.992,86.936,11.698
2024-05-16T01:45:00,9.411,1.003,108.821,20.788
2024-05-16T01:50:00,10.742,1.002,180.868,26.779
2024-05-16T01:55:00,9.394,1.0,138.988,19.395
2024-05-16T02:00:00,9.484,1.003,107.205,23.245
2024-05-16T02:05:00,9.497,1.004,131.505,20.448
2024-05-16T02:10:00,9.654,0.998,97.129,24.179
2024-05-16T02:15:00,10.363,0.888,227.742,25.113
2024-05-16T02:20:00,10.448,0.984,251.473,17.581
2024-05-16T02:25:00,10.09,1.002,186.132,21.434
2024-05-16T02:30:00,9.575,0.99,106.014,17.641
2024-05-16T02:35:00,10.174,0.967,60.593,12.76
2024-05-16T02:40:00,9.585,0.91,69.944,8.524
2024-05-16T02:45:00,9.748,0.944,84.48,12.464
2024-05-16T02:50:00,11.207,0.951,102.844,15.067
2024-05-16T02:55:00,10.593,0.922,190.279,20.76
2024-05-16T03:00:00,11.289,1.002,158.771,22.489
2024-05-16T03:05:00,10.874,0.924,109.383,20.77
2024-05-16T03:10:00,11.171,0.97,290.382,23.178
2024-05-16T03:15:00,12.259,0.988,160.143,27.537
2024-05-16T03:20:00,11.61,0.99,295.514,27.403
2024-05-16T03:25:00,11.987,1.002,137.267,38.189
2024-05-16T03:30:00,12.315,0.988,192.564,32.729
2024-05-16T03:35:00,14.26,0.948,724.195,48.323
2024-05-16T03:40:00,13.41,0.956,840.717,26.271
2024-05-16T03:45:00,11.196,1.002,90.28,23.707
2024-05-16T03:50:00,11.709,1.003,132.576,29.617
2024-05-16T03:55:00,15.578,1.001,163.224,46.89
2024-05-16T04:00:00,16.379,1.003,117.933,52.468
2024-05-16T04:05:00,14.317,0.998,135.105,49.584
2024-05-16T04:10:00,14.798,1.003,203.682,44.676
2024-05-16T04:15:00,16.853,1.003,156.092,63.924
2024-05-16T04:20:00,15.286,1.004,156.394,56.255
2024-05-16T04:25:00,17.056,0.949,226.795,58.494
2024-05-16T04:30:00,12.155,1.004,146.628,19.513
2024-05-16T04:35:00,12.475,0.959,129.15,12.264
2024-05-16T04:40:00,11.966,0.93,125.861,23.263
2024-05-16T04:45:00,11.892,0.927,336.44,22.229
2024-05-16T04:50:00,13.204,0.844,310.363,25.897
2024-05-16T04:55:00,10.555,1.001,205.534,19.712
2024-05-16T05:00:00,9.546,1.004,154.192,21.634
2024-05-16T05:05:00,9.508,1.003,69.435,25.426
2024-05-16T05:10:00,10.006,0.998,136.514,19.684
2024-05-16T05:15:00,9.42,1.002,151.455,17.109
2024-05-16T05:20:00,10.196,1.004,176.002,19.739
2024-05-16T05:25:00,11.184,0.963,307.879,23.636
2024-05-16T05:30:00,10.731,1.002,372.814,27.73
2024-05-16T05:35:00,9.989,0.976,248.636,22.952
2024-05-16T05:40:00,7.465,0.998,381.072,12.427
2024-05-16T05:45:00,7.666,0.949,128.302,5.176
2024-05-16T05:50:00,6.797,0.975,153.954,6.065
2024-05-16T05:55:00,9.886,0.861,146.038,15.107
2024-05-16T06:00:00,12.523,0.962,413.902,20.629
2024-05-16T06:05:00,13.513,1.003,763.871,32.516
2024-05-16T06:10:00,13.51,0.988,715.363,27.797
2024-05-16T06:15:00,14.443,1.002,646.318,32.886
2024-05-16T06:20:00,12.83,1.004,152.404,33.832
2024-05-16T06:25:00,13.982,0.998,208.033,35.923
2024-05-16T06:30:00,14.666,0.946,159.693,39.435
2024-05-16T06:35:00,16.361,1.005,365.784,39.038
2024-05-16T06:40:00,15.248,0.999,333.72,46.783
2024-05-16T06:45:00,16.344,0.831,522.491,63.62
2024-05-16T06:50:00,12.864,0.962,159.373,33.122
2024-05-16T23:50:00,7.445,0.997,48.004,7.096
2024-05-16T23:55:00,9.083,0.964,131.594,13.69
