timestamp,rmssd,coverage,low_frequency,high_frequency
2022-06-24T01:00:00,11.127,0.95,54.345,35.695
2022-06-24T01:05:00,13.38,0.97,167.935,32.841
2022-06-24T01:10:00,10.7,0.956,156.911,18.706
2022-06-24T01:15:00,9.115,1.002,63.423,15.076
2022-06-24T01:20:00,13.914,1.003,304.485,33.674
2022-06-24T01:25:00,12.706,0.99,377.812,31.643
2022-06-24T01:30:00,14.35,1.004,291.917,55.475
2022-06-24T01:35:00,14.117,1.002,445.396,42.789
2022-06-24T01:40:00,13.045,0.977,353.607,43.784
2022-06-24T01:45:00,10.914,0.973,238.743,25.048
2022-06-24T01:50:00,9.934,0.881,148.004,13.747
2022-06-24T01:55:00,11.339,0.987,106.976,20.098
2022-06-24T02:00:00,13.008,0.99,292.118,26.592
2022-06-24T02:05:00,12.806,1.002,145.293,34.766
2022-06-24T02:10:00,14.851,0.979,291.147,41.909
2022-06-24T02:15:00,11.337,1.002,253.715,23.162
2022-06-24T02:20:00,13.855,1.001,174.379,33.494
2022-06-24T02:25:00,14.668,0.991,86.428,38.489
2022-06-24T02:30:00,13.771,1.003,143.043,41.646
2022-06-24T02:35:00,14.45,0.867,379.394,29.565
2022-06-24T02:40:00,16.121,0.968,363.277,47.531
2022-06-24T02:45:00,10.553,0.958,222.333,8.643
2022-06-24T02:50:00,11.454,0.963,480.361,21.152
2022-06-24T02:55:00,13.259,0.935,286.619,15.069
2022-06-24T03:00:00,13.289,0.932,334.761,50.269
2022-06-24T03:05:00,13.718,1.002,311.254,39.636
2022-06-24T03:10:00,12.268,0.901,302.967,24.277
2022-06-24T03:15:00,9.473,0.971,103.225,23.214
2022-06-24T03:20:00,9.263,0.992,104.214,13.898
2022-06-24T03:25:00,11.081,0.966,203.156,23.475
2022-06-24T03:30:00,8.505,1.003,51.553,15.971
2022-06-24T03:35:00,8.768,1.004,87.396,12.234
2022-06-24T03:40:00,8.091,1.002,29.791,9.653
2022-06-24T03:45:00,8.69,1.001,55.1,10.651
2022-06-24T03:50:00,9.178,0.992,84.928,19.818
2022-06-24T03:55:00,11.603,1.002,64.223,11.705
2022-06-24T04:00:00,12.143,1.005,54.159,36.629
2022-06-24T04:05:00,12.718,1.002,130.95,42.942
2022-06-24T04:10:00,11.881,1.001,81.825,24.142
2022-06-24T04:15:00,13.583,0.897,84.968,30.795
2022-06-24T04:20:00,10.701,0.955,300.205,17.24
2022-06-24T04:25:00,10.053,1.005,96.38,11.564
2022-06-24T04:30:00,13.787,1.002,110.767,40.197
2022-06-24T04:35:00,12.946,1.002,104.1,31.177
2022-06-24T04:40:00,13.878,1.0,198.426,39.537
2022-06-24T04:45:00,15.56,0.864,198.873,43.858
2022-06-24T04:50:00,11.706,0.985,174.343,32.589
2022-06-24T04:55:00,9.299,1.002,89.281,13.973
2022-06-24T05:00:00,11.889,0.942,118.177,24.359
2022-06-24T05:05:00,15.678,0.969,240.756,33.958
2022-06-24T05:10:00,15.9,0.962,271.754,41.054
2022-06-24T05:15:00,14.127,1.0,120.499,17.366
2022-06-24T05:20:00,15.069,0.976,365.53,30.677
2022-06-24T05:25:00,16.785,0.961,312.066,34.773
2022-06-24T05:30:00,15.352,0.97,774.819,35.986
2022-06-24T05:35:00,15.024,0.969,549.301,35.784
2022-06-24T05:40:00,18.695,0.867,267.944,37.98
2022-06-24T05:45:00,14.976,0.927,554.452,22.6
2022-06-24T05:50:00,15.137,1.004,496.128,34.803
2022-06-24T05:55:00,12.437,1.002,82.207,25.427
2022-06-24T06:00:00,12.619,1.002,51.771,24.03
2022-06-24T06:05:00,15.486,0.93,957.981,26.276
2022-06-24T06:10:00,16.506,1.002,265.253,62.714
2022-06-24T06:15:00,18.632,0.989,370.877,60.025
2022-06-24T06:20:00,20.014,0.955,230.936,72.959
2022-06-24T06:25:00,18.422,1.002,177.458,72.645
2022-06-24T06:30:00,17.737,1.003,65.281,67.603
2022-06-24T06:35:00,17.286,1.005,160.989,74.321
2022-06-24T06:40:00,18.081,1.002,134.368,68.518
2022-06-24T06:45:00,20.693,0.908,499.18,54.426
2022-06-24T06:50:00,18.416,0.946,582.04,54.863
2022-06-24T06:55:00,17.812,0.965,268.827,27.385
2022-06-24T07:00:00,21.861,0.874,588.879,42.951
2022-06-24T07:05:00,13.781,0.983,197.431,28.292
2022-06-24T07:10:00,14.657,0.934,750.795,30.106
