timestamp,rmssd,coverage,low_frequency,high_frequency
2025-08-27T00:00:00,17.247,0.99,394.786,59.482
2025-08-27T00:05:00,19.242,1.002,424.351,66.005
2025-08-27T00:10:00,20.02,1.002,381.75,78.65
2025-08-27T00:15:00,19.762,0.985,449.224,64.715
2025-08-27T00:20:00,18.737,1.003,349.94,65.162
2025-08-27T00:25:00,19.856,1.004,292.434,64.617
2025-08-27T00:30:00,21.501,1.003,333.867,75.901
2025-08-27T00:35:00,20.001,1.002,665.01,75.19
2025-08-27T00:40:00,13.647,0.904,1364.925,38.137
2025-08-27T00:45:00,13.628,0.977,181.433,19.411
2025-08-27T00:50:00,19.314,0.965,212.058,101.313
2025-08-27T00:55:00,12.223,0.944,424.066,26.927
2025-08-27T01:00:00,10.851,0.969,187.117,19.198
2025-08-27T01:05:00,10.163,1.004,126.67,17.939
2025-08-27T01:10:00,10.986,1.001,200.088,20.05
2025-08-27T01:15:00,9.336,1.003,102.949,18.036
2025-08-27T01:20:00,10.831,1.005,86.544,23.275
2025-08-27T01:25:00,11.529,1.0,149.48,30.033
2025-08-27T01:30:00,10.277,1.003,118.771,21.883
2025-08-27T01:35:00,12.008,1.002,104.856,26.605
2025-08-27T01:40:00,12.268,1.004,83.118,28.117
2025-08-27T01:45:00,9.59,0.997,92.336,18.712
2025-08-27T01:50:00,9.091,1.002,104.268,14.228
2025-08-27T01:55:00,10.437,0.923,352.68,29.518
2025-08-27T02:00:00,10.906,0.921,169.11,15.401
2025-08-27T02:05:00,10.504,0.977,169.656,17.029
2025-08-27T02:10:00,10.597,1.004,146.831,10.15
2025-08-27T02:15:00,10.133,0.961,109.881,13.766
2025-08-27T02:20:00,13.11,0.984,202.497,23.638
2025-08-27T02:25:00,13.978,0.993,262.187,20.654
2025-08-27T02:30:00,11.325,0.949,206.898,16.456
2025-08-27T02:35:00,13.425,0.979,236.66,30.716
2025-08-27T02:40:00,11.512,0.928,128.37,25.968
2025-08-27T02:45:00,11.365,1.002,169.067,21.929
2025-08-27T02:50:00,12.176,0.965,496.008,24.422
2025-08-27T02:55:00,8.985,1.001,79.752,7.105
2025-08-27T03:00:00,11.544,1.004,208.693,12.08
2025-08-27T03:05:00,11.412,1.003,162.201,11.084
2025-08-27T03:10:00,9.708,1.003,197.666,10.716
2025-08-27T03:15:00,11.672,0.959,302.335,15.648
2025-08-27T03:20:00,10.197,0.994,177.173,13.872
2025-08-27T03:30:00,13.501,1.002,225.924,24.548
2025-08-27T03:35:00,14.452,0.979,193.071,32.075
2025-08-27T03:40:00,12.409,0.865,244.589,22.035
2025-08-27T03:45:00,12.711,0.928,219.378,22.265
2025-08-27T03:50:00,13.806,0.983,523.174,39.323
2025-08-27T03:55:00,15.906,1.001,303.759,43.787
2025-08-27T04:00:00,15.985,1.003,316.735,51.911
2025-08-27T04:05:00,14.381,0.988,383.818,40.122
2025-08-27T04:10:00,10.67,0.967,249.587,13.427
2025-08-27T04:15:00,13.855,0.986,872.609,27.864
2025-08-27T04:20:00,11.809,0.935,397.057,15.319
2025-08-27T04:25:00,12.072,0.961,530.903,15.689
2025-08-27T04:30:00,11.308,0.988,380.363,19.764
2025-08-27T04:35:00,11.254,0.982,311.481,16.554
2025-08-27T04:40:00,14.716,0.94,560.529,39.638
2025-08-27T04:45:00,10.982,0.989,143.844,26.182
2025-08-27T04:50:00,13.845,0.979,130.357,34.439
2025-08-27T04:55:00,16.937,1.002,176.691,59.825
2025-08-27T05:00:00,15.244,1.003,323.118,43.209
2025-08-27T05:05:00,14.376,0.989,334.171,44.727
2025-08-27T05:10:00,12.882,0.954,288.912,19.942
2025-08-27T05:15:00,10.515,1.004,167.762,12.782
2025-08-27T05:20:00,11.595,0.983,470.58,14.231
2025-08-27T05:25:00,11.426,0.998,331.321,12.983
2025-08-27T05:30:00,11.19,1.004,257.518,15.723
2025-08-27T05:35:00,12.571,0.991,417.039,27.923
2025-08-27T05:40:00,13.499,1.003,383.774,24.68
2025-08-27T05:45:00,16.608,0.951,553.713,22.184
2025-08-27T05:50:00,11.1,1.001,483.543,11.159
2025-08-27T05:55:00,12.227,0.997,639.641,17.079
2025-08-27T06:00:00,11.391,1.005,232.08,12.188
2025-08-27T06:05:00,16.0,1.001,567.322,24.035
2025-08-27T06:10:00,11.78,0.945,469.904,17.011
2025-08-27T06:15:00,11.754,0.986,833.701,15.544
2025-08-27T06:20:00,15.355,0.939,264.762,28.913
2025-08-27T06:25:00,18.925,0.928,299.102,62.63
2025-08-27T06:30:00,17.231,1.004,291.632,47.86
2025-08-27T06:35:00,16.859,1.002,409.138,44.222
2025-08-27T06:40:00,18.438,1.005,607.012,52.586
2025-08-27T06:45:00,15.827,1.002,174.07,44.173
2025-08-27T06:50:00,15.148,0.999,164.709,41.699
2025-08-27T06:55:00,16.58,0.997,234.888,44.219
2025-08-27T07:00:00,18.979,0.896,514.848,55.385
2025-08-27T07:05:00,17.538,1.002,682.07,51.316
2025-08-27T07:10:00,14.787,1.003,555.071,36.024
2025-08-27T07:15:00,16.011,0.998,1000.918,42.111
2025-08-27T07:20:00,19.051,0.94,641.974,56.085
2025-08-27T07:25:00,17.66,0.929,450.803,39.594
2025-08-27T07:30:00,16.812,1.003,529.282,65.3
2025-08-27T07:35:00,20.562,0.98,531.229,78.249
2025-08-27T07:40:00,18.029,0.949,386.47,50.621
2025-08-27T07:45:00,21.067,0.975,168.576,68.181
2025-08-27T07:50:00,19.408,1.002,333.428,70.634
