timestamp,bucket_values
2024-06-01T08:05:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.008, 0.033, 0.173, 0.455, 0.253, 0.062, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-06-01T21:00:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.016, 0.029, 0.171, 0.579, 0.199, 0.006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-06-02T07:46:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.037, 0.345, 0.446, 0.157, 0.007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-06-03T05:53:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.009, 0.02, 0.227, 0.498, 0.204, 0.037, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-06-04T08:17:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.008, 0.05, 0.217, 0.33, 0.275, 0.103, 0.01, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-06-05T07:35:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.03, 0.264, 0.477, 0.191, 0.032, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-06-06T10:26:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.018, 0.078, 0.259, 0.451, 0.174, 0.017, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-06-08T08:07:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.008, 0.018, 0.293, 0.536, 0.13, 0.011, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-06-09T08:22:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.008, 0.065, 0.377, 0.471, 0.074, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-06-10T07:05:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.009, 0.029, 0.153, 0.547, 0.239, 0.022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-06-11T07:08:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005, 0.013, 0.062, 0.281, 0.468, 0.16, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-06-12T07:06:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.004, 0.008, 0.048, 0.223, 0.417, 0.252, 0.041, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
