timestamp,rmssd,coverage,low_frequency,high_frequency
2021-08-05T00:00:00,13.663,0.982,383.361,32.462
2021-08-05T00:05:00,14.461,0.933,278.289,54.154
2021-08-05T00:10:00,16.921,1.004,301.274,89.87
2021-08-05T00:15:00,20.888,0.959,243.739,144.773
2021-08-05T00:20:00,23.386,1.002,379.649,140.192
2021-08-05T00:25:00,27.417,1.002,357.192,175.181
2021-08-05T00:30:00,29.136,0.989,358.21,218.057
2021-08-05T00:35:00,29.085,1.002,202.417,203.686
2021-08-05T00:40:00,25.559,1.003,544.489,151.013
2021-08-05T00:45:00,28.792,0.961,352.78,206.678
2021-08-05T00:50:00,14.771,0.984,695.691,54.681
2021-08-05T00:55:00,13.034,1.004,301.157,29.411
2021-08-05T01:00:00,12.459,0.969,161.546,26.541
2021-08-05T01:05:00,11.925,0.938,222.726,23.129
2021-08-05T01:10:00,11.789,0.992,337.969,26.111
2021-08-05T01:15:00,11.007,0.957,421.968,26.739
2021-08-05T01:20:00,11.435,0.918,199.956,24.595
2021-08-05T01:25:00,12.63,0.935,259.587,38.441
2021-08-05T01:30:00,10.758,0.993,130.764,20.167
2021-08-05T01:35:00,11.488,1.004,130.76,23.516
2021-08-05T01:40:00,14.977,1.002,158.038,38.701
2021-08-05T01:45:00,14.25,0.87,318.581,27.581
2021-08-05T01:50:00,14.166,1.003,449.997,65.464
2021-08-05T01:55:00,11.313,1.002,221.86,46.498
2021-08-05T02:00:00,11.644,1.0,252.852,30.82
2021-08-05T02:05:00,16.846,1.003,345.881,86.708
2021-08-05T02:10:00,14.496,0.931,507.333,28.848
2021-08-05T02:15:00,17.397,0.971,403.746,67.541
2021-08-05T02:20:00,17.527,0.946,489.722,91.9
2021-08-05T02:25:00,11.058,1.002,283.505,18.732
2021-08-05T02:30:00,10.197,0.921,142.538,9.684
2021-08-05T02:35:00,10.515,0.992,273.143,12.505
2021-08-05T02:40:00,11.077,0.968,195.615,13.994
2021-08-05T02:45:00,21.853,0.834,371.242,73.995
2021-08-05T02:50:00,17.135,0.853,583.944,87.618
2021-08-05T02:55:00,14.072,0.976,181.661,60.778
2021-08-05T03:00:00,12.464,1.001,100.448,25.159
2021-08-05T03:05:00,12.816,0.99,130.084,32.952
2021-08-05T03:10:00,13.725,1.002,88.538,46.975
2021-08-05T03:15:00,15.031,0.981,191.553,49.467
2021-08-05T03:20:00,16.476,0.993,405.293,90.477
2021-08-05T03:25:00,16.469,1.002,236.076,66.071
2021-08-05T03:30:00,15.916,1.003,149.956,60.105
2021-08-05T03:35:00,16.239,0.966,769.132,51.096
2021-08-05T03:40:00,14.924,1.002,146.636,53.234
2021-08-05T03:45:00,13.906,1.001,161.156,37.329
2021-08-05T03:50:00,15.623,0.991,201.367,62.632
2021-08-05T03:55:00,18.804,0.965,517.424,50.471
2021-08-05T04:00:00,17.525,0.974,618.439,56.302
2021-08-05T04:05:00,17.161,0.99,488.075,51.912
2021-08-05T04:10:00,17.0,0.927,693.232,127.298
2021-08-05T04:15:00,18.655,0.986,495.778,65.685
2021-08-05T04:20:00,16.274,0.919,197.978,41.311
2021-08-05T04:25:00,10.983,0.953,268.279,17.15
2021-08-05T04:30:00,10.549,0.99,495.312,17.486
2021-08-05T04:35:00,12.587,0.971,358.717,34.603
2021-08-05T04:40:00,12.576,0.988,402.652,22.428
2021-08-05T04:45:00,14.752,0.984,534.316,31.675
2021-08-05T04:50:00,11.53,1.003,666.489,18.605
2021-08-05T04:55:00,14.098,1.004,523.802,28.01
2021-08-05T05:00:00,14.087,1.002,318.894,24.918
2021-08-05T05:05:00,14.764,1.0,343.828,30.613
2021-08-05T05:10:00,15.303,0.951,117.949,30.067
2021-08-05T05:15:00,18.17,0.961,228.362,44.172
2021-08-05T05:20:00,17.901,0.943,109.822,61.147
2021-08-05T05:25:00,19.118,1.005,370.367,87.003
2021-08-05T05:30:00,24.875,0.952,999.327,145.768
2021-08-05T05:35:00,22.24,0.993,430.017,101.457
2021-08-05T05:40:00,22.754,0.887,442.185,94.057
2021-08-05T05:45:00,37.949,0.888,1362.098,550.113
2021-08-05T05:50:00,35.076,0.815,714.591,216.362
2021-08-05T05:55:00,25.399,0.974,767.103,92.954
2021-08-05T06:00:00,18.12,0.996,461.537,61.177
2021-08-05T06:05:00,16.301,0.962,259.587,45.951
2021-08-05T06:10:00,21.794,0.95,1204.197,249.268
2021-08-05T06:15:00,20.384,0.914,230.137,44.628
2021-08-05T06:20:00,26.383,0.932,475.992,113.341
2021-08-05T06:25:00,18.685,0.963,217.129,39.245
2021-08-05T06:30:00,22.325,0.905,166.425,90.651
2021-08-05T06:35:00,22.375,0.817,300.681,62.701
