timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2026-01-01T09:03:30,0.0,0.0,1.983,-1.0,0.0,1.983,-1.0,0.0,1.208,-1.0,0.0,1.359
2026-01-02T07:08:00,17.8,1.2,6.391,17.8,1.2,6.391,17.4,1.7,8.466,-1.0,0.0,1.386
2026-01-03T07:47:00,18.2,2.1,6.963,-1.0,0.0,2.171,18.2,2.1,6.963,-1.0,0.0,1.317
2026-01-04T07:02:30,18.0,2.1,6.922,18.0,2.1,6.922,17.2,1.6,9.745,-1.0,0.0,1.667
2026-01-05T08:42:30,17.2,1.0,6.068,17.2,1.0,6.068,17.2,2.0,8.633,-1.0,0.0,1.803
2026-01-06T08:50:30,17.4,1.6,7.79,17.4,1.6,7.79,18.2,1.6,8.938,-1.0,0.0,1.707
2026-01-07T07:43:30,18.4,1.6,7.997,18.4,1.6,7.997,17.2,2.0,9.992,-1.0,0.0,1.818
2026-01-08T06:56:30,16.8,1.6,6.396,16.8,1.6,6.396,17.4,1.7,6.405,15.8,1.5,4.222
2026-01-09T07:03:30,17.4,1.4,5.109,17.4,1.4,5.109,16.8,1.5,6.743,-1.0,0.0,1.848
2026-01-10T07:34:00,17.8,0.9,4.874,-1.0,0.0,1.635,17.8,0.9,4.874,-1.0,0.0,1.315
2026-01-11T09:18:00,18.2,1.3,6.079,18.2,1.3,6.079,18.2,1.5,9.151,-1.0,0.0,1.194
2026-01-12T05:56:00,18.6,1.3,7.179,18.6,1.3,7.179,18.6,1.8,7.99,-1.0,0.0,2.217
2026-01-13T07:16:30,16.8,1.1,8.409,16.8,1.1,8.409,17.0,2.0,7.464,-1.0,0.0,2.021
2026-01-14T06:24:00,18.2,1.4,7.072,18.2,1.4,7.072,17.4,1.9,10.809,-1.0,0.0,2.313
2026-01-15T07:34:30,18.8,1.1,5.973,18.8,1.1,5.973,17.6,1.5,10.941,-1.0,0.0,1.721
2026-01-16T06:53:00,17.2,1.1,8.334,17.2,1.1,8.334,17.2,1.1,7.802,14.2,0.8,3.687
2026-01-17T05:30:00,16.8,1.1,6.715,16.8,1.1,6.715,16.8,1.4,9.552,-1.0,0.0,1.764
2026-01-18T08:42:30,17.4,1.9,12.855,17.4,1.9,12.855,17.2,1.6,10.203,11.8,3.6,3.405
2026-01-19T09:05:00,19.0,1.8,10.119,19.0,1.8,10.119,17.4,2.2,9.474,-1.0,0.0,2.186
2026-01-20T05:58:30,18.2,2.2,7.124,19.0,1.0,3.294,18.2,2.2,7.124,-1.0,0.0,2.202
2026-01-21T09:02:30,18.6,1.1,6.453,18.6,1.1,6.453,17.6,2.0,7.567,-1.0,0.0,1.489
2026-01-22T06:26:30,18.6,0.7,5.061,18.6,0.7,5.061,18.4,1.3,6.53,-1.0,0.0,1.94
2026-01-22T08:43:30,18.6,0.8,6.179,18.6,0.8,6.179,17.2,2.9,7.447,-1.0,0.0,2.276
2026-01-23T07:04:00,18.6,1.7,8.758,18.6,1.7,8.758,18.0,1.8,8.583,-1.0,0.0,1.629
2026-01-24T07:17:30,18.4,1.0,10.358,18.4,1.0,10.358,17.4,1.7,12.442,-1.0,0.0,1.954
2026-01-25T07:06:30,17.4,1.7,7.331,17.4,1.7,7.331,18.2,1.6,9.547,-1.0,0.0,1.799
2026-01-26T06:57:00,18.4,2.6,9.247,18.4,2.6,9.247,18.0,2.1,13.024,10.4,1.4,3.852
2026-01-27T06:04:00,18.2,1.0,7.491,18.2,1.0,7.491,-1.0,0.0,2.486,9.4,0.8,3.313
2026-01-28T05:48:30,18.0,2.1,8.742,18.0,2.1,8.742,18.6,2.3,9.331,-1.0,0.0,1.556
2026-01-29T05:31:30,18.2,1.4,7.036,18.2,1.4,7.036,17.6,2.1,12.693,-1.0,0.0,2.231
2026-01-30T07:52:30,17.6,1.7,8.494,17.6,1.7,8.494,17.4,2.0,7.951,-1.0,0.0,1.985
2026-01-31T06:59:30,18.0,1.7,6.515,18.0,1.7,6.515,17.8,2.0,8.129,-1.0,0.0,1.82
