timestamp,rmssd,coverage,low_frequency,high_frequency
2023-10-07T02:50:00,10.149,0.927,56.853,12.723
2023-10-07T02:55:00,11.012,0.966,196.665,28.59
2023-10-07T03:00:00,12.739,0.98,195.547,32.242
2023-10-07T03:05:00,12.459,1.0,221.07,41.594
2023-10-07T03:10:00,12.313,0.968,206.787,33.616
2023-10-07T03:15:00,10.692,1.004,353.92,25.627
2023-10-07T03:20:00,10.639,0.998,166.346,27.232
2023-10-07T03:25:00,14.114,0.98,172.76,39.538
2023-10-07T03:30:00,10.861,1.005,136.41,29.822
2023-10-07T03:35:00,10.396,0.932,174.546,15.596
2023-10-07T03:40:00,12.879,0.901,353.145,23.725
2023-10-07T03:45:00,14.392,0.884,296.733,27.078
2023-10-07T03:50:00,13.913,0.907,291.649,33.813
2023-10-07T03:55:00,10.809,0.94,362.149,16.479
2023-10-07T04:00:00,11.055,1.003,516.213,36.485
2023-10-07T04:05:00,10.805,0.914,87.482,16.902
2023-10-07T04:10:00,10.266,0.971,188.772,10.474
2023-10-07T04:15:00,10.541,1.002,152.838,14.514
2023-10-07T04:20:00,9.904,0.999,162.464,17.57
2023-10-07T04:25:00,10.781,0.984,765.866,18.444
2023-10-07T04:30:00,9.435,1.002,118.99,12.108
2023-10-07T04:35:00,9.198,1.004,145.581,9.764
2023-10-07T04:40:00,11.489,0.989,161.789,14.995
2023-10-07T04:45:00,10.397,1.003,291.081,21.421
2023-10-07T04:50:00,11.965,1.004,226.043,16.715
2023-10-07T04:55:00,12.836,0.861,464.947,21.256
2023-10-07T05:00:00,9.495,0.957,150.135,9.065
2023-10-07T05:05:00,12.54,1.002,320.363,15.133
2023-10-07T05:10:00,10.585,0.991,246.488,14.931
2023-10-07T05:15:00,10.717,0.983,847.048,16.978
2023-10-07T05:20:00,8.215,0.984,89.19,6.19
2023-10-07T05:25:00,10.84,0.972,443.822,21.88
2023-10-07T05:30:00,12.287,0.961,206.373,15.165
2023-10-07T05:35:00,14.677,0.867,127.686,28.264
2023-10-07T05:40:00,14.325,0.967,100.037,34.143
2023-10-07T05:45:00,15.521,0.979,159.323,49.622
2023-10-07T05:50:00,12.264,0.95,248.381,27.899
2023-10-07T05:55:00,10.175,0.995,173.279,17.46
2023-10-07T06:00:00,11.471,0.969,414.537,18.684
2023-10-07T06:05:00,10.374,1.001,283.833,19.101
2023-10-07T06:10:00,10.473,0.966,156.43,20.493
2023-10-07T06:15:00,12.214,0.904,166.317,27.324
2023-10-07T06:20:00,10.6,1.002,171.479,18.464
2023-10-07T06:25:00,9.088,0.992,109.082,19.382
2023-10-07T06:30:00,10.621,0.948,225.455,22.317
2023-10-07T06:35:00,12.191,0.89,89.052,30.146
2023-10-07T06:40:00,11.391,0.76,196.619,26.548
