timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2022-06-01T07:37:00,17.2,0.7,5.79,17.2,0.7,5.79,16.4,1.6,6.301,13.2,0.4,2.985
2022-06-02T08:34:00,16.8,2.2,9.065,-1.0,0.0,2.046,16.8,2.2,9.065,-1.0,0.0,1.479
2022-06-03T09:20:00,16.4,1.4,4.658,16.4,1.4,4.658,16.0,1.4,6.668,-1.0,0.0,1.232
2022-06-03T20:57:00,0.0,0.0,1.874,-1.0,0.0,1.874,-1.0,0.0,1.397,-1.0,0.0,1.691
2022-06-04T12:51:00,16.8,1.3,7.319,16.8,1.3,7.319,16.8,1.6,4.171,-1.0,0.0,1.79
2022-06-05T12:13:00,17.4,2.8,10.442,17.4,2.8,10.442,16.2,1.5,9.956,15.4,1.7,4.479
2022-06-06T10:12:00,16.8,1.1,4.91,16.8,1.1,4.91,16.2,1.3,11.097,16.8,0.8,3.838
2022-06-07T09:50:30,16.8,1.9,6.167,-1.0,0.0,2.381,16.8,1.9,6.167,-1.0,0.0,1.538
2022-06-08T11:15:00,16.2,1.3,5.682,16.2,1.3,5.682,17.0,1.9,5.736,-1.0,0.0,1.761
2022-06-10T09:45:30,16.6,1.4,10.082,16.6,1.4,10.082,17.4,2.1,6.327,-1.0,0.0,1.693
2022-06-13T08:41:00,19.2,0.8,8.699,19.2,0.8,8.699,17.2,1.9,7.589,-1.0,0.0,1.748
2022-06-14T08:38:00,18.8,1.5,5.306,18.8,1.5,5.306,19.2,2.2,6.153,-1.0,0.0,1.371
2022-06-15T07:43:00,17.8,2.0,7.755,17.8,2.0,7.755,18.2,1.6,4.61,-1.0,0.0,2.168
2022-06-16T10:37:30,18.2,1.3,8.031,18.2,1.3,8.031,17.6,1.1,5.972,23.4,0.4,2.745
2022-06-17T04:06:30,17.0,0.7,8.757,17.0,0.7,8.757,18.4,1.9,5.801,-1.0,0.0,1.761
2022-06-18T09:16:00,17.0,1.0,7.831,17.0,1.0,7.831,16.6,1.0,6.747,-1.0,0.0,2.146
2022-06-20T09:07:00,16.2,1.9,9.517,16.2,1.9,9.517,16.4,1.6,10.463,11.2,0.8,2.867
2022-06-21T04:42:30,19.0,1.2,5.163,-1.0,0.0,2.276,19.0,1.2,5.163,-1.0,0.0,1.452
2022-06-21T11:07:00,0.0,0.0,1.693,-1.0,0.0,1.693,-1.0,0.0,2.02,-1.0,0.0,1.06
2022-06-22T07:28:00,16.2,0.6,5.945,16.2,0.6,5.945,18.2,2.0,12.767,-1.0,0.0,1.96
2022-06-23T08:43:00,18.8,0.9,6.71,18.8,0.9,6.71,17.2,1.7,7.169,-1.0,0.0,1.582
2022-06-24T07:22:00,18.2,1.5,6.97,18.2,1.5,6.97,18.4,2.3,8.954,-1.0,0.0,1.517
2022-06-25T05:08:00,17.6,0.7,4.145,17.6,0.7,4.145,17.2,1.2,7.521,-1.0,0.0,2.218
2022-06-26T08:29:30,17.2,1.7,6.501,17.2,1.7,6.501,-1.0,0.0,1.854,22.0,0.5,2.767
2022-06-27T07:04:30,18.8,1.4,8.532,18.8,1.4,8.532,-1.0,0.0,2.289,-1.0,0.0,1.88
2022-06-28T07:52:30,0.0,0.0,1.742,-1.0,0.0,1.742,-1.0,0.0,1.953,9.8,0.7,3.115
2022-06-29T07:07:00,19.0,0.7,4.952,19.0,0.7,4.952,18.6,1.2,7.534,-1.0,0.0,1.961
