timestamp,bucket_values
2022-11-10T09:24:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.008, 0.063, 0.393, 0.249, 0.196, 0.072, 0.016, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-11-11T08:59:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.013, 0.164, 0.411, 0.267, 0.111, 0.024, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-11-12T12:03:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.043, 0.337, 0.404, 0.139, 0.059, 0.01, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-11-13T10:49:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.007, 0.051, 0.251, 0.288, 0.254, 0.124, 0.021, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-11-14T08:44:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.014, 0.155, 0.356, 0.209, 0.168, 0.078, 0.014, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-11-15T07:24:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.02, 0.239, 0.398, 0.254, 0.073, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-11-16T08:29:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.01, 0.099, 0.379, 0.315, 0.16, 0.032, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-11-18T07:56:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.024, 0.141, 0.246, 0.331, 0.22, 0.033, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-11-19T06:22:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.005, 0.045, 0.167, 0.363, 0.295, 0.105, 0.015, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-11-20T06:50:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.003, 0.02, 0.145, 0.353, 0.282, 0.136, 0.043, 0.01, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-11-21T07:47:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.013, 0.144, 0.448, 0.299, 0.077, 0.012, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-11-22T07:09:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.005, 0.022, 0.176, 0.358, 0.325, 0.095, 0.013, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-11-23T04:03:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.007, 0.109, 0.314, 0.369, 0.155, 0.037, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-11-23T22:36:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.013, 0.08, 0.442, 0.361, 0.086, 0.011, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-11-24T08:20:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.006, 0.024, 0.185, 0.326, 0.26, 0.145, 0.043, 0.007, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-11-25T07:52:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.004, 0.013, 0.114, 0.282, 0.237, 0.164, 0.116, 0.053, 0.013, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-11-26T12:09:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.015, 0.107, 0.381, 0.352, 0.118, 0.019, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-11-27T06:16:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.007, 0.073, 0.194, 0.39, 0.272, 0.054, 0.007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-11-28T03:21:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.014, 0.091, 0.371, 0.289, 0.147, 0.068, 0.011, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-11-29T07:55:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.005, 0.052, 0.19, 0.335, 0.269, 0.109, 0.031, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-11-30T07:59:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.005, 0.047, 0.241, 0.255, 0.239, 0.154, 0.05, 0.008, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
