timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2022-04-02T07:44:30,17.4,1.6,4.694,17.4,1.6,4.694,17.8,1.0,6.617,-1.0,0.0,1.453
2022-04-03T05:29:30,16.0,1.2,4.074,-1.0,0.0,2.219,16.0,1.2,4.074,-1.0,0.0,1.88
2022-04-04T07:48:00,16.2,1.1,4.008,16.2,1.1,4.008,-1.0,0.0,1.506,-1.0,0.0,1.572
2022-04-05T07:39:30,17.8,0.7,5.086,17.8,0.7,5.086,-1.0,0.0,2.472,-1.0,0.0,1.354
2022-04-06T09:19:30,16.6,1.4,5.646,-1.0,0.0,1.757,16.6,1.4,5.646,-1.0,0.0,1.349
2022-04-07T06:58:30,16.6,1.1,9.582,16.6,1.1,9.582,16.6,0.5,4.704,-1.0,0.0,1.55
2022-04-08T06:39:00,17.0,1.1,7.777,17.0,1.1,7.777,16.2,1.3,7.378,-1.0,0.0,1.475
2022-04-08T18:33:00,18.8,0.7,4.551,18.8,0.7,4.551,-1.0,0.0,2.129,-1.0,0.0,1.527
2022-04-09T08:49:30,16.8,1.2,4.982,16.6,0.5,3.174,16.8,1.2,4.982,-1.0,0.0,1.52
2022-04-10T08:21:00,17.2,1.3,4.112,17.2,1.3,4.112,17.4,1.6,5.874,-1.0,0.0,1.791
2022-04-12T08:33:30,16.0,1.4,5.992,16.0,1.4,5.992,15.8,1.3,3.758,-1.0,0.0,1.763
2022-04-13T08:35:30,16.6,1.7,5.726,17.0,1.3,3.858,16.6,1.7,5.726,-1.0,0.0,2.195
2022-04-14T05:50:30,17.6,1.4,4.526,17.6,1.4,4.526,17.4,0.9,6.867,-1.0,0.0,1.533
2022-04-15T06:07:30,17.8,1.1,7.205,17.8,1.1,7.205,16.4,1.8,9.172,-1.0,0.0,2.345
2022-04-16T10:07:30,18.4,1.1,5.126,18.4,1.1,5.126,17.2,1.6,7.376,-1.0,0.0,1.928
2022-04-17T10:01:00,19.0,1.9,7.626,19.0,1.9,7.626,17.6,1.9,7.542,-1.0,0.0,1.466
2022-04-18T07:52:30,17.6,2.0,10.561,17.6,2.0,10.561,16.6,1.2,8.388,23.2,0.6,3.279
2022-04-19T09:04:00,17.4,1.3,8.005,17.4,1.3,8.005,16.8,1.9,9.817,-1.0,0.0,1.368
2022-04-20T08:00:00,15.8,0.6,4.066,15.8,0.6,4.066,17.4,1.4,9.737,-1.0,0.0,1.85
2022-04-21T06:59:30,17.6,0.8,6.253,17.6,0.8,6.253,17.2,1.6,7.528,-1.0,0.0,1.867
2022-04-22T10:47:30,17.0,1.0,5.836,-1.0,0.0,2.32,17.0,1.0,5.836,-1.0,0.0,1.787
2022-04-23T12:13:00,16.2,1.2,6.701,16.2,1.2,6.701,16.4,1.7,4.196,-1.0,0.0,2.359
2022-04-24T10:43:00,16.2,1.4,6.726,16.2,1.4,6.726,16.2,1.6,4.779,-1.0,0.0,1.769
