timestamp,bucket_values
2021-07-01T08:08:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.005, 0.026, 0.163, 0.403, 0.303, 0.08, 0.015, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-02T09:07:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.005, 0.042, 0.192, 0.279, 0.215, 0.162, 0.075, 0.019, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-03T09:21:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.008, 0.09, 0.27, 0.278, 0.237, 0.09, 0.02, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-04T11:21:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.015, 0.326, 0.595, 0.062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-05T08:19:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.018, 0.171, 0.224, 0.294, 0.237, 0.05, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-06T08:50:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.011, 0.273, 0.575, 0.111, 0.024, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-07T07:44:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.011, 0.147, 0.205, 0.203, 0.185, 0.149, 0.068, 0.02, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-08T08:06:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.012, 0.065, 0.31, 0.39, 0.168, 0.042, 0.008, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-09T07:53:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.013, 0.147, 0.294, 0.297, 0.204, 0.038, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-10T08:55:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.026, 0.172, 0.231, 0.205, 0.155, 0.115, 0.071, 0.02, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
