timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2026-02-01T07:51:00,16.2,1.0,6.078,16.2,1.0,6.078,17.2,2.0,9.752,20.4,5.7,28.26
2026-02-02T07:05:30,17.2,1.1,8.318,17.2,1.1,8.318,17.4,1.8,12.793,10.8,0.5,3.085
2026-02-03T08:34:30,18.0,0.8,8.068,18.0,0.8,8.068,18.4,1.8,11.157,-1.0,0.0,1.424
2026-02-04T06:30:00,17.2,1.1,9.116,17.2,1.1,9.116,17.4,1.7,8.48,-1.0,0.0,1.748
2026-02-05T07:52:00,16.8,1.3,7.232,16.8,1.3,7.232,17.2,2.5,19.176,-1.0,0.0,2.304
2026-02-05T18:37:30,18.4,1.9,4.081,18.4,1.9,4.081,19.2,3.0,12.533,-1.0,0.0,1.744
2026-02-06T07:45:30,18.2,0.9,4.469,18.2,0.9,4.469,18.6,1.5,6.841,-1.0,0.0,1.965
2026-02-07T09:11:30,16.6,1.2,7.858,16.6,1.2,7.858,17.4,1.7,6.671,-1.0,0.0,2.285
2026-02-08T08:52:30,18.0,1.4,8.316,18.0,1.4,8.316,17.4,1.9,6.115,-1.0,0.0,1.258
2026-02-09T00:50:30,18.6,1.0,4.011,18.6,1.0,4.011,-1.0,0.0,2.215,-1.0,0.0,1.62
2026-02-09T10:07:30,18.0,0.8,4.638,18.0,0.8,4.638,17.8,2.0,6.089,-1.0,0.0,1.533
2026-02-10T07:28:00,19.2,1.0,6.904,19.2,1.0,6.904,-1.0,0.0,2.003,-1.0,0.0,2.334
2026-02-11T07:07:30,18.4,1.0,6.523,18.4,1.0,6.523,17.8,1.9,8.229,-1.0,0.0,1.651
2026-02-12T07:54:30,18.2,1.3,9.411,18.2,1.3,9.411,18.6,1.8,8.662,27.8,0.4,2.596
2026-02-13T08:19:30,18.4,1.8,10.483,18.4,1.8,10.483,18.0,1.8,10.589,-1.0,0.0,1.509
2026-02-14T09:55:30,18.0,1.6,8.35,18.0,1.6,8.35,17.4,1.7,11.829,-1.0,0.0,1.967
2026-02-15T06:47:00,18.0,1.7,7.689,18.0,1.7,7.689,19.0,2.1,9.547,-1.0,0.0,1.649
2026-02-16T06:50:00,18.4,1.9,8.629,18.4,1.9,8.629,18.0,1.9,8.093,-1.0,0.0,1.607
2026-02-17T06:45:00,17.8,1.5,9.679,17.8,1.5,9.679,17.8,1.5,9.05,9.4,0.8,2.991
2026-02-17T08:48:30,17.6,1.5,6.468,17.6,1.5,6.468,17.8,1.5,10.497,11.0,2.8,2.582
2026-02-18T08:13:00,18.4,1.0,8.547,18.4,1.0,8.547,18.0,1.7,10.025,19.2,0.5,3.115
2026-02-19T07:02:30,18.2,1.3,8.796,18.2,1.3,8.796,18.0,1.3,9.57,-1.0,0.0,2.019
2026-02-20T08:40:30,17.6,1.7,8.332,17.6,1.7,8.332,17.8,2.1,13.108,22.0,0.5,3.058
2026-02-21T08:14:30,18.0,1.4,8.299,18.0,1.4,8.299,17.6,1.7,12.068,-1.0,0.0,2.447
2026-02-22T08:02:30,17.2,1.8,9.197,17.2,1.8,9.197,17.0,1.6,10.003,-1.0,0.0,1.823
2026-02-23T02:24:00,18.0,2.1,8.037,17.8,0.9,3.768,18.0,2.1,8.037,-1.0,0.0,1.553
2026-02-23T11:14:00,16.8,1.4,9.737,-1.0,0.0,0.0,16.8,1.4,9.737,-1.0,0.0,2.095
2026-02-24T08:19:30,17.4,2.0,10.244,17.4,2.0,10.244,17.4,1.5,9.7,-1.0,0.0,2.431
2026-02-25T07:54:00,17.8,1.2,4.712,17.8,1.2,4.712,17.8,1.5,9.804,-1.0,0.0,2.358
2026-02-26T07:31:30,17.8,1.6,7.718,17.8,1.6,7.718,17.8,1.9,14.474,20.4,0.7,3.236
2026-02-27T07:29:30,17.2,1.1,8.143,17.2,1.1,8.143,17.6,1.8,16.279,11.0,2.3,3.006
2026-02-28T07:42:30,17.4,1.9,10.624,17.4,1.9,10.624,17.2,2.5,18.3,19.0,0.8,4.326
