timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2024-04-07T06:50:00,0.0,0.0,2.226,-1.0,0.0,2.226,-1.0,0.0,1.703,-1.0,0.0,1.589
2024-04-08T08:13:00,18.6,1.0,8.321,18.6,1.0,8.321,17.8,1.0,9.006,-1.0,0.0,2.137
2024-04-09T07:08:30,17.2,1.1,9.832,17.2,1.1,9.832,18.4,1.5,11.167,-1.0,0.0,1.885
2024-04-10T08:28:30,18.0,0.9,7.474,18.0,0.9,7.474,17.2,1.8,8.149,14.8,1.7,5.308
2024-04-11T08:03:00,18.2,1.8,9.581,18.2,1.8,9.581,17.8,1.6,16.633,-1.0,0.0,1.261
2024-04-12T07:43:00,18.6,1.9,9.724,-1.0,0.0,1.715,18.6,1.9,9.724,-1.0,0.0,1.699
2024-04-13T07:38:00,16.8,1.3,12.244,16.8,1.3,12.244,16.4,1.6,12.802,11.2,1.7,3.165
2024-04-14T05:27:00,16.6,1.2,11.893,16.6,1.2,11.893,16.4,1.8,9.369,23.8,0.3,2.563
2024-04-14T07:41:00,16.2,1.5,9.913,16.2,1.5,9.913,16.2,1.9,12.265,17.0,3.7,10.301
2024-04-15T08:15:30,18.0,2.2,12.675,18.0,2.2,12.675,17.2,1.9,4.954,-1.0,0.0,1.695
2024-04-16T07:07:30,17.8,1.4,10.609,17.8,1.4,10.609,17.0,1.8,12.805,-1.0,0.0,2.29
2024-04-17T06:59:00,17.8,1.6,7.259,17.8,1.6,7.259,17.6,0.9,7.239,-1.0,0.0,1.653
2024-04-18T07:02:30,18.0,1.3,7.62,18.0,1.3,7.62,18.0,1.2,10.513,-1.0,0.0,0.986
2024-04-19T16:18:00,17.0,0.8,4.952,17.0,0.8,4.952,16.6,1.0,9.448,9.0,0.5,2.898
2024-04-20T04:10:30,17.8,1.8,5.499,17.8,1.8,5.499,17.2,1.6,10.877,-1.0,0.0,2.214
2024-04-21T06:29:30,18.4,1.9,8.549,18.4,1.9,8.549,18.2,1.7,9.947,11.6,1.8,2.571
2024-04-22T15:03:00,17.4,0.9,4.768,17.4,0.9,4.768,17.8,1.6,10.399,-1.0,0.0,1.414
