timestamp,bucket_values
2021-12-01T11:48:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.075, 0.383, 0.256, 0.206, 0.068, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-12-02T06:54:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.009, 0.037, 0.156, 0.205, 0.231, 0.225, 0.104, 0.026, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-12-03T10:17:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.016, 0.246, 0.333, 0.243, 0.145, 0.012, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-12-03T16:38:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-12-04T10:43:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.005, 0.025, 0.327, 0.435, 0.17, 0.031, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-12-05T13:39:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.049, 0.098, 0.463, 0.377, 0.012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-12-06T08:14:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.001, 0.007, 0.179, 0.528, 0.244, 0.035, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-12-07T07:48:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.045, 0.188, 0.15, 0.161, 0.159, 0.17, 0.089, 0.025, 0.007, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-12-08T13:15:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.082, 0.374, 0.393, 0.142, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-12-09T08:49:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.008, 0.142, 0.301, 0.266, 0.176, 0.097, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
