timestamp,rmssd,coverage,low_frequency,high_frequency
2025-10-13T00:00:00,10.177,0.964,139.054,18.956
2025-10-13T00:05:00,11.049,1.001,361.142,25.057
2025-10-13T00:10:00,9.593,1.002,142.523,20.211
2025-10-13T00:15:00,9.664,1.002,78.985,15.793
2025-10-13T00:20:00,10.098,0.998,133.407,20.244
2025-10-13T00:25:00,10.367,1.003,89.75,25.868
2025-10-13T00:30:00,10.402,1.003,166.987,21.8
2025-10-13T00:35:00,11.093,0.974,111.617,26.0
2025-10-13T00:40:00,10.92,1.001,190.946,22.17
2025-10-13T00:45:00,9.168,1.003,147.335,8.157
2025-10-13T00:50:00,11.47,0.965,234.545,11.574
2025-10-13T00:55:00,9.627,1.003,108.206,9.983
2025-10-13T01:00:00,9.423,0.94,157.845,10.098
2025-10-13T01:05:00,10.354,0.998,145.023,12.645
2025-10-13T01:10:00,12.254,0.977,285.012,16.844
2025-10-13T01:15:00,13.961,1.0,126.857,39.422
2025-10-13T01:20:00,13.698,0.956,268.566,25.788
2025-10-13T01:25:00,13.025,1.004,139.55,25.945
2025-10-13T01:30:00,13.669,1.001,132.328,32.509
2025-10-13T01:35:00,12.431,0.999,153.861,29.317
2025-10-13T01:40:00,11.782,0.983,241.39,26.728
2025-10-13T01:45:00,12.855,1.003,192.444,33.903
2025-10-13T01:50:00,14.074,0.989,233.732,34.922
2025-10-13T01:55:00,14.085,0.999,223.545,32.064
2025-10-13T02:00:00,15.129,0.968,170.088,33.617
2025-10-13T02:05:00,13.511,0.999,147.375,24.172
2025-10-13T02:10:00,13.604,1.005,74.815,29.646
2025-10-13T02:15:00,13.977,0.979,134.075,31.064
2025-10-13T02:20:00,17.955,0.941,349.895,50.075
2025-10-13T02:25:00,13.609,1.0,170.596,35.385
2025-10-13T02:30:00,15.685,1.004,36.798,15.718
2025-10-13T02:35:00,14.955,0.997,101.009,20.485
2025-10-13T02:40:00,14.99,0.971,146.026,25.98
2025-10-13T02:45:00,15.773,1.003,150.664,20.429
2025-10-13T02:50:00,15.264,0.985,250.394,19.773
2025-10-13T02:55:00,14.519,0.986,135.473,22.343
2025-10-13T03:00:00,16.481,0.969,159.955,32.595
2025-10-13T03:05:00,15.084,0.99,214.554,25.602
2025-10-13T03:10:00,16.459,1.002,147.992,34.88
2025-10-13T03:15:00,18.313,0.996,143.076,54.22
2025-10-13T03:20:00,16.84,0.975,223.687,39.872
2025-10-13T03:25:00,17.912,0.995,296.207,56.033
2025-10-13T03:30:00,17.566,0.948,366.81,55.088
2025-10-13T03:35:00,13.454,0.941,473.3,25.239
2025-10-13T03:40:00,18.11,0.951,682.119,42.611
2025-10-13T03:45:00,20.104,1.003,278.568,69.256
2025-10-13T03:50:00,16.793,0.958,728.116,30.959
2025-10-13T03:55:00,15.862,0.944,1483.451,50.272
2025-10-13T04:00:00,13.263,0.938,448.085,20.332
2025-10-13T04:05:00,18.413,1.0,585.892,65.913
2025-10-13T04:10:00,18.436,0.972,479.373,46.298
2025-10-13T04:15:00,15.008,1.001,256.778,47.304
2025-10-13T04:20:00,14.432,1.003,490.808,40.755
2025-10-13T04:25:00,13.973,0.995,396.435,28.663
2025-10-13T04:30:00,13.604,1.004,353.902,35.081
2025-10-13T04:35:00,15.069,0.987,813.577,49.706
2025-10-13T04:40:00,14.064,1.001,414.111,32.334
