timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2021-03-01T09:05:30,17.6,1.4,7.949,17.6,1.4,7.949,,,,-1.0,0.0,2.351
2021-03-02T08:11:30,19.2,1.7,7.555,17.4,1.9,5.302,,,,-1.0,0.0,1.664
2021-03-03T07:20:00,16.8,0.9,7.508,17.0,1.6,6.399,,,,-1.0,0.0,1.666
2021-03-04T06:52:30,18.0,0.8,9.908,17.6,1.2,4.878,,,,-1.0,0.0,1.385
2021-03-05T07:48:30,17.4,0.6,5.726,17.0,1.4,5.705,,,,16.2,1.2,3.531
2021-03-06T11:50:00,17.6,0.7,3.773,-1.0,0.0,1.937,,,,-1.0,0.0,1.852
2021-03-07T08:46:00,16.2,1.0,6.12,16.6,1.4,5.674,,,,-1.0,0.0,2.309
2021-03-08T08:46:30,17.4,1.5,4.574,17.8,1.1,4.378,,,,-1.0,0.0,1.833
2021-03-09T09:28:00,19.2,1.4,9.122,17.2,1.4,4.038,,,,-1.0,0.0,2.067
2021-03-10T07:13:00,17.8,0.9,5.867,17.8,0.9,5.867,,,,-1.0,0.0,2.052
2021-03-11T07:14:00,17.4,0.9,7.27,17.0,1.4,4.888,,,,-1.0,0.0,2.346
2021-03-12T07:39:30,17.6,1.1,7.129,17.2,1.2,5.646,,,,-1.0,0.0,1.958
2021-03-13T09:42:00,17.6,1.2,6.788,17.2,1.1,4.982,,,,-1.0,0.0,1.519
2021-03-15T07:05:00,17.2,0.8,7.11,17.0,1.9,6.434,,,,-1.0,0.0,2.156
2021-03-16T08:57:00,17.4,1.3,6.243,16.8,1.4,7.429,,,,-1.0,0.0,2.109
2021-03-17T06:54:00,0.0,0.0,2.3,-1.0,0.0,2.05,,,,-1.0,0.0,1.522
2021-03-18T07:33:00,18.8,1.5,4.893,18.8,1.5,4.893,,,,-1.0,0.0,1.995
2021-03-19T06:49:30,16.2,1.0,4.915,17.2,1.0,4.468,,,,-1.0,0.0,1.702
2021-03-20T08:17:30,17.8,1.3,7.265,17.2,1.0,4.211,,,,-1.0,0.0,1.74
2021-03-21T11:53:30,18.2,1.1,7.915,16.8,1.5,4.219,,,,-1.0,0.0,1.509
2021-03-22T07:49:00,17.0,1.3,4.371,17.0,1.3,4.371,,,,-1.0,0.0,1.502
2021-03-23T08:45:00,0.0,0.0,1.82,-1.0,0.0,2.292,,,,-1.0,0.0,1.591
2021-03-24T07:38:00,16.6,1.1,5.058,16.6,1.1,5.058,,,,-1.0,0.0,1.686
2021-03-25T08:07:00,16.8,1.3,4.533,16.0,1.1,3.468,,,,-1.0,0.0,1.766
2021-03-26T10:16:30,16.2,1.2,7.438,16.2,1.3,6.335,,,,-1.0,0.0,1.619
2021-03-28T10:49:30,0.0,0.0,1.629,-1.0,0.0,2.32,,,,16.8,1.7,6.168
2021-03-29T09:32:00,17.8,1.2,7.83,17.4,1.6,6.422,,,,-1.0,0.0,1.304
2021-03-31T09:22:00,16.8,1.3,4.744,16.8,1.3,4.744,,,,-1.0,0.0,1.256
