timestamp,Infrared to Red Signal Ratio
11/02/23 00:00:22,0
11/02/23 00:01:22,0
11/02/23 00:02:26,31
11/02/23 00:03:26,0
11/02/23 00:04:26,8
11/02/23 00:05:26,0
11/02/23 00:06:26,40
11/02/23 00:07:26,27
11/02/23 00:08:26,0
11/02/23 00:09:26,2
11/02/23 00:10:26,-24
11/02/23 00:11:26,13
11/02/23 00:12:26,6
11/02/23 00:13:26,4
11/02/23 00:14:26,6
11/02/23 00:15:26,0
11/02/23 00:16:26,27
11/02/23 00:17:27,75
11/02/23 00:18:27,13
11/02/23 00:19:27,5
11/02/23 00:20:27,34
11/02/23 00:21:27,57
11/02/23 00:22:27,-3
11/02/23 00:23:27,-22
11/02/23 00:24:27,52
11/02/23 00:25:27,-23
11/02/23 00:26:27,0
11/02/23 00:27:27,0
11/02/23 00:28:27,0
11/02/23 00:29:27,0
11/02/23 00:30:27,0
11/02/23 00:31:27,0
11/02/23 00:32:30,-8
11/02/23 00:33:30,0
11/02/23 00:34:30,0
11/02/23 00:35:30,0
11/02/23 00:36:30,0
11/02/23 00:37:30,0
11/02/23 00:38:30,0
11/02/23 00:39:30,0
11/02/23 00:40:30,0
11/02/23 00:41:30,0
11/02/23 00:42:30,0
11/02/23 00:43:30,21
11/02/23 00:44:30,0
11/02/23 00:45:30,0
11/02/23 00:46:30,0
11/02/23 00:47:32,0
11/02/23 00:48:32,0
11/02/23 00:49:32,0
11/02/23 00:50:32,0
11/02/23 00:51:32,0
11/02/23 00:52:32,0
11/02/23 00:53:32,0
11/02/23 00:54:32,-4
11/02/23 00:55:32,0
11/02/23 00:56:32,47
11/02/23 00:57:32,0
11/02/23 00:58:32,0
11/02/23 00:59:32,0
11/02/23 01:00:32,0
11/02/23 01:01:32,4
11/02/23 01:02:33,44
11/02/23 01:03:33,35
11/02/23 01:04:33,35
11/02/23 01:05:33,0
11/02/23 01:06:33,-41
11/02/23 01:07:33,-2
11/02/23 01:08:33,-60
11/02/23 01:09:33,-39
11/02/23 01:10:33,-3
11/02/23 01:11:33,-13
11/02/23 01:12:33,-12
11/02/23 01:13:33,-10
11/02/23 01:14:33,-9
11/02/23 01:15:33,25
11/02/23 01:16:33,-16
11/02/23 01:17:35,0
11/02/23 01:18:35,49
11/02/23 01:19:35,3
11/02/23 01:20:35,-3
11/02/23 01:21:35,2
11/02/23 01:22:35,-19
11/02/23 01:23:35,-34
11/02/23 01:24:35,0
11/02/23 01:25:35,0
11/02/23 01:26:35,0
11/02/23 01:27:35,0
11/02/23 01:28:35,0
11/02/23 01:29:35,0
11/02/23 01:30:35,0
11/02/23 01:31:35,0
11/02/23 01:32:38,0
11/02/23 01:33:38,0
11/02/23 01:34:38,0
11/02/23 01:35:38,0
11/02/23 01:36:38,0
11/02/23 01:37:38,0
11/02/23 01:38:38,0
11/02/23 01:39:38,0
11/02/23 01:40:38,0
11/02/23 01:41:38,0
11/02/23 01:42:38,-5
11/02/23 01:43:38,0
11/02/23 01:44:38,0
11/02/23 01:45:38,-15
11/02/23 01:46:38,-53
11/02/23 01:47:41,25
11/02/23 01:48:41,1
11/02/23 01:49:41,0
11/02/23 01:50:41,29
11/02/23 01:51:41,44
11/02/23 01:52:41,19
11/02/23 01:53:41,45
11/02/23 01:54:41,15
11/02/23 01:55:41,3
11/02/23 01:56:41,10
11/02/23 01:57:41,19
11/02/23 01:58:41,6
11/02/23 01:59:41,-2
11/02/23 02:00:41,0
11/02/23 02:01:41,49
11/02/23 02:02:41,6
11/02/23 02:03:41,42
11/02/23 02:04:41,5
11/02/23 02:05:41,-6
11/02/23 02:06:41,16
11/02/23 02:07:41,9
11/02/23 02:08:41,53
11/02/23 02:09:41,0
11/02/23 02:10:41,-1
11/02/23 02:11:41,0
11/02/23 02:12:41,0
11/02/23 02:13:41,0
