sleep_id,sleep_type,minutes_in_sleep_period,minutes_after_wake_up,minutes_to_fall_asleep,minutes_asleep,minutes_awake,minutes_longest_awakening,minutes_to_persistent_sleep,start_utc_offset,sleep_start,end_utc_offset,sleep_end,data_source,sleep_created,sleep_last_updated
1875656866423140248,STAGES,412,0,0,399,13,0,0,+00:00,2021-12-14 02:26:00+0000,+00:00,2021-12-14 09:18:30+0000,DERIVED,2021-12-14 08:33:00+0000,2021-12-14 08:33:56+0000
1886170031607036688,STAGES,228,7,0,220,8,0,0,+00:00,2022-01-17 10:24:30+0000,+00:00,2022-01-17 14:20:00+0000,DERIVED,2022-01-17 13:32:00+0000,2022-01-17 13:32:29+0000
1949508962728768584,STAGES,485,0,0,463,22,0,0,+00:00,2022-08-03 01:50:30+0000,+00:00,2022-08-03 09:55:30+0000,DERIVED,2022-08-04 17:33:00+0000,2022-08-04 17:33:32+0000
1950219979736026960,STAGES,486,0,0,463,23,0,0,+00:00,2021-09-28 01:23:00+0000,+00:00,2021-09-28 09:29:30+0000,DERIVED,2021-09-28 07:55:00+0000,2021-09-28 07:55:37+0000
1965281226678554936,STAGES,547,0,0,525,22,0,0,+00:00,2022-08-23 00:00:30+0000,+00:00,2022-08-23 09:07:30+0000,DERIVED,2022-08-23 11:52:00+0000,2022-08-23 11:52:32+0000
1997059421909141168,STAGES,576,0,0,518,58,0,0,+00:00,2021-10-17 21:44:00+0000,+00:00,2021-10-18 07:30:00+0000,DERIVED,2021-10-18 01:14:00+0000,2021-10-18 05:51:23+0000
2031658948023680480,STAGES,526,0,0,505,21,0,0,+00:00,2022-09-01 01:03:00+0000,+00:00,2022-09-01 09:49:00+0000,DERIVED,2022-09-01 08:44:00+0000,2022-09-01 08:44:57+0000
2032412265460908928,STAGES,573,4,0,551,22,0,0,+00:00,2022-04-17 22:15:00+0000,+00:00,2022-04-18 07:52:30+0000,DERIVED,2022-04-18 06:12:00+0000,2022-04-18 06:12:49+0000
2035957803057721288,STAGES,361,0,0,343,18,0,0,+00:00,2021-12-24 00:58:30+0000,+00:00,2021-12-24 06:59:30+0000,DERIVED,2021-12-24 13:35:00+0000,2021-12-24 13:35:29+0000
2072121080696504400,STAGES,388,0,0,373,15,0,0,+00:00,2021-11-17 00:17:00+0000,+00:00,2021-11-17 06:45:00+0000,DERIVED,2021-11-17 06:09:00+0000,2021-11-17 06:09:38+0000
2076618376415167432,STAGES,450,0,0,439,11,0,0,+00:00,2021-09-13 00:43:00+0000,+00:00,2021-09-13 08:13:00+0000,DERIVED,2021-09-13 07:18:00+0000,2021-09-13 07:18:34+0000
2157680952467901640,STAGES,340,0,0,324,16,0,0,+00:00,2021-10-27 01:26:00+0000,+00:00,2021-10-27 07:06:00+0000,DERIVED,2021-10-27 05:21:00+0000,2021-10-27 05:21:34+0000
2191923679379256640,STAGES,571,0,0,566,5,0,0,+00:00,2022-08-06 00:28:30+0000,+00:00,2022-08-06 10:00:00+0000,DERIVED,2022-08-06 16:17:00+0000,2022-08-06 16:17:43+0000
2228518276996982008,CLASSIC,109,0,0,95,14,0,0,+00:00,2022-01-19 12:39:30+0000,+00:00,2022-01-19 14:28:30+0000,DERIVED,2022-01-19 13:47:00+0000,2022-01-19 13:47:04+0000
2246823446860980920,STAGES,667,9,0,574,93,0,0,+00:00,2021-10-22 22:23:00+0000,+00:00,2021-10-23 09:39:00+0000,DERIVED,2021-10-23 08:20:00+0000,2021-10-23 08:20:46+0000
2334224128874073976,STAGES,463,0,0,441,22,0,0,+00:00,2022-02-11 00:45:00+0000,+00:00,2022-02-11 08:28:30+0000,DERIVED,2022-02-11 07:50:00+0000,2022-02-11 07:50:05+0000
2365924490437714080,CLASSIC,79,0,0,76,3,0,0,+00:00,2022-08-17 15:50:00+0000,+00:00,2022-08-17 17:09:30+0000,DERIVED,2022-08-17 15:11:00+0000,2022-08-17 15:11:02+0000
2376159308519720032,STAGES,497,3,0,477,20,0,0,+00:00,2021-11-13 23:48:30+0000,+00:00,2021-11-14 08:33:00+0000,DERIVED,2021-11-14 05:43:00+0000,2021-11-14 08:16:29+0000
2400031474210730584,STAGES,565,0,0,547,18,0,0,+00:00,2022-03-19 00:20:30+0000,+00:00,2022-03-19 09:46:00+0000,DERIVED,2022-03-19 09:08:00+0000,2022-03-19 09:08:09+0000
2406341859168615984,STAGES,408,0,0,389,19,0,0,+00:00,2022-05-30 00:23:30+0000,+00:00,2022-05-30 07:12:00+0000,DERIVED,2022-06-04 01:53:00+0000,2022-06-04 01:54:01+0000
2412741630301760056,STAGES,449,0,0,440,9,0,0,+00:00,2022-03-02 23:49:00+0000,+00:00,2022-03-03 07:18:00+0000,DERIVED,2022-03-03 06:34:00+0000,2022-03-03 06:34:20+0000
2436244003190455024,STAGES,375,0,0,354,21,0,0,+00:00,2021-09-09 00:54:00+0000,+00:00,2021-09-09 07:09:30+0000,DERIVED,2021-09-09 05:24:00+0000,2021-09-09 05:24:12+0000
2445065261631164400,STAGES,664,0,0,647,17,0,0,+00:00,2022-02-25 23:11:00+0000,+00:00,2022-02-26 10:15:00+0000,DERIVED,2022-02-26 09:44:00+0000,2022-02-26 09:44:54+0000
2473584649903129296,STAGES,474,0,0,435,39,0,0,+00:00,2021-10-09 23:52:30+0000,+00:00,2021-10-10 07:46:30+0000,DERIVED,2021-10-10 06:09:00+0000,2021-10-10 06:09:21+0000
247587134059751744,STAGES,317,4,0,311,6,0,0,+00:00,2022-08-04 01:39:30+0000,+00:00,2022-08-04 07:01:00+0000,DERIVED,2022-08-04 17:33:00+0000,2022-08-04 17:33:32+0000
2482921562602198192,STAGES,392,0,0,376,16,0,0,+00:00,2022-03-16 00:10:00+0000,+00:00,2022-03-16 06:42:00+0000,DERIVED,2022-03-16 06:55:00+0000,2022-03-16 06:55:49+0000
2517090211004096376,STAGES,447,1,0,417,30,0,0,+00:00,2021-11-07 01:00:00+0000,+00:00,2021-11-07 08:28:30+0000,DERIVED,2021-11-07 08:29:00+0000,2021-11-07 08:29:23+0000
251718852100633656,STAGES,564,0,0,551,13,0,0,+00:00,2022-07-28 00:54:00+0000,+00:00,2022-07-28 10:18:00+0000,DERIVED,2022-07-28 08:43:00+0000,2022-07-28 08:43:17+0000
2535471593133256584,CLASSIC,76,0,0,72,4,0,0,+00:00,2022-03-17 15:42:00+0000,+00:00,2022-03-17 16:58:30+0000,DERIVED,2022-03-17 16:15:00+0000,2022-03-17 16:15:10+0000
25442595678641600,STAGES,258,0,0,245,13,0,0,+00:00,2022-06-25 00:50:00+0000,+00:00,2022-06-25 05:08:00+0000,DERIVED,2022-06-25 04:32:00+0000,2022-06-25 04:32:37+0000
2544863884248816136,STAGES,587,0,0,570,17,0,0,+00:00,2021-11-27 03:00:30+0000,+00:00,2021-11-27 12:47:30+0000,DERIVED,2021-11-27 12:14:00+0000,2021-11-27 12:14:33+0000
2582459851233817560,STAGES,557,0,0,495,62,0,0,+00:00,2021-11-21 02:13:30+0000,+00:00,2021-11-21 11:30:30+0000,DERIVED,2021-11-21 10:44:00+0000,2021-11-21 10:44:09+0000
2637908314381417536,STAGES,433,0,0,411,22,0,0,+00:00,2022-02-16 00:25:00+0000,+00:00,2022-02-16 07:38:00+0000,DERIVED,2022-02-16 07:16:00+0000,2022-02-16 07:16:18+0000
2650221705387888488,STAGES,368,0,0,349,19,0,0,+00:00,2022-07-11 02:33:00+0000,+00:00,2022-07-11 08:41:00+0000,DERIVED,2022-07-11 07:13:00+0000,2022-07-11 07:14:02+0000
2657054832966019552,STAGES,591,0,0,557,34,0,0,+00:00,2021-12-24 22:09:30+0000,+00:00,2021-12-25 08:01:00+0000,DERIVED,2021-12-25 14:24:00+0000,2021-12-25 14:24:55+0000
2691156649950333408,STAGES,397,0,0,385,12,0,0,+00:00,2021-10-05 02:05:00+0000,+00:00,2021-10-05 08:42:30+0000,DERIVED,2021-10-05 07:03:00+0000,2021-10-05 07:03:49+0000
2696145710023543952,STAGES,491,0,0,452,39,0,0,+00:00,2021-12-23 00:14:30+0000,+00:00,2021-12-23 08:26:00+0000,DERIVED,2021-12-23 15:06:00+0000,2021-12-23 15:06:17+0000
2702382688948726384,STAGES,409,0,0,400,9,0,0,+00:00,2021-12-02 00:05:30+0000,+00:00,2021-12-02 06:54:30+0000,DERIVED,2021-12-02 06:12:00+0000,2021-12-02 06:12:29+0000
2757801388545572592,STAGES,634,1,0,607,27,0,0,+00:00,2022-06-17 22:41:00+0000,+00:00,2022-06-18 09:16:00+0000,DERIVED,2022-06-19 11:31:00+0000,2022-06-19 11:31:49+0000
2769698661270480736,STAGES,388,0,0,378,10,0,0,+00:00,2022-02-09 23:41:00+0000,+00:00,2022-02-10 06:09:30+0000,DERIVED,2022-02-10 05:26:00+0000,2022-02-10 05:26:05+0000
2781768197913111072,STAGES,232,0,0,228,4,0,0,+00:00,2022-06-21 00:50:30+0000,+00:00,2022-06-21 04:42:30+0000,DERIVED,2022-06-21 11:39:00+0000,2022-06-21 11:39:26+0000
2784123170718710856,STAGES,422,0,0,413,9,0,0,+00:00,2022-04-02 00:42:00+0000,+00:00,2022-04-02 07:44:30+0000,DERIVED,2022-04-02 06:17:00+0000,2022-04-02 06:17:56+0000
2843994459053267840,STAGES,430,0,0,409,21,0,0,+00:00,2021-09-15 00:39:00+0000,+00:00,2021-09-15 07:49:00+0000,DERIVED,2021-09-15 06:15:00+0000,2021-09-15 06:15:47+0000
2844423429556957120,STAGES,523,0,0,506,17,0,0,+00:00,2022-01-16 08:01:00+0000,+00:00,2022-01-16 16:44:30+0000,DERIVED,2022-01-16 16:50:00+0000,2022-01-16 16:50:12+0000
2871961858428212184,STAGES,487,0,0,478,9,0,0,+00:00,2022-03-07 00:42:00+0000,+00:00,2022-03-07 08:49:00+0000,DERIVED,2022-03-07 08:08:00+0000,2022-03-07 08:08:45+0000
2892223597180480936,STAGES,520,0,0,503,17,0,0,+00:00,2022-08-14 23:08:00+0000,+00:00,2022-08-15 07:48:30+0000,DERIVED,2022-08-15 11:59:00+0000,2022-08-15 11:59:59+0000
289586007905630384,STAGES,434,0,0,432,2,0,0,+00:00,2021-10-11 01:14:30+0000,+00:00,2021-10-11 08:29:00+0000,DERIVED,2021-10-11 06:41:00+0000,2021-10-11 06:41:14+0000
2910407065729588320,STAGES,376,0,0,372,4,0,0,+00:00,2022-05-31 00:20:00+0000,+00:00,2022-05-31 06:36:00+0000,DERIVED,2022-06-04 01:53:00+0000,2022-06-04 01:54:01+0000
2931083004138288288,STAGES,550,0,0,514,36,0,0,+00:00,2022-07-06 06:44:00+0000,+00:00,2022-07-06 15:54:00+0000,DERIVED,2022-07-06 14:06:00+0000,2022-07-06 14:06:14+0000
2968178594409590744,STAGES,471,0,0,460,11,0,0,+00:00,2021-10-28 00:18:30+0000,+00:00,2021-10-28 08:10:00+0000,DERIVED,2021-10-28 06:36:00+0000,2021-10-28 06:36:29+0000
2976888635453421216,STAGES,493,0,0,473,20,0,0,+00:00,2022-06-23 00:30:00+0000,+00:00,2022-06-23 08:43:00+0000,DERIVED,2022-06-23 09:04:00+0000,2022-06-23 09:04:50+0000
2990084127530472144,STAGES,477,0,0,461,16,0,0,+00:00,2022-03-02 00:41:30+0000,+00:00,2022-03-02 08:38:30+0000,DERIVED,2022-03-02 08:32:00+0000,2022-03-02 08:32:13+0000
3010479443093034288,STAGES,352,0,0,347,5,0,0,+00:00,2021-10-29 03:55:00+0000,+00:00,2021-10-29 09:47:30+0000,DERIVED,2021-10-29 08:09:00+0000,2021-10-29 08:09:56+0000
3029941948331776,STAGES,488,0,0,472,16,0,0,+00:00,2021-09-29 01:03:00+0000,+00:00,2021-09-29 09:11:30+0000,DERIVED,2021-09-30 08:54:00+0000,2021-09-30 08:54:35+0000
3034141198811006336,STAGES,550,0,0,530,20,0,0,+00:00,2021-11-05 23:50:30+0000,+00:00,2021-11-06 09:00:30+0000,DERIVED,2021-11-06 09:12:00+0000,2021-11-06 09:12:44+0000
3060466730136402968,STAGES,502,0,0,482,20,0,0,+00:00,2022-08-27 01:40:30+0000,+00:00,2022-08-27 10:02:30+0000,DERIVED,2022-08-27 08:28:00+0000,2022-08-27 08:28:23+0000
3077319094264330712,STAGES,303,0,0,290,13,0,0,+00:00,2022-04-14 00:47:00+0000,+00:00,2022-04-14 05:50:30+0000,DERIVED,2022-04-14 04:06:00+0000,2022-04-14 04:07:00+0000
307751740252234144,STAGES,583,0,0,566,17,0,0,+00:00,2022-03-10 21:47:30+0000,+00:00,2022-03-11 07:31:00+0000,DERIVED,2022-03-11 16:12:00+0000,2022-03-11 16:12:06+0000
3096736622282474304,STAGES,222,1,0,213,9,0,0,+00:00,2022-01-19 01:12:00+0000,+00:00,2022-01-19 04:55:30+0000,DERIVED,2022-01-19 05:19:00+0000,2022-01-19 05:19:10+0000
3113776718157380400,STAGES,488,0,0,475,13,0,0,+00:00,2022-08-14 00:13:30+0000,+00:00,2022-08-14 08:22:00+0000,DERIVED,2022-08-15 11:59:00+0000,2022-08-15 11:59:59+0000
3119993210822167832,STAGES,392,0,0,383,9,0,0,+00:00,2022-03-16 23:52:30+0000,+00:00,2022-03-17 06:24:30+0000,DERIVED,2022-03-17 05:51:00+0000,2022-03-17 05:51:22+0000
3154553515372158696,STAGES,396,0,0,383,13,0,0,+00:00,2022-06-27 00:28:00+0000,+00:00,2022-06-27 07:04:30+0000,DERIVED,2022-06-27 05:05:00+0000,2022-06-27 05:05:48+0000
3166618057704096344,STAGES,457,0,0,440,17,0,0,+00:00,2022-06-16 03:00:00+0000,+00:00,2022-06-16 10:37:30+0000,DERIVED,2022-06-19 11:31:00+0000,2022-06-19 11:31:49+0000
3213395641586694784,STAGES,559,8,0,547,12,0,0,+00:00,2022-03-05 23:44:00+0000,+00:00,2022-03-06 09:11:30+0000,DERIVED,2022-03-06 08:28:00+0000,2022-03-06 08:28:25+0000
3257796130079386616,STAGES,377,0,0,345,32,0,0,+00:00,2021-12-13 02:20:00+0000,+00:00,2021-12-13 08:50:00+0000,DERIVED,2021-12-13 06:31:00+0000,2021-12-13 08:33:18+0000
3262337378445029040,STAGES,575,0,0,563,12,0,0,+00:00,2022-04-24 01:08:00+0000,+00:00,2022-04-24 10:43:00+0000,DERIVED,2022-04-24 09:36:00+0000,2022-04-24 09:36:24+0000
3275936632871464880,STAGES,384,11,0,380,4,0,0,+00:00,2022-07-29 01:20:30+0000,+00:00,2022-07-29 07:55:30+0000,DERIVED,2022-08-04 17:33:00+0000,2022-08-04 17:33:32+0000
3299158122095627112,STAGES,530,0,0,501,29,0,0,+00:00,2021-12-20 01:12:30+0000,+00:00,2021-12-20 10:02:30+0000,DERIVED,2021-12-20 16:05:00+0000,2021-12-20 16:05:52+0000
3316192284976596560,CLASSIC,94,3,0,94,0,0,0,+00:00,2022-04-21 20:26:00+0000,+00:00,2022-04-21 22:03:30+0000,DERIVED,2022-04-21 20:59:00+0000,2022-04-21 20:59:25+0000
3340425428093511936,STAGES,471,0,0,439,32,0,0,+00:00,2021-09-12 00:34:00+0000,+00:00,2021-09-12 08:25:30+0000,DERIVED,2021-09-12 07:03:00+0000,2021-09-12 07:03:07+0000
3382539834426209504,STAGES,649,0,0,632,17,0,0,+00:00,2022-03-20 00:26:30+0000,+00:00,2022-03-20 11:16:00+0000,DERIVED,2022-03-20 10:30:00+0000,2022-03-20 10:30:43+0000
3433434988072430384,STAGES,352,0,0,336,16,0,0,+00:00,2022-06-14 02:45:30+0000,+00:00,2022-06-14 08:38:00+0000,DERIVED,2022-06-19 11:31:00+0000,2022-06-19 11:31:49+0000
3439541169859238048,CLASSIC,86,0,0,77,9,0,0,+00:00,2022-01-11 17:55:30+0000,+00:00,2022-01-11 19:22:00+0000,DERIVED,2022-01-12 04:53:00+0000,2022-01-12 04:53:19+0000
3441734552895513936,STAGES,450,10,0,428,22,0,0,+00:00,2021-12-11 04:13:30+0000,+00:00,2021-12-11 11:53:30+0000,DERIVED,2021-12-11 11:06:00+0000,2021-12-11 11:06:36+0000
3487958608427338256,CLASSIC,90,0,0,86,4,0,0,+00:00,2022-07-14 13:05:30+0000,+00:00,2022-07-14 14:35:30+0000,DERIVED,2022-07-14 13:08:00+0000,2022-07-14 13:08:32+0000
3505611021821194136,STAGES,257,6,0,255,2,0,0,+00:00,2022-03-27 00:13:00+0000,+00:00,2022-03-27 04:36:00+0000,DERIVED,2022-03-27 02:55:00+0000,2022-03-27 02:55:25+0000
3510054484615818184,STAGES,474,1,0,447,27,0,0,+00:00,2021-10-31 01:54:30+0000,+00:00,2021-10-31 09:49:30+0000,DERIVED,2021-10-31 10:02:00+0000,2021-10-31 10:02:19+0000
3513809960335573184,STAGES,444,0,0,427,17,0,0,+00:00,2022-08-08 23:26:30+0000,+00:00,2022-08-09 06:51:00+0000,DERIVED,2022-08-15 11:59:00+0000,2022-08-15 11:59:58+0000
3574843123222129560,STAGES,545,0,0,539,6,0,0,+00:00,2021-11-03 02:01:00+0000,+00:00,2021-11-03 11:06:30+0000,DERIVED,2021-11-03 10:26:00+0000,2021-11-03 10:26:55+0000
3588716461029202912,STAGES,279,0,0,268,11,0,0,+00:00,2022-02-02 02:25:00+0000,+00:00,2022-02-02 07:04:00+0000,DERIVED,2022-02-02 06:58:00+0000,2022-02-02 06:58:22+0000
3591022640556650984,STAGES,334,0,0,323,11,0,0,+00:00,2021-11-30 08:58:30+0000,+00:00,2021-11-30 14:33:00+0000,DERIVED,2021-11-30 13:52:00+0000,2021-11-30 13:52:15+0000
3635206623716492528,STAGES,410,0,0,387,23,0,0,+00:00,2021-12-05 06:49:00+0000,+00:00,2021-12-05 13:39:00+0000,DERIVED,2021-12-05 15:16:00+0000,2021-12-05 15:16:50+0000
3646468786578285664,STAGES,247,0,0,240,7,0,0,+00:00,2022-02-21 00:32:00+0000,+00:00,2022-02-21 04:39:00+0000,DERIVED,2022-02-21 04:13:00+0000,2022-02-21 04:13:53+0000
3671701097454643808,STAGES,387,0,0,375,12,0,0,+00:00,2022-07-04 06:46:30+0000,+00:00,2022-07-04 13:14:00+0000,DERIVED,2022-07-04 11:49:00+0000,2022-07-04 11:49:03+0000
367330746041121592,STAGES,627,0,0,598,29,0,0,+00:00,2021-10-20 23:27:00+0000,+00:00,2021-10-21 09:54:30+0000,DERIVED,2021-10-21 08:13:00+0000,2021-10-21 08:13:11+0000
3729734879489533224,STAGES,424,1,0,412,12,0,0,+00:00,2021-10-18 23:18:00+0000,+00:00,2021-10-19 06:23:30+0000,DERIVED,2021-10-19 04:57:00+0000,2021-10-19 04:57:42+0000
3739689203631485192,CLASSIC,167,0,0,161,6,0,0,+00:00,2022-06-30 02:03:30+0000,+00:00,2022-06-30 04:50:30+0000,DERIVED,2022-06-30 03:31:00+0000,2022-06-30 03:31:32+0000
3788893675766159992,CLASSIC,65,1,0,63,2,0,0,+00:00,2021-10-19 07:48:00+0000,+00:00,2021-10-19 08:54:30+0000,DERIVED,2021-10-19 07:18:00+0000,2021-10-19 07:18:41+0000
3809065770472270328,STAGES,585,0,0,557,28,0,0,+00:00,2021-09-26 01:00:00+0000,+00:00,2021-09-26 10:45:30+0000,DERIVED,2021-09-26 08:46:00+0000,2021-09-26 08:46:58+0000
3846068372023748680,STAGES,404,0,0,379,25,0,0,+00:00,2022-07-07 07:17:00+0000,+00:00,2022-07-07 14:01:00+0000,DERIVED,2022-07-07 12:15:00+0000,2022-07-07 12:15:21+0000
3888610640126420008,STAGES,438,0,0,432,6,0,0,+00:00,2022-04-05 00:21:30+0000,+00:00,2022-04-05 07:39:30+0000,DERIVED,2022-04-05 06:20:00+0000,2022-04-05 06:20:36+0000
3897519682469876480,STAGES,514,6,0,493,21,0,0,+00:00,2022-08-04 23:10:30+0000,+00:00,2022-08-05 07:50:30+0000,DERIVED,2022-08-06 16:17:00+0000,2022-08-06 16:17:41+0000
3910508767533879768,STAGES,443,0,0,433,10,0,0,+00:00,2021-11-04 02:11:30+0000,+00:00,2021-11-04 09:34:30+0000,DERIVED,2021-11-04 08:54:00+0000,2021-11-04 08:55:01+0000
3912153903772649280,STAGES,428,0,0,423,5,0,0,+00:00,2022-03-31 00:57:00+0000,+00:00,2022-03-31 08:05:00+0000,DERIVED,2022-03-31 06:17:00+0000,2022-03-31 06:17:58+0000
3926159954907676560,CLASSIC,70,0,0,58,12,0,0,+00:00,2021-11-26 15:52:00+0000,+00:00,2021-11-26 17:02:00+0000,DERIVED,2021-11-26 16:26:00+0000,2021-11-26 16:26:05+0000
3971442570333714656,STAGES,395,0,0,391,4,0,0,+00:00,2021-12-09 02:14:30+0000,+00:00,2021-12-09 08:49:30+0000,DERIVED,2021-12-09 09:02:00+0000,2021-12-09 09:02:57+0000
3978112430314721368,STAGES,352,0,0,332,20,0,0,+00:00,2022-06-29 01:14:30+0000,+00:00,2022-06-29 07:07:00+0000,DERIVED,2022-06-30 03:31:00+0000,2022-06-30 03:31:32+0000
